pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,tipo
CASTILLO DE TEAYO-14,0.0342799306574,0.02318946829876759,0.9999999999974203,2.4357758388555196e-10,0.003313330387211551,11836641.995343832,0.02318947119677662,9.510442621957605e-12,0.0032163391862406504,0.012480661733724006,0.02318947053164045,4.1276993154457524e-11,0.0032163390813502992,0.01248066032772324,0.0116388295295,2017-08-01,19.0,2302.0,VERTICAL,2016-01-01,0.012360002105655616,6.082191719867726e-08,0.02097380620917976,5e-45,0.5,10.0,INACTIVO,0.0010026533752797652,0.0010026533765830677,0.0010026533750751234,0.00025038771982536877,0.0002503878073529182,0.00025442013677335457,0.013913682988286104,0.006114606228332401,0.0,0.0030951874262548505,BAJA
MIQUETLA-356,0.033322000000000004,0.016386443575534235,2.6528101157597835e-10,0.003168573755569925,0.0013492288176908747,0.0034255487072606967,0.01619980304619014,0.003145121882097735,0.0015664970484508696,0.002424991537624546,0.016391350317552792,0.0031785923999417182,0.001479869718746073,0.0019031725821523628,0.006944,2018-10-01,94.0,2369.0,VERTICAL,2011-01-01,0.012474134188876359,8.069517223319167e-07,5.203417676566165e-13,5e-45,0.5,10.0,INACTIVO,0.003714333105525219,0.0037143336677748855,0.0037320431046274287,0.010025963175319855,0.010025963175319874,0.010025963175319877,0.03729918661852203,0.03255749182984695,0.0,0.01550903652954848,BAJA
CASTILLO DE TEAYO-23,0.020774667886,0.01997324437882268,6.64046854996248e-05,0.03253641090800963,0.0026624550088396753,4.3419422597242985,0.01998579629863234,0.03926407922156611,0.0022013244796101885,0.018219905217656502,0.019974043171404707,0.03253917463841204,0.001930191986131616,0.010928955742734552,0.000931575432784,2017-07-01,18.0,2305.0,VERTICAL,2016-01-01,0.05907079413939056,3.6598690056344196e-07,4.595342910340579e-10,5e-45,0.5,10.0,INACTIVO,0.0002539359860372989,0.0002539366781547707,0.00026429849127369257,0.009330273110049532,0.009330273115920077,0.009330273110545776,0.00862012082984652,0.033670355910938705,0.0,0.0017538165782684403,BAJA
CASTILLO DE TEAYO-19,0.0141830115012,0.012430796075256158,0.999999993337338,0.20561014749229606,0.007243953151568609,30.448928163417765,0.012431004588183192,0.20563177272636649,0.004798258496290515,0.3700837011388719,0.012025940497716802,0.1427138849028911,0.004595278265123706,0.24200889487359237,0.00704910120783,2016-04-01,3.0,2218.0,VERTICAL,2016-01-01,0.008567174999505895,0.9999908700274179,0.12097728176646082,5e-45,0.5,10.0,INACTIVO,5.4232471406215914e-05,5.317448880523997e-05,5.3174489827696534e-05,3.721394936045476e-05,3.7088579737531494e-05,3.7088596552247726e-05,0.0011809981185936,0.0008824585164056999,0.0,9.7390451613e-07,BAJA
MIQUETLA-744,0.022905,0.009950935577708113,0.9999999999999999,0.012978599574234912,0.0014105026218236608,2.156647526722818,0.00995091714304984,0.012978482960568966,0.0010891211347152934,0.005684627241469974,0.008710425724367366,0.005256861437939045,0.0008007439000594097,0.0024024438832614776,0.00551745517241,2020-02-01,108.0,1850.0,DIRECCIONAL,2011-04-01,0.00628339377395114,0.9999999999999991,5.77068190386723e-12,5e-45,0.5,10.0,PRODUCTOR,0.0006523790820463995,0.0006304729335460602,0.000630472933372344,0.0012976455094661603,0.0012976455097923234,0.0012976455094717045,0.012240389287430695,0.010556105380267201,0.0,0.00575072116768635,BAJA
MIQUETLA-3371,0.032562,0.01636069532634611,0.9999999999999999,0.004299482155681306,0.0019278146771143864,7.904942831774652,0.01636064073187481,0.004299390137606311,0.0013518402660900393,0.0019467630596112617,0.015565774808642834,0.002744296621943859,0.0012154499379749618,0.0013503130556575284,0.0159453172414,2020-02-01,108.0,2239.0,VERTICAL,2011-04-01,0.01987615378375719,0.9999999999999999,2.4446676004978462e-17,5e-45,0.5,10.0,PRODUCTOR,0.003348358125286226,0.003314778354097067,0.0033147783534823736,0.022882270307287966,0.02288227030728797,0.02288227030743268,0.0404677184216172,0.059628461353448105,0.0,0.003701951455197492,BAJA
CASTILLO DE TEAYO-22A,0.0180290670095,0.018028965562114304,7.876579370809034e-08,0.2529617036727367,inf,inf,0.01802812785670098,0.2937557341706701,0.005005554051866619,0.39472309462155875,0.018028723095107897,0.2529828871536413,0.004579040336892133,0.2483327077083667,0.008275720281020001,2016-03-01,2.0,2259.7,VERTICAL,2016-01-01,0.05579622619659987,1.1249994610904707e-07,0.17058739191633682,5e-45,0.5,10.0,INACTIVO,2.3201711468431624e-05,2.320118519210459e-05,2.6482601022359548e-05,0.00027585073141766245,0.0002758507350200603,0.00029213165676903537,0.0013156163454485998,0.004269439414746,0.0,0.0037569970333704,BAJA
MIQUETLA-3134,0.035017,0.021865265155035608,0.9999999999999998,0.018203625346009923,0.002883635668085566,1.8141587355258786,0.02186518989299845,0.018203398134290453,0.002122855391243351,0.005440053245945063,0.019634564790689292,0.009736194730798921,0.0016843025116221782,0.0024526200711554526,0.0141771870968,2019-03-01,76.0,1870.0,DIRECCIONAL,2012-12-01,0.01681319431684088,0.9999999999999583,1.6848809431858308e-12,5e-45,0.5,10.0,INACTIVO,0.002700935212770376,0.0025911001779481487,0.002591100177336963,0.015908673729772043,0.015908673729940054,0.015908673729772196,0.029441846033967677,0.035307709236632255,0.0,0.007036634471700603,BAJA
MIQUETLA-815,0.04382,0.026489740412390123,0.5456924001995596,0.04038752783690339,0.003376304470112552,0.6734854190307782,0.02724355541005814,0.053213205449517714,0.0030117355525590235,0.0131805862494969,0.024698817021791167,0.02757540657342852,0.00212164741632541,0.004009227352879121,0.006432603448279999,2020-02-01,61.0,2120.0,DIRECCIONAL,2015-02-01,0.05912987557594565,3.794390568834148e-08,0.014404448582784482,5e-45,0.5,10.0,PRODUCTOR,0.0019338909766801315,0.0018928786635282017,0.0019200016920003428,0.03431458292524971,0.03431458332310581,0.035824975453532894,0.02175141405699211,0.07075423963166398,0.0,0.00189073251913044,BAJA
PALO BLANCO-8396,0.0243080064516,0.01675182443970314,4.649305727210057e-05,0.006110147067956792,0.0016801641702880693,10.659944323685517,0.016803204291904315,0.006904582928704647,0.0012559582768953905,0.0034848082406767865,0.016751811098610864,0.0061100776212174145,0.0011676216872055793,0.002614522512302446,0.0145877689655,2020-02-01,50.0,1671.0,DIRECCIONAL,2016-01-01,0.022068375059895177,0.9999999999999964,0.0024259547086800215,5e-45,0.5,10.0,PRODUCTOR,0.0007596881743505617,0.0007596882817732193,0.0007619633791983885,0.005024129348091239,0.005022115533190361,0.0050221155331201025,0.0220911170943753,0.0318759604466274,0.0,0.004011050273549249,BAJA
MIQUETLA-10,0.00258641459581,0.002536523867672091,0.999999999999683,1.0149135851558693,0.00021244341432952057,0.3693597502623394,0.002536536114197216,1.014946326605319,0.00020711726874850694,0.25850049981761364,0.002563877466121273,0.9730151163864306,0.0002907625253565821,0.3974063194708999,0.000192887702263,2018-07-01,30.0,2173.9,VERTICAL,2016-01-01,0.07620976947535901,0.9999999999999999,2.3590709521721918,5e-45,0.5,10.0,INACTIVO,1.8601875809345783e-06,9.482591651363024e-07,9.482591472954708e-07,0.000602860395619339,0.00032703735367824085,0.00032703735366126593,0.0002501578668375479,0.0038489860822422855,0.0,1.9596015346379997e-06,BAJA
MIQUETLA-805,0.0467907586207,0.03006659892161622,0.576214848063053,0.03274810995689883,0.0031160063968224865,0.945706229599211,0.030781101847496384,0.04074966268657209,0.00263652656703924,0.009120663992319306,0.028785699776423614,0.02407098222413614,0.0020278357300509402,0.0035067880080319313,0.0108904551724,2020-02-01,50.0,2163.0,DIRECCIONAL,2016-01-01,0.03680503022746613,5.618580901645132e-07,1.014619083868607e-15,5e-45,0.5,10.0,PRODUCTOR,0.0015911330985188216,0.0015735639858764487,0.0015833734721773399,0.04802345318907753,0.04802345318905998,0.04802345318929998,0.0257421541001121,0.05631169643668981,0.0,0.00288696702032004,BAJA
MIQUETLA-833,0.030093716129,0.01322259091345387,0.9999999999999981,0.03764498510583912,0.00247664380564276,1.960252625542041,0.013222493268068673,0.03764408438830705,0.0018877695036731575,0.014821594196388527,0.011590502871225275,0.01881929738729762,0.0014521444652764502,0.006000986709362595,0.00656213448276,2020-02-01,47.0,2095.0,DIRECCIONAL,2016-04-01,0.014049933706533011,0.9999999999999919,5.098050344895967e-13,5e-45,0.5,10.0,PRODUCTOR,0.0007972465787925465,0.0007648669329716528,0.000764866932764528,0.0021575084252338436,0.0021575084252746395,0.002157508426611667,0.010942447132084804,0.01981040718178869,0.0,0.0011304078010414558,BAJA
MIQUETLA-1044,0.026657577419400003,0.026657355134191478,0.37231896188145763,3.0554508724951863,inf,inf,0.026605006758712815,19.99999999978437,inf,inf,0.026605511838502738,10.0,inf,inf,0.000161763903226,2016-10-01,5.0,2090.0,DIRECCIONAL,2016-05-01,0.006896159187289123,0.3482939606257538,2.6516854972719184,5e-45,0.5,10.0,INACTIVO,2.887838510108032e-08,6.15492784022811e-14,1.3096804542312754e-08,4.916552920440157e-09,1.3744994908548453e-11,2.9029990000531845e-09,0.0008045802396787801,0.00020823123000003003,0.0,0.000201579348386961,BAJA
MIQUETLA-1636DES,0.0506611935484,0.0386380434269243,0.9999999999999597,0.044115254278065764,0.0065755080609329955,4.707318915553272,0.03863804393325798,0.044115256998704146,0.0047766417663616875,0.021479634446350836,0.03680314278086961,0.0294081514371373,0.004161500014345916,0.012312147721384163,0.0284668965517,2020-02-01,19.0,2112.0,DIRECCIONAL S,2018-07-01,0.03662005301244637,0.004150766576314532,0.00010316813908567195,5e-45,0.5,10.0,PRODUCTOR,0.0014192948043001588,0.001370264142564297,0.001370264142564729,0.00771683612236239,0.007716836013419657,0.007716837191768293,0.017100825819360004,0.021951077824788,0.0,0.0183251008681041,BAJA
MIQUETLA-1618DES,0.0475833548387,0.04019555709559565,0.366306099119803,0.10025884019748732,0.005970508802160764,1.020569185374089,0.04156084582657649,0.14196169469562064,0.005509897978049025,0.04687426465950098,0.03885016227462568,0.08021285664728665,0.004197825119071006,0.016464828356859147,0.012035437931,2020-02-01,19.0,2098.0,DIRECCIONAL,2018-07-01,0.07557491292657047,0.9999999999999999,2.7808200044985778e-11,5e-45,0.5,10.0,PRODUCTOR,0.0010708638815154665,0.0010601585796119332,0.0010910523691707282,0.00877110213632203,0.008771102138713438,0.008771102138527099,0.012975922781246098,0.04761219731482501,0.0,0.0064894666864068005,BAJA
MIQUETLA-1614DES,0.0536394516129,0.031891953342472565,3.645172263714539e-08,0.07910679502034723,0.007920346652849498,0.9285397374429272,0.03139943790444984,0.10943806015760257,0.008491898810392737,0.08156871212868053,0.03189191417157123,0.07910514637564443,0.006792623540702457,0.03345026779268459,0.00912792413793,2020-02-01,18.0,2077.0,DIRECCIONAL,2018-08-01,0.01381242048115263,1.0269325079192981e-07,4.993234765108952e-11,5e-45,0.5,10.0,PRODUCTOR,0.002713274254385434,0.0027132742545910656,0.0028523164228159955,0.0008333411280520006,0.0008333411014152982,0.0008333411014163967,0.010480249127824201,0.008287453708411769,0.0,0.0131579082416748,BAJA
MIQUETLA-122,0.169151,0.03814532005690216,0.9999999999999999,0.0015771455204405033,0.0031495755394862317,1.6751020596345343,0.03814557626168462,0.0015771884408405678,0.0022956529257746484,0.00032804048879910296,0.03437559036640939,0.0008430821489256269,0.0018697063207804036,0.00016803908118982405,0.013455556690200002,2020-02-01,658.0,2060.0,VERTICAL,1966-01-01,0.022204938161537617,0.9999999999999999,3.4351199235625374e-19,5e-45,0.5,10.0,PRODUCTOR,0.1725287480401906,0.17025276485516808,0.17025276488624513,1.2236382083833275,0.9825322174403678,0.9825322174404707,0.38936775273993585,0.32574644287746585,0.0,0.09011172836084193,MEDIA
MIQUETLA-57,0.082812,0.04577773573746348,0.9999999999997659,0.004178474696551171,0.0029226342050843635,0.41532569295114474,0.04577773531976953,0.004178474599164945,0.0022015163234489635,0.0004781570630602769,0.040832039843196985,0.002121669286701303,0.0015864686517487788,0.00015378538020341026,0.00266509287694,2019-11-01,653.0,2150.0,VERTICAL,1966-03-01,0.09702201375735099,1.1579859841015505e-06,3.0349431287228017e-16,5e-45,0.5,10.0,PRODUCTOR,0.10157267673358347,0.09944575469802756,0.09944575469802747,31.535420679468405,26.499320512291476,26.499320512294428,0.35195973383704277,1.55720333202213,0.0,0.1006559094481393,MEDIA
MIQUETLA-64,0.111187,0.0422312190275613,0.9999999999999999,0.009305997014978166,0.0032477427773422948,0.301868201629893,0.04223111829114012,0.009305931013346721,0.0025294273162858724,0.0013383802211264439,0.0332670192895679,0.0030265012652664416,0.0016240814166187953,0.00026569315266536554,0.00516554053433,2020-02-01,656.0,2156.0,VERTICAL,1966-03-01,0.10834062077178674,0.9719698545461158,0.012327546461009148,5e-45,0.5,10.0,PRODUCTOR,0.043947204870288845,0.04052916076175801,0.040529160760319316,0.30167544847535377,0.2796439485768587,0.2796590312392684,0.14595970809778755,0.3150133330140757,0.0,0.042171105049472656,MEDIA
MIQUETLA-2,0.092927,0.02055549396391037,6.36527480950488e-08,0.00047047483732847714,0.0022666129350906224,0.5631746480610254,0.020548114814810753,0.0005170662664156713,0.0025489303987521915,0.0004183159408110225,0.015826025816464563,10.0,0.023305476926001246,0.0,0.0161894834521,2020-02-01,632.0,2414.6,VERTICAL,1968-03-01,0.030372189957605017,2.026346197969942e-06,0.00046302460839233323,5e-45,0.5,10.0,PRODUCTOR,0.17815164355746746,0.07712596913576875,0.07717006555807994,0.4386569525961689,0.21646732172575756,0.21667558047091245,0.17289077367712682,0.2560279419039619,0.0,0.020630419696329998,MEDIA
MIQUETLA-3,0.214692,0.20169872252983537,0.9999999999998138,0.02657533834035174,0.01907246648456928,0.11982931986322089,0.2016928090356973,0.0265742690203222,0.018668692827378656,0.0031489124808488367,0.2146395849609375,10.0,0.031126066863521776,0.0,0.0152584808478,2020-02-01,631.0,2100.4,VERTICAL,1968-04-01,0.06427684615377481,0.00010131638079291516,8.845756044596596e-14,5e-45,0.5,10.0,PRODUCTOR,0.45147572989087165,0.16997518037813963,0.1699751803791283,6.655455411636631,4.721907293305765,4.721907293298457,0.3239930036133431,0.9024469307223516,0.0,0.021140492323695467,MEDIA
MIQUETLA-5,0.208192,0.03100597883030393,1.138679647239016e-06,4.222493799067584e-18,0.004215965043502965,0.0,0.031005978802074455,2.7245251206084257e-16,0.004209558159768323,0.0004424217698898437,0.20814117187499998,10.0,0.04157766096529456,0.0,0.003903,2009-10-01,503.0,2244.0,VERTICAL,1968-06-01,0.024822398680794062,0.058636867829300846,2.1449077643505464e-17,5e-45,0.5,10.0,INACTIVO,0.5687429222524983,0.293873118700852,0.29387311870086175,0.5876933180777227,0.38374786936852245,0.38374786936796534,0.30788936999999983,0.24648599999999996,0.0,0.3287812200000001,MEDIA
MIQUETLA-7,0.197216,0.197119703125,0.5,10.0,inf,inf,0.19711970312500002,10.0,inf,inf,0.19711970312500002,10.0,inf,inf,0.197216,1968-08-01,0.0,2095.0,VERTICAL,1968-08-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,9.273088134762707e-09,9.273088134768052e-09,9.273088134762707e-09,2.5e-89,2.5e-89,2.5e-89,0.00591648,0.0,0.0,0.00699993,MEDIA
MIQUETLA-8,0.16206700000000002,0.1620616742549818,0.9999999999999999,0.045916697371026334,0.006465862212358873,0.4604693680531414,0.16206174510475374,0.045916718646642755,0.00643090907801406,0.004252585048879366,0.16198786572265628,10.0,0.010705553760234044,0.0,0.0045444301143400005,2018-04-01,604.0,2220.1,VERTICAL,1968-09-01,0.04237091628428387,0.0009756574141749839,5.1193940257694263e-17,5e-45,0.5,10.0,INACTIVO,0.0106586259621333,0.003846279664237242,0.00384627966408637,1.5035239743537192,1.3329708863716188,1.3329708863716074,0.02857332665743039,0.12075714752593199,0.0,0.02949757453052551,MEDIA
MIQUETLA-9,0.127419,0.1248192353794201,0.9999999999999999,0.03734474967018524,0.009105960094826508,0.2341345123320548,0.1248191873494625,0.03734471979829158,0.009078093645193332,0.004110230974461568,0.12735678369140624,10.0,0.01272834129173929,0.0,0.0111713758813,2020-02-01,625.0,2145.0,VERTICAL,1968-10-01,0.015460826262199237,0.9999999999999999,3.957138351852525e-18,5e-45,0.5,10.0,PRODUCTOR,0.03402224112818903,0.017330889785281176,0.017330889785319846,0.14396481571894731,0.09328893159764706,0.09328893159764708,0.06643874363936814,0.09833085504218556,0.0,0.022206897359093387,MEDIA
MIQUETLA-11,0.12831199999999998,0.1283119999999988,1.0705413238184956e-12,0.008389241640966083,0.005107074305225292,1.0392560787697117e-05,0.12831199999999995,0.018737244239478538,0.02012472080965295,0.004132731075461467,0.12802494536875045,10.0,0.036587989470638245,0.0,0.010269,2010-12-01,511.0,2027.0,VERTICAL,1968-12-01,0.21934582799597407,1.0993659149726047e-10,0.007847689156834356,5e-45,0.5,10.0,INACTIVO,0.31459002877333075,0.08193474044094887,0.10637974720292995,1.3661897390042435,0.6173292929684266,0.6832615068645562,0.17676407999999982,0.33033024000000005,0.0,0.0070339800000000004,MEDIA
MIQUETLA-12,0.14852,0.13312057632702926,0.3748764870589532,0.012929938603338399,0.01795552903799262,0.15799519122689615,0.14851999999972124,0.028838599152138513,0.018375576011018583,0.004713989106932758,0.14844748046875,10.0,0.028146867115819787,0.0,0.001053,2012-04-01,527.0,2082.8,VERTICAL,1969-01-01,0.0822988629377358,0.9999999999999766,0.004865009063390351,5e-45,0.5,10.0,INACTIVO,0.20202276275108244,0.08543775749768479,0.08837100773795932,1.0826617620327739,0.6971981293226809,0.6971981293617485,0.14563625999999982,0.29320550999999995,0.0,0.012828000000000006,MEDIA
MIQUETLA-14,0.116666,0.07611203875252699,0.23281514840488896,0.008998754512687605,0.012703461777779009,0.22076709002507217,0.08291577922139232,0.017760765144070486,0.013669526025675897,0.00425508720357237,0.05823100000054436,10.0,0.024705792945089036,0.0,0.00595041328526,2020-02-01,620.0,2032.0,VERTICAL,1969-03-01,0.1985996048070857,1.3859344808653113e-08,0.00845121406113656,5e-45,0.5,10.0,PRODUCTOR,0.14343840818571865,0.04908217410356075,0.051822081436307794,1.0871268285103302,0.5130861039548035,0.5713099375374593,0.12025576883652182,0.27341228482239704,0.0,0.006007882179050367,MEDIA
MIQUETLA-15,0.16008599999999998,0.16008599999969622,1.5749509595197798e-08,0.008536534283219273,0.02177035293318661,0.12198912716549737,0.16008599999999995,0.020118634970141165,0.027200737843043638,0.004691473661703887,0.10818499717068458,10.0,0.04253110234428524,0.0,0.00966208167971,2020-02-01,619.0,2054.0,VERTICAL,1969-04-01,0.19987038754396907,4.3025847664182514e-11,0.007714934102688781,5e-45,0.5,10.0,PRODUCTOR,0.39614793198979437,0.12384175091422465,0.16968529599901994,1.00227213128954,0.5221474036500875,0.57048071601636,0.1657730241348808,0.24857098488004054,0.0,0.010650026441465867,MEDIA
MIQUETLA-16,0.220143,0.18718576940399656,2.8320444760704965e-09,0.0077232200511343245,0.015513632741809197,0.018417309061029428,0.19334052473086494,0.018553641554086148,0.027985586854676323,0.003694742166558942,0.09475301333287718,10.0,0.05024803236723569,0.0,0.00761432210354,2020-01-01,617.0,2071.5,VERTICAL,1969-05-01,0.07092985511933046,1.7882918486955343e-07,2.386381952162546e-12,5e-45,0.5,10.0,PRODUCTOR,0.8938021238996833,0.26972790706969735,0.326270158739084,4.43498936847713,2.643937982137926,2.643937982387274,0.34903501662449665,0.7575307667354546,0.0,0.005599294782330111,MEDIA
MIQUETLA-17,0.101266,0.017049184510493302,0.9999999999999999,0.0006218682164807578,0.0043852730534199875,16.02570268099024,0.017049041204090894,0.0006218357734079501,0.0018389973025118836,0.0003754295572283992,0.0649949999363117,10.0,0.017267740567331345,0.0,0.0107774577171,2020-02-01,617.0,2092.4,VERTICAL,1969-06-01,0.029097182925775268,1.6711320237230813e-10,3.0030501144999227e-16,5e-45,0.5,10.0,PRODUCTOR,0.07752546471817176,0.02954282017941281,0.029542820174012115,0.6441129192663017,0.42229164977350325,0.42229164977351724,0.11056617084766805,0.22870385816470193,0.0,0.006885311038048414,MEDIA
MIQUETLA-20,0.220353,0.22035299999999997,0.4866459209029226,0.024197153682768664,0.020443316601412714,0.12361249470529882,0.22035299999999997,0.04560446945937159,0.02078575062374335,0.0058134460076940805,0.22029920288085936,10.0,0.03214789182073374,0.0,0.000427004045079,2018-07-01,594.0,2130.0,VERTICAL,1969-09-01,0.054124287679012575,1.2596095275263508e-05,1.5732146043941274e-15,5e-45,0.5,10.0,INACTIVO,0.26560614576902314,0.10814122153236594,0.11235024172861152,2.8538500293396796,2.0951254463618167,2.09512544636196,0.16262750252963717,0.42054571537187985,0.0,0.01686530139365981,MEDIA
MIQUETLA-24,0.171622,0.1639405592159127,0.9999999999999999,0.057085085557537475,0.011085365514488011,0.11666911622088941,0.16393954837767777,0.05708447957996624,0.011031452834644202,0.00536934202818963,0.1715382001953125,10.0,0.016411294872308208,0.0,0.00931637209767,2020-02-01,609.0,2040.0,VERTICAL,1970-02-01,0.01963474569291936,0.7486443311894201,4.6697756550063715e-20,5e-45,0.5,10.0,PRODUCTOR,0.09184173439057475,0.04181668092277948,0.041816680923104727,0.3347802797057121,0.2025458036314005,0.20254580363140046,0.14270883525002362,0.20204153303494318,0.0,0.019179335948271984,MEDIA
MIQUETLA-25,0.168404,0.16812438760120751,0.9999999999999999,0.03301998810525965,0.014118881893490004,0.3184214729946006,0.16812439561572798,0.03301999015330405,0.014073316316677634,0.004051382848583904,0.168321771484375,10.0,0.020014398517216404,0.0,0.0003289949304140001,2020-02-01,608.0,1995.0,VERTICAL,1970-03-01,0.027005544006934033,1.5640751853531832e-11,2.30554819644382e-15,5e-45,0.5,10.0,PRODUCTOR,0.07410658738110154,0.0366804272713224,0.03668042727132216,0.35009999561772887,0.2137209981066736,0.21372099810683548,0.08074126690470917,0.1515011019941993,0.0,0.016939758773445526,MEDIA
MIQUETLA-28,0.222449,0.22085554142616706,0.9999999999999999,0.01535490654111437,0.015815878912033392,0.3084756523312857,0.22085558043083964,0.015354910049040826,0.015763029927757296,0.0014141119711111774,0.2223946911621094,10.0,0.03286782519150768,0.0,0.0606298903448,2020-02-01,605.0,2049.7,VERTICAL,1970-06-01,0.12597643191041205,8.638766273622746e-09,0.002509042979204434,5e-45,0.5,10.0,PRODUCTOR,0.2592705438766817,0.05978569195792301,0.059785691957892365,0.8214565701052425,0.3791473162115133,0.394007748956969,0.21505017426315326,0.29603441040062656,0.0,0.19448126104397306,MEDIA
MIQUETLA-40,0.222659,0.22018982351783223,0.9999999999999999,0.05920733489031386,0.012066667285760852,0.15253922415129473,0.220189822174364,0.05920733414852569,0.012036901647980193,0.004851556946130622,0.22260463989257812,10.0,0.018461032173922982,0.0,0.000342936864339,2020-02-01,593.0,2060.0,VERTICAL,1971-06-01,0.029779227970366536,0.9999999999991795,0.0010855092357294528,5e-45,0.5,10.0,PRODUCTOR,0.09338186024589373,0.039752403510215986,0.039752403510216174,0.2840706202314921,0.1462128222178707,0.14621282216491682,0.12948584456507983,0.18439126720925028,0.0,0.017536366431683558,MEDIA
MIQUETLA-41,0.203505,0.16396689045152132,0.9999999999999999,0.028105958704667387,0.01691909849789925,0.12435852934379282,0.16397290533684758,0.028107462210233497,0.015679719681644617,0.0037248426077156217,0.19741899915409802,10.0,0.033797938848409634,0.0,0.0310207644156,2020-02-01,592.0,2040.4,VERTICAL,1971-07-01,0.225937221867903,0.1977660450672961,0.007871223628681465,5e-45,0.5,10.0,PRODUCTOR,0.3929514306178879,0.10086128768717288,0.10086128777731893,2.9424350870527713,1.2082494499375962,1.2605327026002715,0.2923580690642849,0.6234777101577242,0.0,0.015485220039657598,MEDIA
MIQUETLA-42,0.164549,0.16403814636733582,0.9999999999999999,0.035505123963094055,0.006384198629864767,0.25881865760310824,0.1640381581663946,0.03550512857178927,0.0063614249875071855,0.0023707366788622308,0.16446865380859377,10.0,0.012639344059424797,0.0,0.013009322033,2020-02-01,591.0,2025.0,VERTICAL,1971-08-01,0.02365626837656446,0.3115510466237617,1.013138486601173e-22,5e-45,0.5,10.0,PRODUCTOR,0.023004434628362436,0.0058284052456253725,0.005828405245624435,0.1743515843446091,0.09264719617170819,0.0926471961717082,0.0539868751751578,0.1036144554896565,0.0,0.01010193536450283,MEDIA
MIQUETLA-43,0.187017,0.18649146041674106,0.9999999999999999,0.03263707297164597,0.012299718323358579,0.6335706790634528,0.1864914707542942,0.03263707731790058,0.012225711832520612,0.004721651916036683,0.18692568310546873,10.0,0.016558444487406954,0.0,0.0104541115754,2020-02-01,590.0,3117.0,VERTICAL,1971-09-01,0.01859205203495848,9.383725505095197e-05,2.7307879915989105e-16,5e-45,0.5,10.0,PRODUCTOR,0.023031295042773167,0.012556498754598288,0.012556498754597025,0.05801280241726922,0.028285661787027856,0.02828566178702773,0.03664712166976512,0.04796749118327822,0.0,0.009481235542943998,MEDIA
