mes,baja_L,baja_M,baja_H,media_L,media_M,media_H,alta_L,alta_M,alta_H,EUR_baja_L,EUR_baja_M,EUR_baja_H,EUR_media_L,EUR_media_M,EUR_media_H,EUR_alta_L,EUR_alta_M,EUR_alta_H
35,6.332553641339311e-05,9.680988201910245e-05,0.00013724937017845027,0.0010433514263077997,0.0014379672073815636,0.0019435901889142146,0.007766226143821088,0.008728338380178896,0.01083551107797209,0.0016582866759850994,0.0025351311105832773,0.0035941077603905526,0.009533362611239313,0.013139065577886501,0.017759069064712307,0.04347441020349597,0.04886020006470163,0.06065590219041853
36,5.983729380634343e-05,9.147717779946533e-05,0.00012968908521344288,0.0010025048878209274,0.0013816717144171024,0.0018674998808431052,0.007482152043462819,0.008409072004586087,0.0104391682462808,0.0016600817947992894,0.0025378754259172613,0.003597998432946956,0.00956343775787394,0.013180515729319013,0.0178150940611376,0.04369887476479986,0.04911247222483921,0.06096907723780696
37,5.6623243648030526e-05,8.656364947814908e-05,0.00012272307458116504,0.0009642622949782388,0.0013289650299324366,0.0017962602904486,0.007215201568241177,0.008109050599680454,0.010066716455930172,0.0016617804921087306,0.002540472335401606,0.003601680125184391,0.009592365626723288,0.013220384680216989,0.017868981869851055,0.0439153308118471,0.049355743742829625,0.061271078731484865
38,5.3655697973982715e-05,8.202696865612755e-05,0.00011629132843566052,0.0009283967916215882,0.0012795344963627416,0.0017294488224361994,0.0069639561935514295,0.00782667990815846,0.009716176568174525,0.00166339016304795,0.0025429331444612895,0.0036051688650374607,0.009620217530471936,0.013258770715107872,0.017920865334524142,0.044124249497653645,0.049590544140074376,0.061562564028530095
39,5.091035483340962e-05,7.782998335456092e-05,0.00011034117564883478,0.0008947063286207996,0.0012331016456711245,0.0016666890928788906,0.006727145407619726,0.00756053202198951,0.009385775953148942,0.0016649174736929522,0.002545268043961927,0.003608479100306926,0.009647058720330559,0.013295763764478006,0.01797086600731051,0.044326063859882234,0.049817360100734065,0.06184413730712456
40,4.836581539469876e-05,7.393997978244033e-05,0.0001048262372031901,0.0008630104259497848,0.00118941773677902,0.001607644897503448,0.006503628230712154,0.0073093246121481445,0.009073922705297544,0.0016663684481547931,0.0025474862433554,0.0036116238874230214,0.009672949033109052,0.013331446296581376,0.01801909535423561,0.04452117270680359,0.050036639839098514,0.06211635498828348
41,4.60031792871228e-05,7.032806370903578e-05,9.970554915076197e-05,0.0008331474227608246,0.0011482599655651363,0.001552015089036158,0.006292377404010148,0.007071903158741892,0.008779183583545146,0.0016677485435334068,0.002549596085266671,0.003614615053897544,0.009697943455791877,0.01336589409554833,0.018065655806906694,0.0447099440289239,0.050248796933860765,0.06237973049578984
42,4.3805704052795595e-05,6.6968639845867e-05,9.494282452218126e-05,0.0008049721325046674,0.0011094282331064135,0.0014995292090815334,0.006092465812478729,0.0068472256918882405,0.008500265068356513,0.0016690627146549906,0.002551605144462047,0.0036174633386332096,0.009722092619767019,0.013399176942541521,0.018110641683179142,0.04489271800329826,0.05045421370461742,0.06263473844784054
43,4.175851738396716e-05,6.38389719250684e-05,9.050582964068198e-05,0.0007783538357723688,0.0010727423793736508,0.001449943749120471,0.005903054784966626,0.006634349642382734,0.008235997037927042,0.0016703154701765094,0.0025535203136197986,0.0036201785135224302,0.009745443234840188,0.01343135921392273,0.018154139995652754,0.04506980964684726,0.0506532441938889,0.06288181835897834
44,3.984837301880654e-05,6.0918809521334815e-05,8.636585505986241e-05,0.0007531745559433937,0.0010380398066962174,0.001403038938329438,0.005723383978040938,0.006432420472301213,0.007985318654014617,0.0016715109213670737,0.002555347877905439,0.003622769489174226,0.009768038471518489,0.013462500408123615,0.01819623116380264,0.04524151116618848,0.05084621680805793,0.06312137791859877
45,3.806344290351044e-05,5.8190070316567304e-05,8.249726510370808e-05,0.000729327572631034,0.001005173430963644,0.001358615974376514,0.005552762601034652,0.0062406618129698995,0.007747266119044158,0.0016726528246541789,0.002557093580014936,0.003625244407127337,0.00978991829869742,0.013492655611052526,0.018236989643033937,0.04540809404421952,0.05103343666244703,0.06335379590217009
