pozo,fecha,cuenca,contrato,aceite_Mbd,gas_asociado_MMpcd,gas_no_asociado_MMpcd,agua_Mbd,condensado_Mbd,ano_de_perforacion,campo,clasificacion,disponible,entidad,estado_actual,profundidad_total,profundidad_vertical,tipo_de_hidrocarburo,trayectoria,ubicacion,tiempo_perforacion,dias_perforacion,first_oil,days_online,Qi_hist,mes,pct_cambio_Qo,exponencial,hiperbolica,harmonica,residual_exponencial,residual_hiperbolica,residual_harmonica,gas_exponencial,gas_hiperbolica,gas_harmonica,residual_gas_exponencial,residual_gas_hiperbolica,residual_gas_harmonica,condensado,Np_MMb,Gp_MMMpc,Cp_MMb,Wp_MMb
MIQUETLA-60,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0246417751951,0.00634531165438,0.0,0.0245163168368,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2112.5,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,33.0,1973-01-01,17197,0.120318,573.0,0.2174812750901507,0.0,0.012742816934379633,0.012742932259500725,0.0006072170847658457,0.00014158520769036546,0.00014158246320606076,0.0,0.011816621964832533,0.011816620581546663,4.0262979991210653e-05,2.9935236513264188e-05,2.993522137649362e-05,6.0872008566882995e-52,0.0716363692905438,0.04537582834667132,0.0,0.030600616672220582
MIQUETLA-107,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00861858885707,0.0175525609886,0.0,0.00210167660732,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2064.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,36.0,1973-01-01,17197,0.135738,573.0,0.04243567089378675,0.010461479802657415,0.010723280119930264,0.010723507947858545,3.3962470373280783e-06,4.429725311960331e-06,4.4306843787660766e-06,0.0028094465049581983,0.010262358179698904,0.01026219608008568,0.00021735942467776862,5.314705699490941e-05,5.3149420499296985e-05,6.0872008566882995e-52,0.2513987804170409,0.430808068380462,0.0,0.017921112160923115
MIQUETLA-61,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00622003686767,0.00299137931035,0.0,0.00015808473942899998,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2120.4,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1973-02-01,17166,0.115912,572.0,0.23468578853995248,0.0,0.00011699001924680084,0.00011698999196279549,3.868885863517403e-05,3.724718083404834e-05,3.724718116707947e-05,0.0,0.01360853791974464,0.013608515898712868,8.948350178390043e-06,0.00011272405693704274,0.00011272358933595352,6.108495928259869e-52,0.022772090010198306,0.038844615481681506,0.0,0.009528067719725255
MIQUETLA-62,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00373014493791,0.0141633129419,0.0,6.16899193882e-05,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2098.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1973-03-01,17138,0.112202,571.0,0.05877606708216021,0.0,0.002574527403176009,0.0025745185157524304,1.3913981257815598e-05,1.3354518865846665e-06,1.3354724275887053e-06,0.0,0.01646355243945038,0.01646355254960833,0.00020059943349019202,5.2911017460908335e-06,5.291102252870175e-06,6.129902941568784e-52,0.06362510034380432,0.102238661394345,0.0,0.008300385842439894
MIQUETLA-66,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.000644094572115,0.14520357389900002,0.0,7.3843016842e-05,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2120.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,43.0,1973-07-01,17016,0.08055,567.0,0.15364171889346423,0.0,0.003469918947353097,0.005685263060379336,4.1485781782800495e-07,7.98528339968978e-06,2.5413379727069337e-05,0.0,0.0345579221801095,0.034557921480456125,0.02108407787304236,0.01224246024429802,0.012242460399125228,6.216666235644474e-52,0.019242231991209866,0.0860492244884484,0.0,0.020721683611923017
MIQUETLA-73,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0116705492741,0.0257923750768,0.0,0.0126166022261,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2026.5,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,16.0,1973-11-01,16893,0.181566,563.0,0.04134857309494344,0.0,0.005910267856502965,0.008853403156990125,0.00013620172035919603,3.318084200991371e-05,7.936312245147246e-06,0.0,0.000988437374525472,0.017796604198294996,0.0006652466121023338,0.0006152353255383158,6.393235194154868e-05,6.305284736570247e-52,0.1283372939904668,0.20350910180596252,0.0,0.027670366604384086
MIQUETLA-74,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00589388325338,0.08678122012589999,0.0,0.0006950453358270001,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2020.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,16.0,1973-12-01,16863,0.15825899999999998,562.0,0.03169377507765825,0.0,0.0066899888016822865,0.008029307902568318,3.4737859804473214e-05,6.337840440376842e-07,4.560038432361051e-06,0.0,0.01740825588333679,0.02415346673037786,0.00753098016653991,0.004812608167799952,0.003922235495370333,6.327735438899956e-52,0.21119047016031162,0.4729838868709724,0.0,0.009499632667335334
MIQUETLA-112,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0129092222899,0.115610197501,0.0,0.0024759675563000003,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2047.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1974-02-01,16801,0.11699,560.0,0.28967274833830436,0.0011344483405071478,0.004665356156264876,0.004665299919614731,0.00013864530155930052,6.79613288292961e-05,6.796225604728988e-05,0.0002679552117594296,0.008835655825101766,0.008835801341678155,0.013303832856309877,0.011400802750098131,0.011400771675187805,6.372998066050006e-52,0.17163466450624928,0.3191461790257008,0.0,0.004515673112872472
MIQUETLA-85,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00428847162421,0.0299630171223,0.0,0.00318460731115,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2155.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,29.0,1974-06-01,16681,0.237389,556.0,0.02929767940826644,0.01233656025993705,0.01278534463774567,0.01278523953659631,6.477173068851888e-05,7.219685100815073e-05,7.21950649569576e-05,0.03886895395194836,0.03886895394831435,0.03886895395269074,7.931571081368703e-05,7.93157107489585e-05,7.931571082691017e-05,6.464992518064159e-52,0.23040102541176685,0.4675935160399348,0.0,0.012967735593788998
MIQUETLA-94,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.006972579058720001,0.016735052666100002,0.0,0.000614895124,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1959.9,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,14.0,1974-07-01,16651,0.131187,555.0,0.03194939992064261,0.008161638776224873,0.00896013407682586,0.009027276178613526,1.413863011792767e-06,3.950374949997782e-06,4.221780254498747e-06,0.013001736737646511,0.013001732294290674,0.014560864660365932,1.3937647821644546e-05,1.393768099856654e-05,4.7270934842778926e-06,6.488302369424212e-52,0.11030364988134259,0.15486772932964815,0.0,0.011370516672451484
MIQUETLA-96,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0140876170104,0.0220828467137,0.0,0.00175953023323,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1996.9,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1974-08-01,16620,0.084703,554.0,0.02910207512352958,0.01186439440156243,0.012074023524697207,0.012074023236105241,4.942718768446535e-06,4.054558725664725e-06,4.054559887878615e-06,0.011948109316943102,0.014255489754869252,0.014255479032277949,0.00010271290210122281,6.126751696095616e-05,6.126768482017044e-05,6.5117385156700426e-52,0.11406841238327708,0.19352969683170634,0.0,0.007612900701424533
MIQUETLA-82,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0104205060938,0.0259798196631,0.0,0.0023937904099,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2065.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,26.0,1974-08-01,16620,0.171502,554.0,0.030490876848052517,0.0,0.00991661486281823,0.010591349340916007,0.00010858694725092294,2.53906372660323e-07,2.9187415085140988e-08,0.0,0.0147822196207359,0.01733709607863296,0.0006749510297271974,0.0001253862467087525,7.469667095750278e-05,6.5117385156700426e-52,0.24684090754788757,0.3783132406850707,0.0,0.0134375399311725
MIQUETLA-102,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00721725517824,0.0696394127074,0.0,0.000918342368619,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2023.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,17.0,1974-08-01,16620,0.104289,554.0,0.02030202611272891,0.011132363054606888,0.011014044531836591,0.011014136637086088,1.5328069683590044e-05,1.4415609395584421e-05,1.4416308812529199e-05,0.03459313244902485,0.03459313218158431,0.034593132452708224,0.0012282417599485756,0.0012282417786941679,0.0012282417596903984,6.5117385156700426e-52,0.06295415495624551,0.18784070928839847,0.0,0.013496952999910893
MIQUETLA-83,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0120010110323,0.031310743697900004,0.0,0.0017563289371099998,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2080.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,30.0,1974-09-01,16589,0.147303,553.0,0.054157168865961,0.0,0.009065283320983863,0.009065275766643309,0.00014402426579738633,8.618497194989484e-06,8.618541550020363e-06,0.0,0.009906340906782538,0.015113248685086109,0.0009803626709155848,0.0004581484588443972,0.000262358844690131,6.535301870821654e-52,0.23112699361161002,0.33197507255217845,0.0,0.014855089900794568
MIQUETLA-101,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0160245271777,0.039528314361900005,0.0,0.00185278066699,0.0,1962.0,MIQUETLA,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2071.0,,,VERTICAL,TERRESTRE,0.0,26.0,1975-06-01,16316,0.11091,544.0,-0.0061178945808582075,0.0,0.022366524089784286,0.02236652397121232,0.00025678547126884593,4.0220924832886615e-05,4.022092332892056e-05,0.0,0.04538523865621342,0.0453852386491871,0.0015624876362931902,3.430356218931868e-05,3.430356210701346e-05,6.753251454211401e-52,0.0603896150784526,0.12254014436777846,0.0,0.012486525427533566
MIQUETLA-113,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00159789648862,0.00548462859555,0.0,0.00133389110774,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2045.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,27.0,1975-07-01,16286,0.063455,543.0,25.3412036251257,0.01077182382632684,0.01141327649199014,0.011413163924508913,8.416094279752491e-05,9.63416846105584e-05,9.63394748380213e-05,0.00017612445292144487,0.008796505853812751,0.009770790032825176,2.818021623230453e-05,1.0968530973797996e-05,1.8371179866384805e-05,6.778139037525946e-52,0.1086867745531412,0.24958364761845847,0.0,0.0072899407632694285
MIQUETLA-103,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0127802414029,0.0278390804598,0.0,0.000277271801196,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2021.5,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1975-08-01,16255,0.137158,542.0,0.1516553657121309,0.0,0.009295083067895275,0.01714613182777602,0.00016333457031639934,1.2146328620052899e-05,1.906099920202412e-05,0.0,0.04044907526614723,0.040449075273352515,0.0007750144008472181,0.00015901196901610415,0.00015901196919782136,6.803164451125454e-52,0.18320925085294862,0.31671625939472825,0.0,0.016493419378121897
MIQUETLA-104,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00362696123223,0.0492191994744,0.0,0.00033841220443599993,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2035.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,29.0,1975-09-01,16224,0.08910599999999999,541.0,0.023550221314722064,0.0,0.010764581364166552,0.011306784683384705,1.315484778009936e-05,5.0945621147825945e-05,5.897968824090575e-05,0.0,0.037454563192713196,0.03988236812863296,0.0024225295969007767,0.00013840666684038143,8.71764195792979e-05,6.828328714651791e-52,0.12327493697908717,0.36289943447680306,0.0,0.20633887292979916
MIQUETLA-105,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00744133078875,0.046536867444199985,0.0,0.000843296492584,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2020.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,31.0,1975-10-01,16194,0.162487,540.0,0.10355125545372212,0.0,0.008230148775398146,0.008230149257462547,5.537340390759869e-05,6.222338160596357e-07,6.222345765820079e-07,0.0,0.028429816484335988,0.028429815896216685,0.0021656800315190405,0.0003278652944631117,0.0003278653157613244,6.853632857193182e-52,0.056762298242084994,0.13134574947544791,0.0,0.02234565776673691
MIQUETLA-106,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00681133999653,0.050319499196,0.0,0.00320348521081,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2073.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,25.0,1975-11-01,16163,0.08931499999999999,539.0,-0.0149914098135282,0.0,0.009623214226229188,0.009623208538239546,4.639435254832929e-05,7.906636683646404e-06,7.906604695855771e-06,0.0,0.021737795204434786,0.021737795206982446,0.0025320519993362444,0.0008169138030614547,0.0008169138029158219,6.879077917389428e-52,0.06325896244696921,0.09521154302383349,0.0,0.007792129212215607
MIQUETLA-109,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00441646377882,0.0191193478041,0.0,0.000412076431895,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1991.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,20.0,1976-02-01,16071,0.093479,536.0,0.029971000671342507,0.0,0.010545132908566061,0.010545243654901412,1.950515230962903e-05,3.756058530190235e-05,3.756194276946049e-05,0.0,0.02055924396410295,0.020764051834784924,0.0003655494604541435,2.073300951591245e-06,2.7050513485512345e-06,6.95626913582686e-52,0.0775849302449553,0.12080598856302549,0.0,0.015470291550896617
MIQUETLA-124,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00297304509651,0.00940222044952,0.0,0.00205396956416,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2006.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,21.0,1976-04-01,16011,0.06695599999999999,534.0,-0.6063696167306769,0.0069883456535081824,0.008092306299198018,0.00809227988201091,1.6122638563029913e-05,2.6206835261346765e-05,2.6206564789082543e-05,0.004199223372798276,0.010424507712461272,0.011130733479969438,2.707117858037481e-05,1.045071247971956e-06,2.9877572964334976e-06,7.008454017743443e-52,0.13097570829995087,0.24259182213596922,0.0,0.0057183852324953315
MIQUETLA-111,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00975495754935,0.0390259628706,0.0,0.00187098477839,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1960.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,19.0,1976-04-01,16011,0.090573,534.0,0.04021348500854449,0.0,0.009649908711584438,0.009650248576832478,9.515919678962054e-05,1.1035258315895308e-08,1.0963968925675095e-08,0.0,0.01714159612209857,0.0171418245944538,0.0015230257779774497,0.00047892550798291506,0.0004789155080894872,7.008454017743443e-52,0.09668743532416946,0.1515723253141825,0.0,0.010647125125646067
MIQUETLA-114,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00560236484986,0.0310858101944,0.0,0.00144718792644,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1991.3,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,19.0,1976-07-01,15920,0.063101,531.0,1.895019034248238,0.0,0.00530162237430705,0.0058865375455675,3.1386491910946866e-05,9.044603660171672e-08,8.07541209856671e-08,0.0,0.005742712357765309,0.00659631739495562,0.0009663275954422631,0.0006422726079572381,0.0005997352575740382,7.087839309043402e-52,0.06256938734397098,0.10439617938821037,0.0,0.004746137917817496
MIQUETLA-115,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00417305738038,0.0016551724137899998,0.0,0.0,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2070.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,27.0,1976-08-01,15889,0.025565,530.0,-0.017983797907396903,0.0,0.006345013542281954,0.006435735853014971,1.7414407899943988e-05,4.7173935692238655e-06,5.1197138705257246e-06,0.0,0.004201530188479608,0.00420151966513598,2.739595719371414e-06,6.483937916722215e-06,6.48388432443723e-06,7.114600996812516e-52,0.0034975821011058003,0.0018906918310359002,0.0,0.001189180168618431
MIQUETLA-116,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00986415240101,0.0219647566243,0.0,0.000833904483476,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2065.5,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,27.0,1976-09-01,15858,0.064724,529.0,0.04666704834574964,0.0,0.011886350926860495,0.01208497054718225,9.730150259035136e-05,4.089286877951913e-06,4.932033238367945e-06,0.0,0.023683354423035964,0.02368335665134596,0.0004824505335647307,2.9535783938201048e-06,2.953586052962374e-06,7.141514538123976e-52,0.15762128131893946,0.2550697515707952,0.0,0.005993509702216956
MIQUETLA-118,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0262350392789,0.03,0.0,9.29581761236e-05,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2021.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,25.0,1976-11-01,15797,0.105359,527.0,0.15364171889049816,0.0,0.021391387531388396,0.02139138819233134,0.0006882772859654258,2.3460962251172198e-05,2.3460955848417756e-05,0.0,0.025946073485955262,0.02594607347773136,0.0009,1.643432018127491e-05,1.643432024795309e-05,7.195801796532659e-52,0.09626124733587778,0.11675733068733234,0.0,0.018003014944244108
MIQUETLA-126,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00907464131079,0.0208438379981,0.0,0.00208461941747,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2002.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,16.0,1977-04-01,15646,0.034378,522.0,0.12780364764803176,0.0,0.009185176707439575,0.010147759479607688,8.234911491949644e-05,1.2218073912479137e-08,1.1515826042466292e-06,0.0,0.012169266566359754,0.013634782378917465,0.0004344655824910374,7.5248189524364e-05,5.197048292046727e-05,7.334259308018502e-52,0.06403898623079111,0.08052007974385922,0.0,0.006850958158649117
CAMPANA-101,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0283056529338,0.148275862069,0.0,0.005857967822960001,0.0,1983.0,PALO BLANCO,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,3309.0,,ACEITE,VERTICAL,TERRESTRE,4.0,147.0,2016-05-01,1371,0.0520429802097,46.0,0.1833247044954971,0.01994940964613288,0.019949409666428518,0.019949409593406738,6.982680188268178e-05,6.982680154349123e-05,6.982680276386674e-05,0.08684816695893546,0.08684815376861123,0.08684816707137627,0.0037733617265350477,0.0037733633470376526,0.0037733617127210886,9.37013924026911e-50,0.025136256185338914,0.10942869055015253,0.0,0.00770873040886464
LAS CANAS-2,2020-02-01,TAMPICO-MISANTLA,A-0217-M - CAMPO MIQUETLA,0.024916506794,0.0130862756468,0.0,0.021001642200000004,0.0,1956.0,LAS CANAS,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,853.0,,ACEITE,VERTICAL,TERRESTRE,0.0,22.0,2016-05-01,1371,0.025110796908,46.0,0.0,0.01903412468862715,0.01903412482019568,0.01903410895756444,3.4602419233610695e-05,3.460241768573798e-05,3.460260430610177e-05,0.009313790824029318,0.009313766038852324,0.009313789762077172,1.423164173803515e-05,1.4231828742057535e-05,1.4231649750432983e-05,9.37013924026911e-50,0.021698902439592004,0.010617722577788398,0.0,0.015730678297178103
MIQUETLA-677,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0136164,0.016504979310299997,0.0,0.0007396813793099999,0.0,2010.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2241.0,2122.0,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,24.0,2010-09-01,3440,0.067328,115.0,0.18072543938196572,0.009427110704742855,0.010355418628217164,0.01035532808529968,1.7550144799356112e-05,1.0633999507114672e-05,1.063459003284722e-05,0.0012686297202861407,0.0012736987478497398,0.028661286039958073,0.00023214634882911544,0.000231991907572075,0.0001477757933055302,1.5070408950617284e-50,0.06380208003843242,0.20816324193489233,0.0,0.008794707386977886
MIQUETLA-744,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00551745517241,0.0120614241379,0.0,0.000377684137931,0.0,2010.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1850.0,1847.0,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,24.0,2011-04-01,3228,0.022905,108.0,0.08000408121157676,0.004937107493236528,0.004143307729222993,0.004143321780785425,3.368034287220351e-07,1.8882811956173865e-06,1.888242577977656e-06,0.006283396507139378,0.006283393770035117,0.006283395875034258,3.33856033018332e-05,3.338563493196879e-05,3.33856106064753e-05,1.7083445799351512e-50,0.012240389287430695,0.010556105380267201,0.0,0.00575072116768635
MIQUETLA-3371,2020-02-01,TAMPICO-MISANTLA,A-0217-M - CAMPO MIQUETLA,0.0159453172414,0.0177271034483,0.0,5.61993793103e-05,0.0,2010.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2239.0,2141.0,ACEITE,VERTICAL,TERRESTRE,1.0,33.0,2011-04-01,3228,0.032562,108.0,6.976343347453451e-08,0.011573182247517477,0.011172712499809404,0.011172751042522437,1.9115564404732144e-05,2.2777756019453057e-05,2.2777388122668643e-05,0.01987615378453476,0.01987615378375714,0.019876153406813542,4.6184173476707426e-06,4.61841734432845e-06,4.618415724187061e-06,1.7083445799351512e-50,0.0404677184216172,0.059628461353448105,0.0,0.003701951455197492
MIQUETLA-829,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0158510689655,0.0926276206897,0.0,0.000233178827586,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2114.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,14.0,2014-11-01,1918,0.719271,64.0,-0.11348320696371639,0.08830460488867124,0.08815481691737394,0.10853909449725922,0.0052495148677702665,0.005227831967888116,0.00859107007697605,0.18434558336292844,0.18434558341265142,0.18434558336584708,0.008412184676927727,0.008412184686048707,0.00841218467746311,4.85243737929562e-50,0.260395102059234,0.30970058004503487,0.0,0.01741230036927165
MIQUETLA-553,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.018511555172400003,0.0435921034483,0.0,0.00345372413793,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2142.0,,ACEITE,DIRECCIONAL,TERRESTRE,0.0,13.0,2015-01-01,1857,0.110849,62.0,0.06602104508130546,0.012777738698343049,0.017147330445176318,0.01781147519355141,3.287665135816692e-05,1.8611091063685371e-06,4.901119767846446e-07,0.02168676577336829,0.023253946746111476,0.02999580836636318,0.00047984381865278264,0.00041364061804277603,0.00018485923995509936,5.169508172992421e-50,0.0665140331044626,0.09893423192636586,0.0,0.004281378140833528
MIQUETLA-815,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.006432603448279999,0.02,0.0,0.000440328275862,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2120.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,11.0,2015-02-01,1826,0.04382,61.0,0.20239493415365994,0.004593561033890189,0.005558858189247264,0.006416278830076563,3.382077001924704e-06,7.634307776821811e-07,2.664931594879609e-10,0.02455973761335659,0.024558670260785,0.028506037564541706,2.0791207102658842e-05,2.0781474546565566e-05,7.23526750493946e-05,5.339826562433252e-50,0.02175141405699211,0.07075423963166398,0.0,0.00189073251913044
MIQUETLA-852,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00487655172414,0.0127649655172,0.0,0.00027462596551700003,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2123.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,13.0,2015-02-01,1826,0.118363,61.0,0.47858124301413607,0.0011270901394690707,0.002766071153903323,0.00730732314380341,1.405846217492304e-05,4.4541282373465314e-06,5.908649694652469e-06,0.012051904322286254,0.016100685282947697,0.017207448076753094,5.08456267691819e-07,1.112702635559987e-05,1.973565129193341e-05,5.339826562433252e-50,0.031892141949372295,0.061171742147127006,0.0,0.0033110923282927813
