,Qi_hist,Qi_hyp,Qi_harm,Qi_exp,b,di_hyp,di_harm,di_exp,error_Qi_hyp,error_Qi_harm,error_Qi_exp,error_di_hyp,error_di_harm,error_di_exp,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica
tipo1,1.6327400230406361,1.016372065502568,1.0141342642342355,1.0074191490281592,0.20312234888989608,0.9904560769512322,1.0162161678676342,0.9746470100706799,inf,inf,inf,inf,inf,inf,0.567743822798218,0.4757925675417377,1.4450500754799382,4.999999999999999e-45,0.5,7.13482123422959,7.124953448591298,7.149614296856871,1.0913245414955008,1.089817090379469,1.0938184985645132
tipo2,8.306854932551364,6.46400529239905,6.560476247722539,6.135329144381267,0.3669226854871912,0.04550993042139393,0.06157785327510721,0.032841982199844,0.6764616206889682,0.7183594051128144,0.5202534305051562,0.9934095018249736,0.02202429230349785,0.007442920474720106,2.8804479511474423,0.3769578797485272,0.040889587355545515,4.999999999999999e-45,0.5,259.2136053986756,253.2767402346608,279.8880289093774,104.95584242329618,97.68456888001846,101.34026687394861
tipo3,15.143173,14.692452559258038,14.584320181344712,14.687463964434299,0.02977452209601776,0.05848500177476086,0.10820369262338489,0.057981696035913105,1.0742663911087562,1.5203267979819313,0.9705544808769442,0.13806736978372175,0.0255028309036094,0.006031846450339454,5.801661785648832,0.025528339469651645,0.05843093972197589,5e-45,0.5,621.9751518889759,621.6157205007252,796.265848222574,96.79315317297538,96.753096770468,124.23753816102524
