,Qi_hist,Qi_hyp,Qi_harm,Qi_exp,b,di_hyp,di_harm,di_exp,error_Qi_hyp,error_Qi_harm,error_Qi_exp,error_di_hyp,error_di_harm,error_di_exp,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica
tipo1,0.136617,0.09574112050756917,0.09510054792085271,0.08983953786492312,0.38453991682768546,0.01685426509550916,0.01921680549248502,1.5486775193043392,inf,inf,inf,inf,inf,inf,0.12039678402342444,0.3842823174334148,0.01040723503912027,4.9999999999999985e-45,0.5,0.6068203064210235,0.590316442327056,0.5923486585199924,12.617437331263535,11.908834424268772,11.910660618585839
tipo2,0.2821690940860417,0.20583652507651953,0.210881716887675,0.1955475462124753,0.32739171036438597,0.017702322111606803,0.02378875397605919,0.011042586566736656,0.012981934394521577,0.013902723335277548,0.010719516913379032,160639.81187296667,0.005074808452700639,0.0015324025685756755,0.23419838293707704,0.25067034253349535,0.00806032867236584,5e-45,0.5,0.41576003765631936,0.4091722818677674,0.4241296135933876,2.6293239018774464,2.624711347002437,2.67133226071231
tipo3,0.4005950064516,0.27372713191292625,0.27668545417765794,0.256727893698441,0.5794189419422109,0.0055907730340931635,0.006732659745792888,0.003999035020054757,0.012567883135482832,0.013518750010760727,0.010792045739582656,2.5306484297596032,0.0010745802246900462,0.00047274545097664963,0.262112307701679,0.40000000081306275,0.0019361147090509855,4.999999999999999e-45,0.5,1.821101831472916,1.7742712335892243,1.7852104889995442,9.781410488094679,9.779696987717683,9.902163981091794
