pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
LACAMANGO-127,0.286479,0.16850921671640048,3.3249393637256964e-08,0.005639874801433426,0.008072054848656043,0.185172228989443,0.17757496630698963,0.011328858208927378,0.00993763423323343,0.001421091539470355,0.1685154421254722,0.005640147715543874,0.007931351084325244,0.00038412926212355754,aceite_Mbd,2001-02-01,286.0,2100.0,VERTICAL,1977-08-01,0.3236419999163114,1.58410723702032e-09,0.0007098664511146511,5e-45,0.5,10.0,TAPONADO,0.2082627218719697,0.20826272377331073,0.22610012587459388,10.946323538487448,10.946323499815183,10.967548047942522,0.3459386399999999,1.462192529999999,0.0,0.014492490000000004,0.5896373949999996,5675.794264093685,0.06913884791624747,MEDIA
LACAMANGO-135,0.259769,0.22078354779083978,4.1926466169480967e-10,0.0035214817497147984,0.004733562017607698,0.001404834910312721,0.24397937337152265,0.007023363023785161,0.007153693538920935,0.000455712077438683,0.22078344925730853,0.0035214782628984103,0.004739026805450539,0.00012479727994723177,aceite_Mbd,2020-02-01,516.0,2300.0,VERTICAL,1977-09-01,0.17536252282379258,1.1099013444172808e-10,0.002393323742057424,5e-45,0.5,10.0,PRODUCTOR,0.6597301714972901,0.6597301669984614,0.7135284635134882,1.83056825665459,1.8305680499252275,1.935942593580942,1.5138623062439092,1.4845006807027097,0.0,0.09352855424210936,1.7612790863610317,1128.7014183968465,0.1098750419834395,MEDIA
LACAMANGO-311,0.289707,0.2897069999995635,1.8461116201088708e-08,0.006609224115401509,0.013543652176782913,0.10839970580171467,0.28970699999999994,0.008414021693447791,0.016584006438398063,0.0016257294440780521,0.28970699999999994,0.0066090028294447664,0.013476054244826792,0.0008106974894950568,aceite_Mbd,2020-02-01,129.0,1770.0,DIRECCIONAL,2009-07-01,0.29011482275475264,0.9999999999999999,0.02281448371662941,5e-45,0.5,10.0,PRODUCTOR,0.48975682018456723,0.4897568219712719,0.5321398564427823,1.2089529836893396,1.1207091932986404,1.1207091933081477,0.7489388969713527,0.5349150451786071,0.0,0.1746542400186534,0.8380914045011209,985.4188348572673,1.0379271524160625,MEDIA
LACAMANGO-354,0.203353,0.20335299999680073,5.7781486299529534e-08,0.014340196314011367,0.009193083482170723,0.32028335676472414,0.20335299999999998,0.020107950222802838,0.011150736345545158,0.0030632826547539833,0.20335299999999998,0.014340168776623061,0.007718851572734151,0.001121632634148839,aceite_Mbd,2016-08-01,84.0,1824.0,DIRECCIONAL,2009-09-01,0.20620399999999436,0.9999999999999998,0.04447052778888244,5e-45,0.5,10.0,CERRADO SIN POSIBILIDADES,0.06293847394154535,0.0629384752209971,0.0850109369386774,0.10313493146842846,0.08341286339867472,0.08341286339867375,0.3031819443926642,0.22210895298887695,0.0,0.06204581462257652,0.3402001032241433,840.5726516858645,0.2788062476888181,MEDIA
LACAMANGO-371,0.24465,0.2151949198148871,0.9999999999996778,0.013609859430997812,0.013525824158109937,0.6923856460721588,0.21519515656288976,0.013609908061250045,0.010062662707445156,0.0017774784210452534,0.1992648911668543,0.008029356123760746,0.007890776482829855,0.0007490931713365357,aceite_Mbd,2020-02-01,122.0,1727.0,DIRECCIONAL,2010-02-01,0.10779901554020085,0.9999999999999999,0.007704694346174515,5e-45,0.5,10.0,PRODUCTOR,0.1481625008388573,0.143888075507229,0.1438880755086,0.2436244766870129,0.24063016087212963,0.24063016081544927,0.4623803752582769,0.2780841731726698,0.0,0.21106333369918498,0.5087277374537219,601.4765968183896,0.5677360541405653,MEDIA
LACAMANGO-355,0.212595,0.15567183363515663,0.9999999998173524,0.037506363807235675,0.02444809789083656,1.6350419943117194,0.1556717773679052,0.03750631850052386,0.0192170814748184,0.013326982866221113,0.14313626979572242,0.021840836269338165,0.014961970743303963,0.005761605888173785,aceite_Mbd,2015-07-01,64.0,1825.0,DIRECCIONAL,2010-04-01,0.10572899999946626,0.999999999999959,2.649608979446797e-12,5e-45,0.5,10.0,PROGRAMA TAPONAMIENTO,0.055397829048656394,0.053922816125441524,0.05392281612526639,5.200321197954562,5.200321198070864,5.200321197930008,0.11014932000000005,0.3193040100000001,0.0,0.07128597,0.163366655,3502.117389784884,0.698569395054302,MEDIA
LACAMANGO-393,0.251922,0.25192199999381715,7.441265253394343e-09,0.00750315618305938,0.019747719799224305,0.07517689962808449,0.25192199999999826,0.009195432352694472,0.02337650804586083,0.003038807587369948,0.2519219999999999,0.007502660724582853,0.019625393414968634,0.0016240602466548446,aceite_Mbd,2020-02-01,105.0,1760.0,DIRECCIONAL,2011-07-01,0.14845787319959924,1.6549367292393212e-12,0.003806129853449319,5e-45,0.5,10.0,PRODUCTOR,0.7208813656957302,0.7208813671527847,0.7577441798573504,0.47178264277185594,0.47177686405789676,0.475553896974316,0.555549178761564,0.37855235657024383,0.0,0.10064305866411838,0.618641238189938,788.1368054768704,0.49755129797121783,MEDIA
LACAMANGO-390,0.251922,0.22368752633562256,1.0000070372467862e-09,0.002873049945381396,0.00878051611420855,0.005057705588625123,0.22323587247502205,0.003110805423130005,0.009482851613419718,0.0009401507755265158,0.22369327356473118,0.0028735933290697786,0.008842347961722384,0.0007152894500990767,aceite_Mbd,2020-02-01,104.0,1742.0,DIRECCIONAL,2011-08-01,0.1251095566656161,3.1516008256126357e-07,0.006250294906462671,5e-45,0.5,10.0,PRODUCTOR,0.17960428006092014,0.1796042708338827,0.18123289814038498,0.08712701784867478,0.08712701798410301,0.08819378471066563,0.5979568907548529,0.28486780920562815,0.0,0.08486449738423262,0.6454348589557911,474.56815831295063,0.17046607664625876,MEDIA
LACAMANGO-391,0.198758,0.19875799998627852,3.1024750774346927e-09,0.010366386858264532,0.020611087243598055,0.04436896229819461,0.19875799999999996,0.013112792012590786,0.02560959747915138,0.005133719409902572,0.19875799999999996,0.010366722075886365,0.020481609149092618,0.002400203151227677,aceite_Mbd,2020-02-01,104.0,1802.0,DIRECCIONAL,2011-08-01,0.8281646515631272,5.269931877128131e-08,0.041994214489033045,5e-45,0.5,10.0,PRODUCTOR,0.5744227958549676,0.5744227948739299,0.615861855507549,3.2305817110272526,3.230582038505777,3.8646375640508555,0.3670655059965747,0.5427528645915756,0.0,0.0875273659745547,0.45752431676183736,1552.3795185277015,0.38873194827068813,MEDIA
LACAMANGO-23,0.318054,0.3180539999999965,0.3437903147967151,0.007399489201012926,0.011186264840881087,0.1455932833577807,0.31805399999999995,0.010769239274789313,0.011158988053713166,0.0008162678280565696,0.3029360540516954,0.005677984312084006,0.007519499794634265,0.000220839320988874,aceite_Mbd,2006-10-01,384.0,2000.0,VERTICAL,1975-04-01,0.1897879999961027,5.3694885929115335e-08,0.0019281029782335117,5e-45,0.5,10.0,CERRADO SIN POSIBILIDADES,0.8447853750422556,0.8253712511524149,0.8902760611187117,6.043284452798433,6.043284457330064,6.135771882191236,1.4149529999999997,1.73267958,0.0,0.4401947699999998,1.70373293,1711.816060330542,0.7616994732013356,ALTA
LACAMANGO-21,0.373756,0.16658423948329662,0.9999999999999765,0.0005260781784484799,0.013711616614043508,12.04747333218793,0.16658369563353756,0.0005260630205876533,0.009624391445466519,0.00023330689889914668,0.16433983404913388,0.0004306127824081118,0.009008207783847933,0.0001829524598565856,aceite_Mbd,2020-02-01,538.0,1950.0,VERTICAL,1975-12-01,0.14425301316542982,6.933836013681322e-07,0.0012587722296123237,5e-45,0.5,10.0,PRODUCTOR,4.338445830925924,4.335993712829326,4.335993712575257,4.687723757064586,4.687723783539981,4.699583576302269,2.188799976194015,1.5504606908266858,0.0,0.37859242566955514,2.447210091331794,752.973507471789,0.2708384788175516,ALTA
LACAMANGO-101,0.41884,0.37703056223854037,0.8970947008314648,0.011622854217568127,0.014557724480385175,0.14235856642911934,0.3816584635327103,0.01265946440318411,0.011993860530373924,0.0008236866415469774,0.3196310393034503,0.005298014796095596,0.008185311203179954,0.0002119388373542736,aceite_Mbd,2018-10-01,522.0,3000.0,VERTICAL,1975-12-01,0.22248199999999677,4.664719702494142e-10,5.299191165825339e-13,5e-45,0.5,10.0,PROGRAMA TAPONAMIENTO,1.1692664157496533,0.9965491196512478,0.9984307789472746,29.60757969202237,29.60757969199542,29.607579691995188,1.643312418006452,3.9165042366161327,0.0,0.11947347329032261,2.2960631241091414,3244.3134786655073,0.24859269721025457,ALTA
LACAMANGO-22,0.34249,0.2461323794438981,2.4773731872907713e-15,0.0025878413118046784,0.004318856966377318,1.0037556156900152e-08,0.26033917345023794,0.004112997695833968,0.00925005191737731,0.00041946929499701375,0.2461327934090351,0.0025878397585357145,0.007161544680522106,0.00017904901237008334,aceite_Mbd,2018-09-01,515.0,1950.0,VERTICAL,1976-05-01,0.16995125434095384,1.1417304056487661e-08,0.0008914671243478782,5e-45,0.5,10.0,PROGRAMA TAPONAMIENTO,1.1249256011640971,1.1041364859295337,1.1501224329119664,5.071568598607469,5.0715686026843905,5.083195306844091,1.734377031250321,1.5902892837890306,0.0,0.4472929824387095,1.9994252452151597,977.2243304048299,0.5395875197145356,ALTA
LACAMANGO-117,0.317067,0.3170669999999999,0.9999999999999994,0.003047959095345529,0.01298735290875635,0.635083740749323,0.31706699999999843,0.0030479590953309665,0.009459153573998694,0.0002868550543809914,0.31706699999999993,0.0022311742236688623,0.007856039948141649,0.0001380559159534203,aceite_Mbd,2012-07-01,437.0,2050.0,VERTICAL,1976-08-01,0.17801999999977206,0.9999999999999931,1.502549664927364e-12,5e-45,0.5,10.0,CERRADO SIN POSIBILIDADES,1.5968136963642794,1.5689381291330837,1.568938129133087,17.192125725616123,17.19212572908082,17.192125725522097,2.463353159999997,2.9449108800000015,0.0,0.07065293999999998,2.9541716399999975,1288.8127079579378,0.034909673010110324,ALTA
