mes,baja_L,baja_M,baja_H,media_L,media_M,media_H,alta_L,alta_M,alta_H,EUR_baja_L,EUR_baja_M,EUR_baja_H,EUR_media_L,EUR_media_M,EUR_media_H,EUR_alta_L,EUR_alta_M,EUR_alta_H
80,1.0862006611627284e-05,1.6407415245021535e-05,2.2448919066778393e-05,0.0003146717078251245,0.0004577764004676285,0.0006477864426790525,0.0011821004161326892,0.001299899062117406,0.001625665291363182,0.001324704473884034,0.0020010093122836883,0.0027378167391086464,0.009748978791842673,0.014182566492584614,0.020069348893707747,0.03089092011690874,0.03396926144335781,0.042482259516178275
81,1.059292374888605e-05,1.6000956804866605e-05,2.189279535741987e-05,0.00030895306580374315,0.0004494570654431854,0.0006360139868787227,0.0011619517574247085,0.001277742549692587,0.0015979561604957328,0.0013250222615965007,0.002001489340987834,0.002738473522969369,0.009758247383816783,0.01419605020454791,0.020088429313314112,0.030925778669631476,0.034007593719848586,0.042530198200993144
82,1.0333591657103e-05,1.5609227222259853e-05,2.1356823934457913e-05,0.00030340489270369174,0.0004413857242715655,0.000624592460168583,0.001142382091035561,0.0012562227273170672,0.001571043279848525,0.0013253322693462135,0.002001957617804502,0.002739114227687403,0.009767349530597895,0.014209291776276058,0.020107167087119168,0.030960050132362544,0.03404528040166809,0.042577329499388604
83,1.008354781253066e-05,1.5231527839995772e-05,2.0840048882604985e-05,0.000298020169875906,0.00043355216640054924,0.0006135074138848462,0.0011233681690927127,0.0012353140304218046,0.001544894678144871,0.0013256347757805895,0.0020024145636397014,0.002739739429153881,0.009776290135694171,0.014222298341268074,0.020125572309535714,0.030993751177435323,0.03408233982258074,0.04262367633973294
84,9.842356691074209e-06,1.486720078472476e-05,2.0341570087774805e-05,0.0002927922455546105,0.0004259467150103982,0.00060274515463347,0.0011048879364141267,0.0012149922059822226,0.0015194800243372197,0.0013259300464813217,0.002002860579663243,0.002740349676256514,0.00978507390306081,0.014235076742718386,0.02014365466417472,0.03102689781552775,0.03411878958876022,0.042669260740463066
85,9.609607903533853e-06,1.4515626150175923e-05,1.986053938311742e-05,0.00028771481170020234,0.00041856019332547065,0.0005922926966186773,0.0010869204563254123,0.001195234230942891,0.0014947705255883386,0.0013262183347184278,0.0020032960484477487,0.0027409454924380077,0.009793705347411818,0.01424763354851815,0.020161423445073275,0.03105950542921751,0.0341546466156885,0.042714103856230715
86,9.384914479127269e-06,1.4176219404361728e-05,1.9396157001510214e-05,0.00028278188254924865,0.00041138389340930414,0.0005821377174857583,0.0010694458418808307,0.0011760182365845699,0.0014707388326840693,0.0013264998821528016,0.0020037213350298797,0.002741527377148053,0.009802188803888296,0.014259975065320429,0.02017888757659785,0.03109158880447393,0.03418992716278604,0.04275822602121124
87,9.167911283985967e-06,1.384842900066519e-05,1.8947668307004663e-05,0.0002779877747280618,0.00040440954723434947,0.0005722685173826708,0.0010524451920382741,0.0011573234383388978,0.0014473589522589524,0.001326774919491321,0.0020041367878998995,0.0027420958071972634,0.009810528437130137,0.014272107351737461,0.02019605563211933,0.031123162160235075,0.0342246468659362,0.042801646789779005
88,8.958253562646643e-06,1.3531734174714983e-05,1.8514360780471446e-05,0.00027332708879983757,0.0003976292998372167,0.0005626739809727863,0.0010359005323803561,0.0011391300706022223,0.0014246061652738282,0.0013270436670982004,0.002004542739925141,0.0027426512380206774,0.009818728249794132,0.014284036230732577,0.02021293585154851,0.031154239176206487,0.03425882076805427,0.042844384974737214
89,8.755615591740121e-06,1.3225642910738684e-05,1.8095561237128578e-05,0.000268794692127458,0.00039103568438791664,0.0005533435421560789,0.0010197947600114519,0.0011214193261415205,0.0014024569512363424,0.0013273063355659527,0.0020049395092124637,0.002743194104857791,0.009826792090557954,0.014295767301264212,0.020229536157813192,0.03118483301900683,0.03429246334783852,0.04288645868327431
