,campo,Qi_hist,Qi_hyp,b,di_hyp,residual_hiperbolica,mes_max
0,AGUA FRIA,0.08927466666666667,0.08927466666661264,5.795798367114346e-08,0.0035666063642249396,"[1.01022552e-07 6.87757955e-05 1.24674778e-04 7.37746456e-07
 6.02571907e-04 5.60506453e-04 1.38972929e-03 1.25100882e-03
 3.86145556e-04 4.74704458e-05 3.49519077e-04 2.43994359e-04
 2.22381150e-04 1.20928087e-06 4.59227783e-07 2.01750387e-04
 5.82031086e-05 6.23203850e-06 1.20861624e-07 4.44085300e-05
 4.56332926e-05 6.50036634e-06 2.55936632e-04 3.41196065e-04
 4.13946079e-04 7.51194019e-04 1.39595940e-03 1.92536020e-03
 1.71474328e-03 1.80429695e-03 2.06727568e-03 2.32780343e-03
 2.26211888e-03 1.28280433e-03 6.03994324e-04 6.41351378e-04
 7.93028305e-05 2.77004272e-05 1.24091965e-04 1.75128137e-05
 3.28359578e-06 2.85761845e-04 2.07813395e-03 5.14794346e-03
 6.34117695e-03 4.07038681e-03 4.58671414e-03 6.84099331e-03
 8.07825798e-03 5.98487490e-03 7.01815623e-03 4.43361838e-03
 3.42877603e-03 2.95260017e-03 2.40604622e-03 1.23263557e-03
 1.60382368e-03 2.94737217e-03 2.58351120e-03 1.84992129e-03
 1.66674011e-03 2.02447447e-03 1.91227601e-03 1.66294046e-03
 1.98355692e-03 1.82665379e-03 1.69171451e-03 9.62598130e-04
 8.59338183e-04 1.39744557e-03 1.54127223e-03 1.05811637e-03
 8.69036458e-04 7.60510903e-04 6.45604130e-04 7.24280260e-04
 7.08330261e-04 1.92560346e-04 2.63824652e-05 5.37544032e-07
 6.35892461e-07 5.87579951e-06 1.10576607e-05 3.94511433e-05
 7.43786587e-05 4.27929806e-05 4.25016635e-05 3.48572592e-05
 3.61365064e-06 4.29828004e-06 1.78899680e-06 3.32350158e-07
 1.19548772e-05 3.14291951e-06 3.44297786e-05 6.19863120e-06
 1.56498043e-05 6.27949684e-05 3.13660212e-05 1.98077088e-05
 8.47801777e-06 9.06755897e-06 6.12935042e-05 2.68534627e-05
 6.84653244e-06 2.49211616e-06 1.41346712e-06 1.64772970e-06
 4.33549504e-06 1.34362967e-05 2.32298946e-05 1.83920436e-05
 3.77622180e-06 4.32628853e-07 1.50299021e-06 1.82879228e-04
 2.43791181e-04 3.65080677e-04 3.47156109e-04 3.76269014e-04
 3.63795084e-04 3.99495385e-04 7.73734032e-04 7.56036535e-04
 6.38657337e-04 6.65051905e-04 5.65199809e-04 3.54591692e-04
 2.25936024e-04 1.59040618e-04 1.90097195e-04 1.21935926e-04
 5.52978820e-05 2.61365324e-05 1.23839171e-05 8.19043009e-05
 7.37474984e-05 6.48557342e-05 5.21474936e-05 1.65736253e-05
 5.39786618e-06 2.34585896e-06 2.48705382e-07 2.16870526e-05
 6.31974721e-05 1.17574963e-04 1.22695541e-04 1.70592146e-04
 1.67960520e-04 1.52371576e-04 1.48485613e-04 1.72270932e-04
 9.99504357e-05 1.50950767e-04 1.65257934e-04 1.37352404e-04
 1.65049682e-04 1.55586149e-04 1.33220358e-04 1.36972743e-04
 1.31388296e-04 1.48374159e-04 1.81819775e-04 2.57358922e-04
 2.03253765e-04 1.84361110e-04 1.65251671e-04 2.15775365e-04
 2.73955504e-04 2.52479900e-04 2.39986614e-04 2.34725476e-04
 2.29977641e-04 2.37054766e-04 2.50489154e-04 3.08978261e-04
 2.28023022e-04 2.23116014e-04 2.62829953e-04 2.31692629e-04
 2.31271018e-04 2.42646749e-04 2.64426740e-04 2.65712968e-04
 2.88937589e-04 3.18700223e-04 1.87632286e-04 1.98279158e-04
 1.37307380e-04 1.24245941e-05 1.25582107e-05 1.07654341e-04
 9.70574788e-04 1.24076945e-03 1.33373333e-03 1.08021853e-03
 8.85510965e-04 1.54382819e-03 1.15899023e-03 8.05237335e-04
 9.90800127e-04 4.04470472e-03 4.34940818e-03 2.19493417e-03
 1.71884555e-03 9.44701243e-04 7.29124703e-04 7.33924492e-04
 6.96870180e-04 8.89882258e-04 5.35634052e-04 2.75188531e-04
 4.75439116e-04 5.41826458e-04 6.54769961e-04 7.62875192e-04
 6.43787195e-04 1.20983430e-03 8.58903683e-04 8.51058344e-04
 5.34194340e-04 9.96435685e-04 6.55593703e-04 6.67523126e-04
 1.87063960e-04 1.12630446e-04 6.57872683e-05 1.67869068e-05
 2.51381314e-07 1.24723611e-06 1.00270195e-07 2.68205368e-05
 1.84088869e-06 9.90877319e-06 2.44236315e-05 2.75967470e-06
 8.27230970e-07 4.02577028e-06 4.55713856e-07 4.58099025e-08
 4.79976452e-05 8.11891335e-06 4.59268078e-07 4.48918386e-07
 7.60724012e-07 2.35948912e-08 4.19655831e-06 4.32444522e-07
 1.06469677e-05 4.62127937e-07 8.65584018e-08 1.27581172e-05
 1.66456148e-05 3.27089303e-05 1.27662221e-04 1.36781095e-04
 7.27831487e-05 2.36262674e-05 3.55837627e-06 3.13227110e-05
 8.16733092e-05 5.67555763e-05 8.94178756e-05 9.83262849e-05
 1.43358544e-04 1.71886498e-04 1.61535123e-04 1.73487678e-04
 2.40624530e-04 2.54489665e-04 2.03933894e-04 2.31565594e-04
 2.37418679e-04 2.18781377e-04 2.05428245e-04 2.36599511e-04
 2.55685493e-04 2.29779106e-04 1.85653976e-04 1.26179091e-04
 1.06597249e-04 1.10950056e-04 1.68623350e-04 9.63544692e-05
 1.02290924e-04 8.00105912e-05 9.84153991e-05 1.19051074e-04
 1.71467601e-04 1.85300912e-04 2.26827261e-04 1.98244492e-04
 1.99500798e-04 1.19234382e-04 1.53542621e-04 1.77945433e-04
 1.62568321e-04 1.54894589e-04 1.54978422e-04 1.60485238e-04
 1.57552758e-04 1.30923296e-04 1.10575594e-04 1.43610147e-04
 1.14427592e-04 1.11169405e-04 1.22545047e-04 1.27182325e-04
 1.45356624e-04 1.58797640e-04 1.43579459e-04 1.40221538e-04
 1.32620534e-04 1.38713075e-04 1.74805236e-04 1.83113929e-04
 1.92997227e-04 1.93858034e-04 1.74236600e-04 1.92150665e-04
 1.71742426e-04 1.50382469e-04 1.71681055e-04 1.51939857e-04
 1.28671444e-04 1.07996193e-04 9.77515529e-05 8.71534752e-05
 7.70183991e-05 8.16382068e-05 7.77900044e-05 6.56323877e-05
 6.99276817e-05 6.91440767e-05 1.09814510e-04 1.10336211e-04
 8.55779341e-05 8.77142270e-05 6.91053589e-05 7.08845478e-05
 8.51120671e-05 7.20518501e-05 8.16518049e-05 9.06338139e-05
 7.59905177e-05 5.49622380e-05 5.38451894e-05 5.22124579e-05
 3.62524612e-05 2.79518880e-05 3.41017726e-05 6.30506560e-05
 6.35919473e-05 6.72071177e-05 7.15853246e-05 8.30011495e-05
 1.01875273e-04 9.33320906e-05 9.79831623e-05 1.19795968e-04
 1.14090725e-04 1.48980689e-04 1.49742432e-04 1.31940999e-04
 1.15537297e-04 1.05485357e-04 1.26859187e-04 1.58533813e-04
 1.56811255e-04 1.48062802e-04 1.61823934e-04 1.61402085e-04
 1.60702064e-04 1.63474700e-04 1.68834180e-04 1.53325200e-04
 1.47098570e-04 1.50081605e-04 1.18395078e-04 1.31760003e-04
 1.34384949e-04 1.45445097e-04 1.56862111e-04 1.63131089e-04
 2.02997433e-04 1.99011462e-04]",386
0,AGUA NACIDA,0.016839555555555556,0.01683955555546063,0.9999999999974591,1.4761593806171406e-10,"[2.89756041e-08 1.31688374e-06 2.14589943e-06 7.71859847e-07
 1.77465603e-05 2.25289482e-22 8.21427435e-06 1.53547900e-06
 3.27264188e-06 1.66653762e-06 1.95639121e-05 1.50644803e-04
 2.04777373e-04 9.50776680e-05 6.42898565e-04 1.21111554e-04
 1.32344573e-04 6.51497287e-06 1.55232220e-04 1.83444701e-05
 1.81002980e-05 1.67105894e-04 5.45350009e-04 5.33373162e-04
 5.41081508e-04 2.27062325e-04 2.49899014e-04 2.82305339e-04
 7.20291702e-05 1.34576113e-04 1.63211517e-05 8.07735918e-06
 9.20785807e-08 4.48535308e-05 1.16869025e-05 1.05147102e-06
 8.49107276e-06 9.72989444e-06 5.31839146e-05 6.23301494e-05
 1.40747248e-04 1.82680757e-04 2.24647044e-05 1.89403866e-05
 3.76864670e-05 4.10710070e-05 5.98972786e-05 2.30399989e-05
 3.91083483e-05 9.79066297e-05 1.41632482e-04 1.56201743e-04
 1.33479193e-04 1.83713026e-04 1.73229428e-04 9.66095947e-05
 7.83411905e-05 5.61831736e-05 5.42873240e-05 6.50107438e-05
 1.64005285e-04 1.84719695e-04 1.65685815e-04 3.07037795e-04
 2.27958185e-04 8.67370071e-04 8.47704540e-04 3.54027361e-04
 4.75063529e-04 1.98504958e-05 2.89361432e-05 5.06915812e-05
 7.22829919e-05 6.32613169e-05 1.82305216e-04 1.69943224e-04
 9.31706315e-05 3.01318119e-05 1.62846037e-04 1.69951617e-04
 1.36778485e-04 5.41344669e-05 2.85602992e-04 3.80770922e-04
 3.04520373e-04 1.01430761e-04 7.16374673e-05 1.17692652e-04
 6.19207978e-05 3.80684330e-08 4.02158407e-06 2.64244606e-06
 9.21408841e-06 1.00560563e-05 1.83406315e-05 3.34959099e-05
 1.51856927e-06 9.40396279e-06 7.76737861e-05 6.80458883e-05]",100
0,AGUACATE,0.222781,0.22278099969464885,4.636082509094622e-08,0.011889442657624299,"[3.32730219e-02 3.62388345e-02 4.27905709e-02 4.20783259e-02
 1.65321606e-04 1.65366645e-04 1.48043850e-02 1.82209667e-02
 1.55919050e-02 2.09524877e-02 1.28381075e-03 1.79681254e-02
 2.18224378e-02 9.71413417e-04 9.26533558e-04 7.40586283e-04
 4.60200595e-04 5.72621542e-04 3.26206444e-04 4.23616875e-05
 2.16262737e-03 4.16326208e-03 5.09116325e-03 5.23417139e-03
 5.76750146e-03 4.93699471e-03 4.67227832e-03 3.61282559e-03
 3.75782441e-03 3.94821833e-03 4.27914077e-03 4.48513491e-03
 4.43578832e-03 4.84616797e-03 5.02746407e-03 4.93523050e-03
 5.04207722e-03 5.42130681e-03 5.60009046e-03 3.92936980e-03
 5.17726291e-03 4.73190352e-03 3.56985049e-03 2.14069844e-03
 2.44190091e-03 2.37289045e-03 1.53917714e-03 3.57911133e-03
 2.57200097e-03 1.93401226e-03 3.25248646e-03 3.31788595e-03
 4.09720015e-03 8.67360090e-04 9.35460819e-04 1.86870615e-03
 2.04708180e-03 1.90000143e-03 1.25315329e-03 4.94335069e-04
 1.16896688e-04 3.08634038e-05 2.18551195e-05 3.11547627e-05
 1.10248353e-04 1.10380590e-04 1.08278748e-04 1.72634326e-04
 3.23428104e-04 8.04911231e-05 1.02815090e-04 8.59069477e-05
 6.87998341e-04 8.72085506e-04 7.89434931e-04 9.20037121e-04
 9.37427420e-04 9.37925297e-04 1.21638500e-03 1.12495329e-03
 1.51846634e-03 1.39543283e-03 1.24262016e-03 1.05565421e-03
 1.06896710e-03 8.93730191e-04 8.25173020e-04 8.59305161e-04
 7.05370133e-04 1.02588303e-03 8.68288016e-04 1.07424495e-03
 1.06018467e-03 1.02103924e-03 1.30594140e-03 1.05840641e-03
 1.01420923e-03 9.74880786e-04 9.28843420e-04 8.75834639e-04
 1.00460191e-03 9.64762091e-04 9.85520231e-04 1.05471982e-03
 9.20107971e-04 8.93971413e-04 8.85803260e-04 7.40968813e-04
 7.15697153e-04 6.84193496e-04 5.96731230e-04 7.01971237e-04
 6.81055176e-04 5.90656950e-04 6.01453961e-04 7.79829352e-04
 6.94274962e-04 6.26827401e-04 6.45453810e-04 6.42354461e-04
 5.46539791e-04 4.98073962e-04 4.76242085e-04 5.73926528e-04
 5.87533541e-04 5.40369462e-04 5.27243425e-04 6.91335133e-04
 4.69557308e-04 4.92549781e-04 6.68584194e-04 6.82871451e-04
 8.04730100e-04 6.88007962e-04 4.27343330e-04 4.51946114e-04
 3.30410770e-04 3.21816821e-04 3.43197708e-04 3.35133077e-04
 5.78728234e-04 2.91532766e-04 2.75158943e-04]",143
0,AHUATEPEC,0.009435,0.007962239151143751,0.9999999999999999,1.5871609321475535e-11,"[3.51652187e-06 5.20405206e-06 2.22429117e-05 2.16902452e-06
 2.79638378e-06 2.22429117e-05 2.79638378e-06 1.36991712e-05
 8.35348234e-06 2.14106881e-06 5.20405206e-06 6.00972118e-05
 2.83475225e-05 2.79638377e-06 2.79638377e-06 2.79638377e-06
 1.52430833e-05 5.11259199e-05 7.41732871e-07 8.64219386e-06
 4.32800943e-05 8.99986315e-05 2.95728584e-04 2.95728584e-04
 2.95728584e-04 2.95728584e-04 8.19705856e-05 2.79638377e-06
 2.79638377e-06 2.79638377e-06 2.79638377e-06 2.79638377e-06
 2.79638376e-06 2.79638376e-06 2.79638376e-06 2.79638376e-06
 2.79638376e-06 2.79638376e-06 5.07405359e-05 1.67382378e-05
 2.79638376e-06 2.79638376e-06 2.79638376e-06 2.79638376e-06
 2.79638376e-06 2.79638376e-06 2.79638376e-06 2.79638376e-06
 2.79638376e-06 2.79638376e-06 2.79638376e-06 2.79638376e-06
 2.79638376e-06 2.79638376e-06 2.79638376e-06 2.79638375e-06
 3.76534308e-05 2.31095482e-05 4.62296529e-05 4.57414037e-05
 3.14452738e-07 1.42343055e-04 9.66241985e-05 1.84246242e-07
 2.15923865e-05 7.96870594e-05 1.68736993e-05 1.49759064e-06
 3.37680528e-08 2.08005374e-06 2.49399627e-06 2.76636444e-06
 1.96460937e-07 1.20243093e-07 3.89762019e-06 3.09316337e-06
 7.59929131e-07 1.27789152e-05 2.59856133e-07 1.14124997e-05
 1.01712463e-05 1.99026547e-05 2.69178254e-05 1.75581041e-05
 3.18517915e-05 2.47132186e-05 2.01487791e-05 7.84694072e-06
 5.26353323e-06 1.00948486e-05 1.57786838e-05 1.55097275e-05
 1.03892705e-05 8.93555063e-06 8.81044359e-06 6.71452028e-06
 1.09461634e-06 8.03244594e-07 1.58972748e-05 1.79367627e-05
 8.84281729e-06 7.77644289e-06 3.11449940e-05 1.59815864e-04
 1.72942709e-04 2.03634081e-04 1.86956367e-04 1.40004440e-05]",108
0,ALAZAN,0.018869545454545455,0.018869545452982944,4.212177169756141e-09,0.0018487677804218327,"[1.21474081e-09 4.84999237e-09 1.08923422e-08 1.43846045e-08
 3.01449754e-08 4.33287217e-08 4.23561081e-08 7.67451598e-08
 9.69516564e-08 1.32571115e-07 1.44296881e-07 8.97774489e-06
 1.69647728e-05 2.01139418e-05 2.04197301e-05 2.03810498e-05
 2.10365023e-05 2.13474628e-05 2.16601240e-05 2.19744745e-05
 2.22905028e-05 2.29596798e-05 7.56124949e-05 8.82855233e-05
 8.64936514e-05 6.29010889e-05 6.34392254e-05 7.03148358e-05
 7.02508824e-05 7.14282369e-05 7.19866791e-05 7.06722840e-05
 9.76254500e-05 9.91089841e-05 9.97617278e-05 1.00415402e-04
 4.77514083e-05 7.79319296e-05 4.77839685e-05 5.79352904e-05
 5.42121821e-05 9.19010045e-05 9.25203594e-05 9.31406446e-05
 9.37618507e-05 9.43839684e-05 9.50069884e-05 9.56309014e-05
 9.62556984e-05 9.68813700e-05 4.81111370e-05 3.92608186e-05
 7.53421523e-05 6.23150113e-05 2.19348332e-05 9.10690795e-06
 3.69726490e-05 3.76299498e-05 3.77387879e-05 3.81237317e-05
 3.85099124e-05 4.44962296e-05 9.61808497e-05 3.29422976e-05
 2.65986807e-05 1.35200661e-05 2.22228696e-05 4.80592879e-06
 2.55564854e-05 2.60975570e-05 2.61800504e-05 2.64937729e-05
 2.68087793e-05 2.71250604e-05 2.74426069e-05 2.21811563e-05
 3.25712181e-06 4.47125373e-06 1.46419833e-05 1.08441514e-05
 1.10430421e-05 1.12433679e-05 5.78219329e-06 1.73262477e-06
 1.81207124e-06 1.89314688e-06 7.85879839e-06 8.02605730e-06
 8.19476360e-06 8.36490812e-06 8.53648667e-06 4.45430380e-06
 2.57763659e-05 2.60752242e-05 2.63752484e-05 2.66764298e-05
 2.69787600e-05 2.72822307e-05 2.72343108e-05 2.78925598e-05
 2.81994016e-05 2.85073505e-05 2.88163984e-05 2.91265369e-05
 1.62233666e-05 6.95186395e-06 8.09479276e-07 5.17871694e-07
 4.91752555e-07 2.23749134e-05 2.34241783e-05 6.68553465e-06
 2.12119315e-05 9.47566489e-06 1.31698272e-04 2.42451510e-06
 2.26405595e-05 3.64923022e-05 4.77980575e-05 6.64031108e-05
 7.31713470e-05 1.86115298e-05 4.23763164e-05 5.87590512e-05
 7.36947694e-05 1.23063615e-04 1.14675582e-04 2.29319733e-05
 1.35714697e-05 1.00093522e-06 8.17975019e-06 1.15061695e-05
 1.12141444e-05 9.38773793e-06 1.03059094e-05 1.00958570e-06
 8.67835017e-07 3.80999144e-05 4.36723787e-05 4.67558631e-05
 3.90410586e-05 4.96427552e-06 5.67689363e-06 4.59304784e-06
 1.33054374e-07 7.78939209e-07 2.20270307e-09 9.14086900e-09
 2.38532415e-07 1.83504054e-06 6.07404128e-06 1.17810967e-05
 9.27534711e-06 4.56212429e-07 6.27846557e-06 1.17893280e-05
 1.17167342e-05 5.91656443e-06 2.84520796e-06 4.04290649e-06
 4.10514367e-05 8.56570789e-05 7.37075020e-05 5.00543591e-05
 6.08557815e-05 2.27084443e-05 1.29550292e-06 4.97932646e-07
 7.45611106e-08 3.72915119e-09 2.87168278e-06 4.02293496e-08
 1.82386338e-05 6.20022610e-06 1.50126054e-06 1.91645232e-06
 9.40235455e-08 8.75324228e-08 8.07507531e-09 1.64167736e-08
 1.44887366e-07 1.43034981e-07 1.09600935e-06 3.71894111e-06
 3.94931704e-06 2.94523232e-06 9.81183835e-07 3.87867869e-07
 3.99638918e-07 1.39380479e-06 9.72323961e-07 8.85547295e-07
 1.20888293e-08 2.47571960e-07 1.23480378e-06 1.79512441e-06
 2.17031815e-06 2.01112389e-06 3.12402626e-06 3.87526769e-06
 2.19133428e-06 3.51085724e-07 1.34476684e-07 1.40599960e-06
 1.16686848e-06 5.37774701e-07 2.63644917e-06 3.88575895e-06
 3.82698819e-06 5.77569052e-06 5.11969234e-06 6.48244200e-06
 6.30785643e-06 5.21044402e-06 5.10390684e-06 5.27985420e-06
 6.08716349e-06 5.76463545e-06 6.25696674e-06 5.12453412e-06
 3.96434718e-06 3.00597078e-06 2.76164344e-06 1.67094224e-06
 6.60884045e-06 1.73477383e-06 3.92432160e-06 3.13645646e-06
 1.33345532e-06 2.48069872e-07 6.62445496e-07 4.38271146e-06
 3.70983197e-06 6.32845901e-07 1.34876440e-06 2.98134693e-06
 3.96988468e-06 8.49876444e-06 5.94331969e-06 7.47800559e-06
 1.54521937e-05 1.50751347e-05 1.10892842e-05 9.90386474e-06
 6.81391601e-06 3.70866895e-06 3.78789200e-06]",247
0,ALTAMIRA,0.023031714285714287,0.023031714285711092,0.9999999999999998,6.639555342377162e-13,"[8.60653796e-07 8.60653796e-07 8.60653796e-07 8.60653796e-07
 8.60653796e-07 9.01519007e-27 1.37874299e-05 3.28888595e-05
 3.28888595e-05 3.28888595e-05 3.28888595e-05 3.28888595e-05
 1.05801502e-05 1.59018652e-05 1.32366032e-05 1.23110759e-05
 1.73254152e-05 9.03431837e-06 2.32983881e-06 4.54024776e-06
 5.27698469e-05 7.31638096e-06 2.21922028e-04 2.47360997e-04
 2.52694927e-04 3.18481416e-04 2.88514490e-04 1.03691064e-04
 6.35748038e-05 1.18936302e-05 4.42750823e-05 4.64367613e-05
 1.63144827e-05 1.91533354e-05 6.35280020e-08 1.49130619e-08
 2.79765434e-05 1.97220581e-05 2.11564954e-05 3.50320243e-05
 1.27120793e-04 8.70573416e-05 1.22315173e-04 8.08612024e-05
 4.13742995e-05 4.98617559e-05 6.55444450e-05 1.55466461e-04
 1.15282146e-04 3.82907547e-05 4.92890918e-05 4.98664636e-05
 2.71939901e-05 2.64928345e-05 6.34882652e-05 6.00763443e-06
 1.43851467e-06 6.34848015e-06 2.26588508e-06 3.12717119e-06
 4.79180395e-05 1.56565635e-04 1.91018725e-04 2.44284992e-04
 3.48330676e-04 1.86566980e-04 1.21998337e-04 1.75826337e-04
 1.50159349e-04 6.11219666e-06 3.43351354e-05 5.30122676e-05
 9.12652680e-05 7.32214341e-05 1.13535114e-04 7.67426058e-05
 1.14040024e-04 5.04794010e-05 5.56230425e-05 9.56813754e-05
 3.53678285e-05 2.63670513e-05 1.14732254e-04 5.12973135e-05
 2.62319572e-05 4.29303600e-06 1.70815564e-06 5.91879394e-08
 2.29406786e-07 9.03732432e-06 6.82641849e-05 3.72390533e-05
 3.20587832e-05 1.19673166e-05 2.86658259e-05 3.47122972e-05
 6.31979572e-05 4.51232068e-05 4.48593766e-05 5.31399343e-05
 5.41310545e-05 5.63057281e-05 3.02248623e-05 2.80905047e-05
 1.00387995e-04 8.79102689e-05 5.18310861e-05 3.89028661e-06
 6.40234580e-06 2.46739274e-05 3.73804137e-05 3.03375394e-05
 2.48397814e-05 2.45086290e-05 3.17188876e-05 2.73036108e-05
 9.06382706e-06 3.34695308e-05 3.80148583e-05 2.26381109e-05
 1.24111935e-05 3.21521401e-05 3.40578955e-05 3.65074901e-07
 2.52560204e-06 7.05813079e-06 3.99640715e-05 3.45739800e-05
 3.51911663e-05 3.59276078e-05 2.10723623e-05 6.76501521e-06
 6.03913071e-06 6.36408736e-06 6.54957775e-06 3.50075079e-05
 5.28523807e-05 5.56622576e-05 6.15709250e-05 3.62098764e-05
 3.54824451e-05 6.02442086e-05 2.43941914e-05 5.66815388e-05
 6.05278443e-05 6.76541500e-05 1.65625743e-05 6.97865436e-06
 6.87163809e-06 6.87163809e-06 6.99627689e-06 6.98041561e-06
 6.83150236e-06 7.97336235e-06 6.86639632e-06 6.55043085e-06
 5.67256293e-06 6.73254221e-06 7.09537378e-06 7.26507847e-06
 8.51694737e-06 7.11314299e-06 7.15231347e-06 7.11314299e-06
 1.03515402e-05 1.07608992e-05 1.01572725e-05 8.74610208e-06
 1.02616495e-05 1.02360385e-05 9.10257632e-06 9.14486399e-06
 1.01233058e-05 9.78259664e-06 9.68484037e-06 8.62820684e-06
 9.14688013e-06 9.06640775e-06 9.22365822e-06 1.01934245e-05
 1.28215148e-05 3.46395909e-04 2.81329211e-05 9.57931975e-06
 9.85361994e-06 9.34350221e-06 2.35132628e-05 1.06518309e-05
 9.49080049e-06 9.19937784e-06 7.80483949e-06 3.42658884e-04
 6.00968263e-05 2.64169297e-04 1.35083336e-04 1.33842587e-04
 5.10558234e-04 5.16438611e-04 5.21929925e-04 5.02702843e-04
 1.10113045e-03 1.54964147e-03 9.50670953e-04 8.30587254e-04
 3.58599294e-03 8.52028995e-04 6.14150671e-04 7.48791971e-04
 3.08906646e-04 2.04209884e-04 5.48732690e-05 3.83273676e-04
 7.78567987e-04 7.14824113e-04 8.71667343e-04 1.89705904e-04
 1.24003334e-05 6.41153699e-04 3.10658831e-04 4.20215248e-04
 2.83864732e-04 3.44036721e-04 3.06603926e-04 3.23332982e-04
 2.55118955e-04 2.51791384e-04 2.52820531e-04 2.72492949e-05
 5.64837004e-07 2.01048599e-04 4.23097097e-04 1.85230804e-04
 4.35532652e-04 5.94009936e-04 4.66387017e-04 5.35804303e-04
 5.34897556e-04 2.64831377e-04 3.58895107e-04 5.00215945e-04
 4.87939942e-04 3.97243885e-04 3.68750535e-04 4.05078214e-04
 5.26447895e-04 4.56783502e-04 3.68361424e-04 2.88977132e-04
 4.29596192e-04 4.53375058e-04 3.53291682e-04 2.75704961e-04
 2.70722457e-04 1.07709042e-06 3.91926864e-06 8.55851545e-06
 8.43772461e-05 3.48454116e-04 2.86611598e-04 2.23956680e-04
 1.97880002e-04 4.69855769e-04 3.62412298e-04 3.07406435e-04
 5.07206757e-04 1.71612807e-04 2.61875361e-04 9.78109046e-05
 3.65076084e-04 1.88622756e-04 1.60809935e-04 2.65179264e-04
 2.96951671e-04 2.66626219e-04 3.61221248e-04 5.35234042e-04
 3.48121579e-04 3.54572418e-04 4.27012704e-04 4.61420452e-04
 8.22997953e-04 8.14785328e-04 8.43026404e-04 6.26091425e-04
 4.96735892e-04 1.18152585e-03 1.30652052e-03 1.26676597e-03
 1.24189707e-03 1.02152255e-03 9.10024062e-04 9.40843690e-04
 7.18430057e-04 9.04509877e-04 1.29199768e-03 1.51394096e-03
 1.86961386e-03 1.32664653e-03 1.31176899e-03 1.17914875e-03
 9.96511890e-04 1.16262611e-03 1.59576717e-03 5.57907927e-04
 8.84009677e-04 6.05350822e-04 7.83656973e-04 7.45714331e-04
 6.79405728e-04 3.64991160e-04 3.29217237e-04 3.74443186e-04
 2.55739299e-04 4.62089437e-04 3.39245603e-04 3.89413799e-04
 2.87270798e-04 3.09661436e-04 1.62752091e-04 3.35888755e-05
 1.29707512e-05 2.26288399e-05 8.25591338e-05 4.42425742e-05
 5.53966245e-05 4.30993301e-05 1.00906468e-04 9.34503160e-05
 2.92510706e-05 2.46033306e-05 2.55980763e-05]",331
0,AMATITLAN,0.028811,0.028810999999999996,0.6056989780415701,0.014038006151855683,"[1.93322957e-04 6.25736058e-07 5.14582417e-06 4.42779673e-06
 1.70539952e-04 1.30450121e-05 9.37762979e-04 9.14411472e-04
 1.13821139e-03 7.99960580e-04 7.61318018e-04 7.01578724e-04
 1.07366406e-04 1.13742295e-04 1.17889290e-04 1.26640847e-04
 7.22339645e-05 8.06235648e-05 2.94693794e-04 1.03265342e-04
 9.18554497e-05 1.75208349e-05 1.37387317e-05 1.56508847e-05
 1.76486710e-05 1.97263323e-05 2.18784253e-05 1.84913336e-05
 3.68018504e-04 4.87574113e-05 1.09199733e-04 1.70936448e-04
 2.06912470e-04 1.73668484e-04 1.54998092e-04 1.28501133e-04
 7.93218951e-05 4.46637254e-05 5.37755483e-05 2.69202690e-05
 7.08554090e-05 1.12474137e-04 6.06662792e-05 5.79616108e-05
 1.51536239e-04 1.08483733e-04 1.05028287e-04 1.01682638e-04
 9.84429891e-05 9.53056926e-05 9.22672424e-05 8.93242686e-05
 8.64735313e-05 8.34193897e-05 8.10364236e-05 7.84441740e-05
 2.01410579e-04 1.91798163e-04 7.11396577e-05 6.88536607e-05
 5.99728264e-05 2.38690612e-05 4.41151708e-05 1.23212034e-05
 7.72596146e-05 1.28818366e-04 1.31631979e-04 1.39183850e-04
 1.37227627e-04 1.40008740e-04 1.42778145e-04 1.45535453e-04
 1.48280303e-04 1.45919355e-04 1.53731295e-04 1.07090854e-04
 6.15632322e-07 1.59175148e-05 1.70932412e-05 1.95586412e-05
 3.08691825e-05 1.21514004e-04 3.33218086e-05 5.28609050e-05
 4.96319201e-06 5.49650611e-05 2.78377000e-04 1.75661025e-04
 1.76496675e-07 7.13238946e-05 8.78706588e-05 4.77881542e-05
 2.39928998e-05 1.86928720e-05 6.58488144e-05 1.41519228e-06
 3.34900643e-08 6.46254704e-09 4.28668767e-05 2.86921760e-07
 1.32276647e-05 8.04126973e-07 1.09132158e-05 4.38824489e-05
 7.09550109e-07 6.68073187e-05 8.00643748e-05 4.67585752e-05
 3.80454276e-06 4.13044625e-05 2.65431472e-05 1.24464941e-05
 1.09409206e-05 2.60736225e-05 1.67914158e-05 1.85745192e-05
 2.29454831e-05 6.93139157e-05 6.22143924e-05 3.63628690e-05
 5.89503897e-05 5.36045781e-05 7.09379911e-05 4.13424498e-05
 2.19811213e-05 4.35639117e-05 5.70049096e-06 1.41687213e-05
 1.21274096e-04 6.16191634e-05 9.59599971e-04 3.20578045e-04
 9.96330850e-05 6.23663298e-05 5.37783602e-05 1.44796771e-05
 8.17920743e-05 4.21866545e-05 1.37998055e-05 1.00501579e-05
 2.54372732e-06 6.15746785e-06 2.01621782e-08 4.37574578e-06
 1.62436374e-06 4.98899639e-06 3.62600012e-05 4.25049127e-05
 5.10443469e-05 3.67758698e-05 4.59015940e-05 4.57682614e-05]",152
