pozo,fecha,cuenca,contrato,aceite_Mbd,gas_asociado_MMpcd,gas_no_asociado_MMpcd,agua_Mbd,condensado_Mbd,ano_de_perforacion,campo,clasificacion,disponible,entidad,estado_actual,profundidad_total,profundidad_vertical,tipo_de_hidrocarburo,trayectoria,ubicacion,tiempo_perforacion,dias_perforacion,first_oil,days_online,Qi_hist,mes,pct_cambio_Qo,exponencial,hiperbolica,harmonica,residual_exponencial,residual_hiperbolica,residual_harmonica,gas_exponencial,gas_hiperbolica,gas_harmonica,residual_gas_exponencial,residual_gas_hiperbolica,residual_gas_harmonica,condensado,Np_MMb,Gp_MMMpc,Cp_MMb,Wp_MMb,RGA,corte_agua,Mbpced,acum_BOE,liquidos_Mbd
MIQUETLA-35,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00920573083375,0.0691989179296,0.0,0.00102438852844,0.0,1960.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2000.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,38.0,1971-01-01,17928,0.292171,598.0,0.10307867994097486,0.0,0.011286743480556579,0.011286760959203144,8.474548018345547e-05,4.330613636168923e-06,4.3306863830435275e-06,0.0,0.021526431093150132,0.029398962748090153,0.004788490242627517,0.0022726660011714865,0.001584036432450193,5.5890394911470174e-52,0.4203736201075073,0.8102214512510791,0.0,0.027762752931302606,7516.939087106838,0.11127726271165701,0.02073888382201667,0.5554105286493537,0.01023011936219
MIQUETLA-36,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00607384425237,0.072677577044,0.0,0.0006495888408080001,0.0,1960.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2001.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,32.0,1971-02-01,17897,0.266418,597.0,0.13288126582873017,0.0,0.01041884782599372,0.010418922054290734,3.6891584002048086e-05,1.8879056054802896e-05,1.8879701104744315e-05,0.0,0.013122999981040958,0.013122999999866292,0.005282030204986556,0.0035467476491479275,0.0035467476469056586,5.607772642054975e-52,0.2827344589823911,0.46656670266165273,0.0,0.02033078326380356,11965.663593636169,0.1069485508382162,0.01818677375970333,0.36049557609266675,0.006723433093178
MIQUETLA-39,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0109665782067,0.011239364840000002,0.0,0.0483709940216,0.0,1960.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2045.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,38.0,1971-05-01,17808,0.387533,594.0,-0.011977878106313344,0.0,0.00885096916964169,0.008850969018280454,0.00012026583756366739,4.475801597682792e-06,4.475802238125212e-06,0.0,0.014135947422793118,0.014135951295389797,0.00012632332200662827,8.390190658940437e-06,8.390213093547617e-06,5.664540689018869e-52,0.0765798750570537,0.0606432317252517,0.0,0.057956167636637086,1024.8743617342138,4.410764516505967,0.012839805680033334,0.0866870803445956,0.0593375722283
MIQUETLA-40,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.000342936864339,0.000179946802862,0.0,0.00014536592959900002,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2060.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1971-06-01,17777,0.222659,593.0,-0.8825110484725402,0.0,0.006097760479311421,0.006097760516875848,1.176056929226657e-07,3.3117994839444244e-05,3.3117995271797555e-05,0.0,0.01811889104427761,0.018117513972495638,3.2380851860255495e-08,0.00032180572049661835,0.0003217563159651185,5.683655035786565e-52,0.12948584456507983,0.18439126720925028,0.0,0.017536366431683558,524.7228326089753,0.4238853990783063,0.00037292799814933337,0.16021772243328838,0.000488302793938
MIQUETLA-41,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0310207644156,0.0833378630753,0.0,0.00801320102033,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2040.4,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1971-07-01,17747,0.197419,592.0,0.08064370013365019,0.0,0.009295824361879926,0.00929627261281472,0.0009622878249281553,0.00047197302033773084,0.00047195354408928486,0.0,0.0274497776117341,0.03500773002334618,0.006945199421957452,0.003123478096782846,0.002335801760819559,5.702866294816973e-52,0.2923580690642849,0.6234777101577242,0.0,0.015485220039657598,2686.5186801583236,0.25831732941759,0.044910408261483334,0.3962710207572391,0.039033965435930004
MIQUETLA-42,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.013009322033,0.08610454516930001,0.0,0.00111111488572,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2025.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,21.0,1971-08-01,17716,0.164549,591.0,0.07862073185674023,0.0,0.00746186619415278,0.0074618658065915555,0.00016924245975829928,3.077426628396012e-05,3.077427058391783e-05,0.0,0.02365626829414109,0.023656267889798483,0.007413992698812026,0.0038997872846765077,0.003899787335177507,5.722175122362992e-52,0.0539868751751578,0.1036144554896565,0.0,0.01010193536450283,6618.680431684568,0.08540913069116889,0.027360079561216666,0.07125595109010052,0.014120436918720001
MIQUETLA-43,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0104541115754,0.0180546625538,0.0,0.00152994265419,0.0,1961.0,MIQUETLA,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,3117.0,,ACEITE,VERTICAL,TERRESTRE,3.0,103.0,1971-09-01,17685,0.187017,590.0,0.02582463518655409,0.0,0.009206784615205311,0.00920678396088284,0.00010928844883091228,1.5558245456285243e-06,1.5558261779370704e-06,0.0,0.002121999939909244,0.002121999974225674,0.000325970839931588,0.0002538497379680723,0.00025384973687456804,5.741582180241815e-52,0.03664712166976512,0.04796749118327822,0.0,0.009481235542943998,1727.0393972344018,0.14634841451187214,0.013463222001033334,0.044641703533644835,0.01198405422959
MIQUETLA-44,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.018763625466,0.034313605970700004,0.0,0.00265526881085,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2035.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1971-10-01,17655,0.145477,588.0,0.011598831035610768,7.129354349511892e-172,0.011013073426134537,0.011013545923356237,0.0003520736406283238,6.007105692266271e-05,6.006373291730539e-05,0.03792677973458457,0.037926772138592475,0.03792677978173768,1.3055024648023747e-05,1.3054969756802769e-05,1.3055024988768544e-05,5.780693662428994e-52,0.13138930352207845,0.2685216012622699,0.0,0.012603128698121698,1828.7300624752302,0.14151150137063814,0.02448255979445,0.17614290373245695,0.021418894276850002
MIQUETLA-45,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00994403027101,0.051524767886,0.0,0.00301419498834,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2030.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,20.0,1971-11-01,17624,0.196032,587.0,10.655917065211293,0.0,0.00515668603635218,0.008839133434359672,9.888373803076322e-05,2.2918664821111475e-05,1.220797019639902e-06,0.0,0.009241497475773368,0.016184869276064696,0.002654801705706177,0.0017878749565843474,0.0012489084337605073,5.800399438706947e-52,0.15176663346591884,0.2307798221509137,0.0,0.01115477836112579,5181.477377056165,0.3031160310450114,0.018531491585343333,0.1902299371577379,0.01295822525935
MIQUETLA-47,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00360449828172,0.0579428705214,0.0,2.59697144209e-05,0.0,1960.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2062.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,30.0,1972-01-01,17563,0.339446,585.0,-0.5181551496353707,0.0,0.0012790656477668198,0.011903919351664146,1.2992407862922432e-05,5.4076369350544265e-06,6.888039009623283e-05,0.0,0.018506820108398825,0.020782234133742715,0.0033573762442597253,0.00155520207217677,0.0013809128967356787,5.8401144849322704e-52,0.302813259764011,0.5199138318299324,0.0,0.01296458262298488,16075.155539747057,0.007204806991476143,0.01326164336862,0.38946556506900004,0.0036304679961409
MIQUETLA-50,2020-01-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.007167920200810002,0.0631406974191,0.0,0.00123123513978,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2055.0,,ACEITE-GAS,VERTICAL,TERRESTRE,2.0,83.0,1972-04-01,17441,0.218675,581.0,-0.15023681683624712,0.0,0.006404891499415024,0.007152846163375344,5.13790800051801e-05,5.822127991525057e-07,2.27226604581475e-10,0.0,0.023161699165562703,0.023161685015724836,0.003986747670570341,0.0015983203013563382,0.001598321432749225,5.9207780944473044e-52,0.016659266976425398,0.029878593224013,0.0,0.006584511673910156,8808.789111793525,0.17177020743630292,0.01769136977066,0.021639032513760904,0.008399155340590003
MIQUETLA-52,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0196110421923,0.230916734772,0.0,3.46741122562e-05,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2300.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,30.0,1972-06-01,17411,0.15389,580.0,0.15675126530494232,0.0,0.003470609571422777,0.003470879864493321,0.00038459297586817084,0.00026051356518907765,0.00026050483996794996,0.0,0.018112999781490315,0.01811299986956638,0.053322538397762194,0.04528542962591108,0.04528542958842525,5.941205121176225e-52,0.09429726717139314,0.31469428079617673,0.0,0.008265087959706242,11774.832388187213,0.0017680912577820215,0.058097164654299996,0.1467463139707558,0.0196457163045562
MIQUETLA-54,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0131420037588,0.06481458905569999,0.0,0.000164633393531,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2080.3,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,29.0,1972-07-01,17381,0.17063599999999998,579.0,0.19626828637222693,0.0,0.0017362711618265812,0.0017362832993790646,0.00017271226279631333,0.000130090736073662,0.0001300904591984533,0.0,0.03768070399407777,0.03768070399986824,0.004200930954459265,0.0007362477185373258,0.0007362477182230897,5.9617380421843045e-52,0.1271252552275831,0.2973007547182113,0.0,0.019844108150190484,4931.865052336451,0.012527267268567021,0.023944435268083333,0.17667538101395158,0.013306637152331
MIQUETLA-92,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.012110200672,0.0326584702735,0.0,0.00154578632545,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1974.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,22.0,1972-09-01,17319,0.05234,577.0,-0.009215795951693528,0.012831953868828969,0.012648174097764133,0.012648130108062374,5.209276771328356e-07,2.89415406828397e-07,2.8936807818238284e-07,2.361218390206891e-05,0.0066587290848553575,0.006658735049712731,0.0010650339625281958,0.0006759865418765049,0.0006759862317070444,6.003124506243009e-52,0.1477069129585731,0.2674976907709589,0.0,0.01836521649381827,2696.7736669310248,0.12764332873723663,0.017553279050916668,0.1922898614203996,0.013655986997450001
MIQUETLA-95,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00975451145889,0.023415577722400004,0.0,0.00344032966049,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1978.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1973-01-01,17197,0.05744700000000001,573.0,0.0322332650172501,0.010622580732600868,0.010623161781129079,0.01171314784663382,7.535442639609157e-07,7.545533823260567e-07,3.836256499394164e-06,0.007129096357922547,0.009144541663992352,0.012413818274363277,0.0002652494752354715,0.00020366247018037143,0.0001210387109524654,6.0872008566882995e-52,0.1557526779604638,0.23120739512651522,0.0,0.006527995768680285,2400.486976829545,0.3526911291241117,0.013657107745956666,0.19428724381488294,0.01319484111938
