pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
MIQUETLA-65,0.101895,0.09302445199782462,0.9999999999999999,0.16563726552242197,0.010845425051437908,0.23798823242978148,0.0930232859662637,0.16563134265120183,0.010746842028903535,0.035891955727333,0.10179549316406249,5.0,0.012240650718558836,0.0,aceite_Mbd,2017-03-01,533.0,2101.0,VERTICAL,1973-06-01,0.030723999998972146,2.0905940568293922e-08,1.3633825077428094e-13,5e-45,0.5,10.0,INACTIVO,0.023224197152132014,0.018149342620702575,0.018149342635841795,1.4459696864735583,1.2805438629357013,1.2805438695819797,0.04320419146285545,0.153118830020259,0.0,0.010656041262206133,0.06872399646623197,5734.436278759122,0.3917819640068451,MEDIA
MIQUETLA-12,0.14852,0.13312057535785446,0.37487647513323274,0.012929938372497568,0.017955529023938415,0.15799519041739754,0.14851999999972124,0.028838599152584667,0.018375576009619532,0.00471398910737342,0.14844748046875,5.0,0.02814686711581979,0.0,aceite_Mbd,2012-04-01,527.0,2082.8,VERTICAL,1969-01-01,0.02165999999619745,0.9999999999999983,3.4198332838717135e-14,5e-45,0.5,10.0,INACTIVO,0.20202276275108244,0.0854377574976611,0.08837100773795932,1.0826617641617464,0.7798459897965668,0.779845989770529,0.14563625999999982,0.29320550999999995,0.0,0.012828000000000006,0.19450384499999993,2190.2546721002277,0.06394433830630719,MEDIA
MIQUETLA-110,0.077912,0.07791036449605226,2.332448887217495e-07,0.00481012991847184,0.006838590408064341,1.713421805965935,0.077842963538264,0.020155864360819314,0.006879590248108081,0.003871425876537496,0.0778359140625,5.0,0.009914247979424308,0.0,aceite_Mbd,2019-05-01,526.0,1980.0,VERTICAL,1976-03-01,0.007863356874802701,2.205467950178175e-05,1.672835497662563e-10,5e-45,0.5,10.0,INACTIVO,0.0040299848328982785,0.0018707014380849394,0.001940484077891073,0.006000580172976409,0.0033417795899515538,0.0033417795843251625,0.011124861037738973,0.010143734328926282,0.0,0.003148466906502834,0.012815483425893358,1878.7102004384685,0.16153927344862984,MEDIA
MIQUETLA-77,0.19194,0.13884954876102756,0.6783667897166409,0.022826662427503145,0.019887000445850463,0.18602461882058413,0.16575175773243275,0.03849116462026716,0.020243514340678528,0.00702346058728047,0.19184627929687498,5.0,0.03983686115965143,0.0,aceite_Mbd,2017-01-01,522.0,2044.0,VERTICAL,1974-03-01,0.037102999917933754,1.8998567521303914e-05,0.000224937596426968,5e-45,0.5,10.0,INACTIVO,0.45704894603136326,0.16257552650556814,0.16343200924653684,3.133308593703794,2.348561103041058,2.3487249783166066,0.23142411833039983,0.47809524573700163,0.0,0.010161306018109752,0.31110665928656683,1831.7659016955902,0.10119054127802697,MEDIA
MIQUETLA-23,0.5113,0.5112375540467116,0.9999999999999999,0.12498970824471174,0.0023585829747997077,8.960295644832428,0.5112375440435106,0.12498970575409046,0.00227860764984034,0.00916625543620476,0.5112375854492188,5.0,0.008475805702414173,0.0,aceite_Mbd,2012-06-01,517.0,669.0,VERTICAL,1969-12-01,0.008487955550380458,0.9999999999967242,2.2890089118325864e-11,5e-45,0.5,10.0,INACTIVO,0.0010775892345761494,7.788079108621068e-05,7.788079233449528e-05,0.0019695466333476564,0.0004303299680715538,0.0004303301528825103,0.01914003,0.00488454,0.0,0.00364662,0.019954120000000002,1169.2362128877494,0.08891859901508202,ALTA
MIQUETLA-84,0.125796,0.12450071348151634,0.9999999999999999,0.05894203749343674,0.011274933437715955,0.15793532870581242,0.12450069271680242,0.058942021579724606,0.011105801716566135,0.007485583970497437,0.125734576171875,5.0,0.019863472212440506,0.0,aceite_Mbd,2017-01-01,514.0,2079.0,VERTICAL,1974-10-01,0.08085063255244972,3.466612671270001e-08,0.009461162502247817,5e-45,0.5,10.0,INACTIVO,0.07141491262852571,0.022962546068894883,0.022962546068896698,0.2263076617340254,0.09970371172187315,0.10758747774912604,0.08203643103389699,0.11366407828668121,0.0,0.014406143589266791,0.1009804440816772,1297.9647249164318,0.2618908296393288,MEDIA
MIQUETLA-91,0.14081,0.13375297874933076,0.9999999999999999,0.12299074416663003,0.010670307974326635,0.1671685050753418,0.133750069110265,0.1229842964841757,0.010600125957418119,0.016403369884777367,0.1407412451171875,5.0,0.01424475697610453,0.0,aceite_Mbd,2017-01-01,512.0,2035.0,VERTICAL,1974-12-01,0.02614193987226856,1.3115886542169255e-07,0.002371795490532307,5e-45,0.5,10.0,INACTIVO,0.03490105342502393,0.01949826761043825,0.019498267610925872,0.10015696731368515,0.05088371042306279,0.05107657460022798,0.059818463884597696,0.08404855603111014,0.0,0.007064511946141461,0.07382655655644939,1595.0208585361934,0.10461830418695671,MEDIA
MIQUETLA-117,0.014811,0.014810999999999038,0.9999999999999929,0.0023411101032806965,0.0027254956396790134,2.8867121379568035,0.014810999998183064,0.0023410848699835884,0.0019054728660963193,0.0011059754684313303,0.0010231940535919627,5.0,0.014665083633125894,0.0,aceite_Mbd,2018-11-01,512.0,2050.0,VERTICAL,1976-10-01,0.015799999813575154,0.999999999999996,1.5971050822353002e-12,5e-45,0.5,10.0,INACTIVO,0.04000203010178332,0.018413144609770195,0.01841314461016092,0.16277004140376145,0.10576633996123788,0.10576633986618757,0.05941306976931926,0.09867343458507648,0.0,0.005269465853463522,0.0758586422001653,1807.6741236653556,0.11822394515109196,BAJA
MIQUETLA-11,0.128028,0.12802799999982015,1.875753746672193e-08,0.008376748086760538,0.014358788366970137,0.10878658419156727,0.12802799999999998,0.0186858980001315,0.020119452363862343,0.004131445747201713,0.127965486328125,5.0,0.036587989697350734,0.0,aceite_Mbd,2010-12-01,511.0,2027.0,VERTICAL,1968-12-01,0.18881597859615462,5.0788894416948274e-08,0.006958846772103786,5e-45,0.5,10.0,INACTIVO,0.3145900326719592,0.08199467871626143,0.10641594308262493,1.3661897400419758,0.6204995883972522,0.683261506587489,0.17676407999999982,0.33033024000000005,0.0,0.0070339800000000004,0.23181912000000007,1983.2305080124231,0.039562417427802296,MEDIA
MIQUETLA-80,0.268027,0.22865760211626593,4.931771706608297e-08,0.017887651562715788,0.02027537587722198,0.104308510062212,0.21186211081792783,0.03900204587065881,0.023783955378463114,0.006154391074021331,0.11678100872911312,5.0,0.04360530833064431,0.0,aceite_Mbd,2016-01-01,506.0,2064.0,VERTICAL,1974-06-01,0.13294299999999998,0.32200930251840165,0.008293573158564877,5e-45,0.5,10.0,INACTIVO,0.5780325660416097,0.15840308199217287,0.1957442013549753,1.2463853729400456,0.5041377521648334,0.5217810319880302,0.23295041758902327,0.36682189027809015,0.0,0.008429257933898319,0.29408739930203853,1815.8099096634153,0.060882860221356916,ALTA
MIQUETLA-5,0.208192,0.03100597884822516,0.9999999999999999,4.221028880782005e-18,0.004215970285600406,0.0,0.03100597880275348,2.724556655415251e-16,0.004209558159780312,0.0004424217698815963,0.20814117187499998,5.0,0.04157766096529456,0.0,aceite_Mbd,2009-10-01,503.0,2244.0,VERTICAL,1968-06-01,0.024822356443639938,0.9999999999999999,2.434757454336743e-15,5e-45,0.5,10.0,INACTIVO,0.5687429222524983,0.29387311870085214,0.29387311870086175,0.5876933184417131,0.3837478693679524,0.383747869369006,0.30788936999999983,0.24648599999999996,0.0,0.3287812200000001,0.3489703699999998,1122.77373609274,0.6514577500523998,MEDIA
MIQUETLA-48,0.272413,0.27241299999992585,0.9999999999407263,1.1824160314873156,inf,inf,0.2723464929360044,1.1821151866786999,inf,inf,0.2723464929199219,5.0,inf,inf,aceite_Mbd,2013-03-01,500.0,2042.0,VERTICAL,1972-02-01,0.0011078862471623685,0.9998626841352937,1.899205172773875e-12,5e-45,0.5,10.0,INACTIVO,2.160231917005154e-07,2.059174505368556e-17,4.423189561319562e-09,4.9243282226562495e-06,2.4597644832265607e-06,2.4597645788938694e-06,0.008186190000000001,6.654e-05,0.0,0.0032684100000000002,0.008197280000000001,2410.869565217391,0.2737548278277596,ALTA
ADULARIA-1,0.046058,0.04031214095042068,3.544209202706544e-09,0.002389917027634701,0.0026641917828371304,0.032635660589632055,0.04076931502450366,0.003683803077585664,0.0035328415704203135,0.0007686746444786269,0.0028416222031125375,5.0,0.025221576636094763,0.0,aceite_Mbd,2019-01-01,480.0,1883.0,VERTICAL,1979-08-01,0.017528884885124375,4.7766201716502093e-14,2.355050196714669e-15,5e-45,0.5,10.0,INACTIVO,0.09923595676962259,0.020884051083122773,0.022216410361750608,0.10841285867957687,0.0598680372101575,0.0598680372325673,0.09742328714368009,0.08308691457324935,0.0,0.005603121128001625,0.11127110623922157,1175.1277489322765,0.1142157179668296,MEDIA
MIQUETLA-37,0.266809,0.25801750488478253,1.1856975845053185e-08,0.011752416891590471,0.02294407466407211,0.07724666815525086,0.2668089999999968,0.02858077889892944,0.034572731472801786,0.005197378486196617,0.2667438610839844,5.0,0.06787494710321322,0.0,aceite_Mbd,1999-08-01,346.0,2030.0,VERTICAL,1971-03-01,0.253695997459188,5.120563179097189e-09,0.00575355533901422,5e-45,0.5,10.0,INACTIVO,1.0135418577380784,0.23128088246712014,0.29355280561651115,5.4368968960720165,2.330022812983881,2.546088846807588,0.3204242400000002,0.6730037099999997,0.0,0.004132200000000002,0.43259152500000014,1973.451229314751,0.022005182920377907,ALTA
MIQUETLA-38,0.290589,0.29058899999999993,1.4076285578951915e-07,0.01352775140900703,0.02438119183605981,0.11775289424677074,0.29058899999999993,0.043610275379314244,0.027199964320843536,0.005663134534915374,0.2905180554199219,5.0,0.045928545793085744,0.0,aceite_Mbd,1999-03-01,340.0,2020.0,VERTICAL,1971-04-01,0.2027392844341575,2.7194723428901178e-09,0.007524390337733582,5e-45,0.5,10.0,INACTIVO,0.31008640384413344,0.08774741729190971,0.10910383453570673,1.0224708504700635,0.4291361492716636,0.4846049657501799,0.1538194199999999,0.24484572000000004,0.0,0.00347505,0.19462704000000008,2150.904655908168,0.011374917443180099,ALTA
MIQUETLA-34,0.26782399999999995,0.2677586051756353,0.9999999999999999,0.4507419844574286,inf,inf,0.2677586131011969,0.4507419978635268,0.00034227348082044475,0.060548769715366185,0.26775861328124995,5.0,0.0025881710575209075,0.0,aceite_Mbd,1998-04-01,333.0,2032.0,VERTICAL,1970-12-01,0.003038660619010672,0.9999999999996427,1.0595636041598689e-11,5e-45,0.5,10.0,INACTIVO,6.698629422988892e-06,1.171521721838522e-07,1.1715113567320474e-07,7.15398334572754e-05,4.383501072672699e-05,4.3835010968563564e-05,0.008143859999999998,0.00027347999999999994,0.0,0.0017396700000000002,0.008189439999999997,1844.8438926168337,0.09961381813433486,ALTA
MIQUETLA-6,0.319157,0.3191569999991556,0.1862866582931328,0.01701227052217432,0.014787976348201618,0.07763649471076536,0.31915699980066115,0.05255383815455344,0.016682437669673967,0.003963326841133043,0.3190790808105469,5.0,0.03491977558715076,0.0,aceite_Mbd,1995-11-01,333.0,2335.0,VERTICAL,1968-07-01,0.3294012181669761,1.1161239972569148e-08,0.007834365206195426,5e-45,0.5,10.0,INACTIVO,0.2011994699644001,0.03594749154332947,0.04597546309978201,2.011882358407374,0.8291872897531946,0.987680380686005,0.1467423,0.34801235999999974,0.0,0.013466549999999999,0.20474435999999996,2067.7920951240403,0.06570822522389991,ALTA
MIQUETLA-76,0.082187,0.08218699999792374,2.4356380243679377e-11,0.010416433031686385,0.0030742162906959116,0.0002332146005857585,0.08218699999999998,0.018228140361332742,0.010765174854693178,0.004290755090085051,0.05593399780221408,5.0,0.036879224884743,0.0,aceite_Mbd,1995-11-01,265.0,2069.0,VERTICAL,1974-02-01,0.177194467345205,1.3621632754484514e-08,0.010356889897508222,5e-45,0.5,10.0,INACTIVO,0.246173978286,0.0415946737227322,0.053837902850775776,1.466503535259899,0.5774195743110404,0.6512042081942933,0.15191927999999977,0.3129091200000002,0.0,0.004186529999999999,0.2040707999999999,1896.8315745410212,0.1074272330133829,MEDIA
