,Qi_hist,Qi_hyp,Qi_harm,Qi_exp,b,di_hyp,di_harm,di_exp,error_Qi_hyp,error_Qi_harm,error_Qi_exp,error_di_hyp,error_di_harm,error_di_exp,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica
tipo1,0.006992924013331044,0.004913425164165612,0.0048710817510424645,0.00490589249229704,0.3035319262540384,1.2124605205394097,1.228654129588831,1.199941011646333,inf,inf,inf,inf,inf,inf,0.01574297448195715,0.38891554555422414,1.689589573425206,5e-45,0.5,2.3481659043471276e-05,2.3472696075739015e-05,2.5016220796250294e-05,0.00050082470020265,0.0005007986985845156,0.000506849029985771
tipo2,0.02594404715451875,0.01641545102692559,0.01609643624054242,0.016309439860640863,0.09159786811047871,0.11195512090190418,0.1630977881267786,0.10064525889676754,0.004646821528991461,0.004354313342348135,0.0036909664270736164,226.13863093835732,0.13161387542192987,0.05671585861629795,0.07120154645771698,0.3280182634857911,0.5481508896164053,5e-45,0.5,0.0011026056592520841,0.001099318921190184,0.001147198970347465,0.10404906248675821,0.07874859187954891,0.08126343727187166
tipo3,0.11461730107536666,0.07723992012441948,0.07715701180847691,0.07725772165762511,3.656368974908976e-07,0.05414034357769735,0.07656812068158157,0.05416125741313164,0.013354393708546955,0.01284674446252141,0.010534908039628232,3.107135532599919,0.03957572997074517,0.016268773060549337,0.41071785681869705,0.33333333345893484,0.011036756824768417,5e-45,0.5,0.007696513276593764,0.007696517720999362,0.00815833082717416,0.37370916138851845,0.3737084921107697,0.3738843780772188
