,Qi_hist,Qi_hyp,Qi_harm,Qi_exp,b,di_hyp,di_harm,di_exp,error_Qi_hyp,error_Qi_harm,error_Qi_exp,error_di_hyp,error_di_harm,error_di_exp,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica
tipo1,0.12412830769230768,0.08519060554760428,0.08455177548948269,0.07929080599789341,0.46123214233071985,0.01573597553377337,0.01763962402089175,1.5475594569227662,inf,inf,inf,inf,inf,inf,0.10974299894451407,0.30735923901784046,0.006937755958415137,4.9999999999999985e-45,0.5,0.6693272053834055,0.6528273436149337,0.6531561125955224,13.027755222360334,12.320689760787541,12.322516237439144
tipo2,0.2679417916666667,0.20967455013973402,0.21351421946617613,0.19939632654435435,0.31031258758251185,0.018498310742131197,0.02479115553598749,0.011840027570596606,0.012695921669920054,0.01433091005012545,0.010954534702740347,0.2763650720006399,0.005240590202692912,0.0015712460857286155,0.22890465230425383,0.29169636574176233,0.010062556854575522,5e-45,0.5,0.37410698331636466,0.3675190787748437,0.384055597060554,2.4665465742782584,2.4611727143600084,2.507394687921356
tipo3,0.3747988,0.2667489062588413,0.27285818584955923,0.24977598916152388,0.5794189419998714,0.004264795912758307,0.00514956343256882,0.002673762563852925,0.010985686795820498,0.010410459335010246,0.008204635952578438,2.5309424772801496,0.000489187016979631,0.00019278159094993793,0.26288456791714265,0.40000000016626014,0.0013204941621591127,4.999999999999999e-45,0.5,1.9052703482220117,1.85843455023561,1.8660935999370227,10.705918905197453,10.704204714937376,10.8272488350036
