,Qi_hist,Qi_hyp,Qi_harm,Qi_exp,b,di_hyp,di_harm,di_exp,error_Qi_hyp,error_Qi_harm,error_Qi_exp,error_di_hyp,error_di_harm,error_di_exp,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica
tipo1,0.15784323076923076,0.13214229462685884,0.1326650049875301,0.12045929167745799,0.46769225122128855,0.03155175814866193,0.03688041538793586,1.5572192119251629,inf,inf,inf,inf,inf,inf,0.19379770545588973,0.3854775268587745,0.01177114978862413,4.9999999999999985e-45,0.5,0.11036786588034607,0.09192270508614515,0.09523757517509401,1.8531449227373828,1.1445420357556757,1.1570909932984423
tipo2,0.2944133655914167,0.18611962728879303,0.19060672784193164,0.17896188389979314,0.2821949573201985,0.009741210895506716,0.014226907486263292,0.006415838645528892,0.010294627658355062,0.011534443650266587,0.00908078843545705,160639.9221651416,0.0028550772002608094,0.0007846872640964188,0.20161574680755376,0.26022522704690343,0.007322145812450782,5e-45,0.5,0.6846717762828117,0.6791355483698398,0.6933960529932012,7.886556315951739,7.88199590378305,7.922756500334654
tipo3,0.4005950064516,0.27372713191292625,0.27668545417765794,0.256727893698441,0.5794189419422109,0.0055907730340931635,0.006732659745792888,0.003999035020054757,0.012567883135482832,0.013518750010760727,0.010792045739582656,2.5306484297596032,0.0010745802246900462,0.00047274545097664963,0.2621185489821496,0.4000008033201694,0.0019361834002548672,4.999999999999999e-45,0.5,1.821101831472916,1.7742712335892243,1.7852104889995442,9.78141048794733,9.77970036877847,9.902163979449567
