pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua
MIQUETLA-40,0.222659,0.22018982351783223,0.9999999999999999,0.05920733489031386,0.012066667285760852,0.15253922415129473,0.220189822174364,0.05920733414852569,0.012036901647980193,0.004851556946130622,0.22260463989257812,10.0,0.018461032173922982,0.0,0.000342936864339,2020-02-01,593.0,2060.0,VERTICAL,1971-06-01,0.029773876082247436,0.9999999999996956,0.0010846875298239332,5e-45,0.5,10.0,PRODUCTOR,0.09338186024589373,0.039752403510215986,0.039752403510216174,0.2840706249006364,0.1462128222010343,0.14621282224019827,0.12948584456507983,0.18439126720925028,0.0,0.017536366431683558,0.16021772243328838,1693.238811425466,0.1612882122893645
MIQUETLA-41,0.197419,0.1639678946802102,0.9999999999999999,0.028106209725450335,0.016919105022908464,0.1243578641604447,0.16394684754582586,0.028100948653560505,0.01567886295319254,0.0037244903151887033,0.19732260400390625,10.0,0.03379793924802238,0.0,0.0310207644156,2020-02-01,592.0,2040.4,VERTICAL,1971-07-01,0.07945799999983269,4.3254138120513255e-13,0.0017958364048707056,5e-45,0.5,10.0,PRODUCTOR,0.3929514399100759,0.10086128769808064,0.10086128781679392,2.942435088474336,1.495171658935888,1.5111191441109004,0.2923580690642849,0.6234777101577242,0.0,0.015485220039657598,0.3962710207572391,2087.044303097092,0.07510039041776637
MIQUETLA-42,0.164549,0.16403814636733582,0.9999999999999999,0.035505123963094055,0.006384198629864767,0.25881865760310824,0.1640381581663946,0.03550512857178927,0.0063614249875071855,0.0023707366788622308,0.16446865380859377,10.0,0.012639344059424797,0.0,0.013009322033,2020-02-01,591.0,2025.0,VERTICAL,1971-08-01,0.023656268374148578,0.9999999999999999,3.980398683804162e-18,5e-45,0.5,10.0,PRODUCTOR,0.023004434628362436,0.0058284052456253725,0.005828405245624435,0.17435158333624917,0.09264719617170822,0.09264719617188874,0.0539868751751578,0.1036144554896565,0.0,0.01010193536450283,0.07125595109010052,2114.937855014935,0.17571537477387236
MIQUETLA-43,0.187017,0.18649146041674106,0.9999999999999999,0.03263707297164597,0.012299718323358579,0.6335706790634528,0.1864914707542942,0.03263707731790058,0.012225711832520612,0.004721651916036683,0.18692568310546873,10.0,0.016558444487406954,0.0,0.0104541115754,2020-02-01,590.0,3117.0,VERTICAL,1971-09-01,0.002121999940105747,1.737765937337432e-05,4.1187505559065206e-14,5e-45,0.5,10.0,PRODUCTOR,0.023031295042773167,0.012556498754598288,0.012556498754597025,0.058012800685898286,0.05161424339631556,0.05161424337058504,0.03664712166976512,0.04796749118327822,0.0,0.009481235542943998,0.044641703533644835,2121.548672109731,0.6966991508304633
MIQUETLA-44,0.145477,0.029198019956136027,0.9999999999999999,0.0028081879246815455,0.005147253300267594,1.5199487181029667,0.029196851542065097,0.002807814064818185,0.003658659320339386,0.0010490882140110197,0.14540596630859376,10.0,0.022767641440159907,0.0,0.018763625466,2020-02-01,588.0,2035.0,VERTICAL,1971-10-01,0.037926778260866,3.8629721921257243e-07,3.3813701932663506e-13,5e-45,0.5,10.0,PRODUCTOR,0.12129752623895869,0.05980358236702582,0.05980358224247078,0.7536455328289537,0.414173537539112,0.41417353753911756,0.13138930352207845,0.2685216012622699,0.0,0.012603128698121698,0.17614290373245695,2135.373357380203,0.1490339817319413
MIQUETLA-45,0.196032,0.19603199999988782,0.5697958502832964,0.020772861941668334,0.01873273580824724,0.13887199978896322,0.19603199999999998,0.03607792103198991,0.018881594935966927,0.004635486634954897,0.19593628125,10.0,0.029297966297289087,0.0,0.00994403027101,2020-02-01,587.0,2030.0,VERTICAL,1971-11-01,0.11330938738090833,0.3258988051772304,0.006603703973327069,5e-45,0.5,10.0,INACTIVO,0.2103008531434864,0.08589167773346948,0.08805972637859878,0.6460187856385928,0.3571952055789334,0.3626366966531261,0.15176663346591884,0.2307798221509137,0.0,0.01115477836112579,0.1902299371577379,1696.152451993218,0.10850632128221424
MIQUETLA-46,0.172056,0.16524506418127155,0.9999999999998836,0.0827737194521185,0.009362548268017083,0.104208860709822,0.16524552863217215,0.08277415650465524,0.009322239187416821,0.006822884362391373,0.17197198828125,10.0,0.01464344567498187,0.0,0.012024,2015-10-01,534.0,2076.0,VERTICAL,1971-12-01,0.026287446943057183,0.9999999999999999,5.134272142671023e-18,5e-45,0.5,10.0,INACTIVO,0.06625902488196889,0.02701876243715498,0.027018762436122036,0.47978841536193984,0.26487812393887467,0.26487812393887683,0.11716248000000005,0.24526188000000018,0.0,0.013093740000000003,0.15803945999999996,2481.411342973281,0.15176519685201872
MIQUETLA-47,0.339446,0.254289816979861,0.16758840812397194,0.014562325344339145,0.020502791079464903,0.07658228035810848,0.24726857647619438,0.03379834285538748,0.023430707707550992,0.004211513573111096,0.18524499924535442,10.0,0.04208900612583507,0.0,0.00360449828172,2020-02-01,585.0,2062.0,VERTICAL,1972-01-01,0.18134758973243217,0.8392944852046397,0.011792974817549937,5e-45,0.5,10.0,PRODUCTOR,0.6731640859310213,0.17634266201582205,0.2200745318332259,1.6798171298151354,0.7344606568270482,0.7355703732143455,0.302813259764011,0.5199138318299324,0.0,0.01296458262298488,0.38946556506900004,2411.1812487290667,0.07211382384010241
MIQUETLA-48,0.272413,0.27241299999992585,0.9999999999407263,1.1824160298966857,inf,inf,0.2723464929360044,1.1821151866786999,inf,inf,0.2723464929199219,10.0,inf,inf,0.00046,2013-03-01,500.0,2042.0,VERTICAL,1972-02-01,0.001105667229786161,0.9999783384079165,5.6596484362134505e-12,5e-45,0.5,10.0,INACTIVO,2.160231917005154e-07,2.0586138894850573e-17,4.423189561319562e-09,4.9243282226562495e-06,2.4597842216752275e-06,2.459764586010364e-06,0.008186190000000001,6.654e-05,0.0,0.0032684100000000002,0.008197280000000001,2410.869565217391,0.2737548278277596
MIQUETLA-49,0.231505,0.23144848022460937,0.5,10.0,inf,inf,0.23144848022460937,10.0,inf,inf,0.23144848022460937,10.0,inf,inf,0.231505,1972-03-01,0.0,2060.0,VERTICAL,1972-03-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,3.194485010205874e-09,3.194485010205874e-09,3.194485010205874e-09,2.5e-89,2.5e-89,2.5e-89,0.00694515,0.0,0.0,0.00276954,0.00694515,0.0,0.39877324463834474
MIQUETLA-50,0.218675,0.21867488971017485,0.41633685844430673,0.013843984569771803,0.003968678073706846,0.5004611694969068,0.21862203817526035,0.050885270650064984,0.003945475866121091,0.004103990605356274,0.21862161254882814,10.0,0.009062736425030249,0.0,0.007167920200810002,2020-01-01,581.0,2055.0,VERTICAL,1972-04-01,0.023161699788190014,1.5544282194746017e-08,4.747346457621766e-14,5e-45,0.5,10.0,PRODUCTOR,0.0033674608518923727,0.0006300162358706808,0.000638238190743405,0.042204618789589324,0.019136648932390997,0.019136648966795445,0.016659266976425398,0.029878593224013,0.0,0.006584511673910156,0.021639032513760904,3000.594833768775,0.4254162228852299
MIQUETLA-51,0.177332,0.17564543896921905,0.9999999999999999,0.09839913908995009,0.012205899311583343,0.2390099906461541,0.17564543879822445,0.09839913877140949,0.012159317029183127,0.01249340394954201,0.177245412109375,10.0,0.016160583213701996,0.0,6.96195346093e-05,2018-07-01,562.0,2070.6,VERTICAL,1972-05-01,0.02027699998940753,2.2786450667390116e-09,0.0009784515035447159,5e-45,0.5,10.0,INACTIVO,0.038913503021241025,0.02205298547441128,0.02205298547441132,0.11549544806545686,0.07253693326633506,0.07277532594034108,0.05116815010101082,0.07415533953870448,0.0,0.0068358367182760425,0.06352737335746153,2324.687552194152,0.20935591261729825
MIQUETLA-52,0.15389,0.14214794800710673,0.9999999999999999,0.06889246813501151,0.015481697684555689,0.2131102183276496,0.14213754904825787,0.06888180328481272,0.015373073270119676,0.01172486485411867,0.1538148583984375,10.0,0.01864309081722648,0.0,0.0196110421923,2020-02-01,580.0,2300.0,VERTICAL,1972-06-01,0.018112999871482204,1.0187348965184917e-05,7.926384876960108e-13,5e-45,0.5,10.0,PRODUCTOR,0.07055566154952893,0.04851500515521311,0.04851500516519616,2.3651102853336905,2.0523630059565967,2.05236300701156,0.09429726717139314,0.31469428079617673,0.0,0.008265087959706242,0.1467463139707558,2845.134538960025,0.07475572308353708
MIQUETLA-54,0.17063599999999998,0.15399879542115694,0.9999999999999999,0.1514596363620718,0.017780707912663368,0.1856865251122841,0.1539978754461611,0.1514576503894416,0.017589960561513726,0.028901799789941555,0.17055268164062498,10.0,0.020650766008303196,0.0,0.0131420037588,2020-02-01,579.0,2080.3,VERTICAL,1972-07-01,0.037680703971343675,3.0416911922666844e-11,1.268079373332326e-16,5e-45,0.5,10.0,PRODUCTOR,0.11130452968644927,0.08267917214826342,0.08267917216265636,0.8788201681320502,0.5054034374230303,0.5054034374230313,0.1271252552275831,0.2973007547182113,0.0,0.019844108150190484,0.17667538101395158,2433.1681201689826,0.1926152178090177
MIQUETLA-55,0.15968,0.15960203125,0.5,10.0,inf,inf,0.15960203124999997,10.0,inf,inf,0.15960203124999997,10.0,inf,inf,0.15968,1972-08-01,0.0,2100.0,VERTICAL,1972-08-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,6.079125976565327e-09,6.0791259765609984e-09,6.079125976565327e-09,2.5e-89,2.5e-89,2.5e-89,0.0047904,0.0,0.0,0.00301302,0.0047904,0.0,0.6289704408817636
MIQUETLA-92,0.05234,0.017567934130802345,0.9999999999999999,0.0006741247497284462,0.0015709705854867336,7.528073691378565,0.017567989651037945,0.0006741407295393902,0.0011249081854396168,0.0002764964123929099,0.012999220271209614,10.0,0.01757421564303679,0.0,0.012110200672,2020-02-01,577.0,1974.0,VERTICAL,1972-09-01,0.1303163066287848,0.9999999999966851,0.03218465915731138,5e-45,0.5,10.0,PRODUCTOR,0.10099494913802262,0.026946535248326298,0.0269465352495458,0.661806492379964,0.32177384342237764,0.32177384342914267,0.1477069129585731,0.2674976907709589,0.0,0.01836521649381827,0.1922898614203996,1741.8815058372697,0.14277377953196163
MIQUETLA-56,0.12873099999999998,0.12866814306640623,0.5,10.0,inf,inf,0.12866814306640623,10.0,inf,inf,0.12866814306640623,10.0,inf,inf,0.12873099999999998,1972-09-01,0.0,2096.0,VERTICAL,1972-09-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,3.950994100810088e-09,3.950994100810088e-09,3.950994100810088e-09,2.5e-89,2.5e-89,2.5e-89,0.0038619299999999995,0.0,0.0,0.0022266000000000005,0.0038619299999999995,0.0,0.5765511026869986
MIQUETLA-58,0.235868,0.23562464672626093,0.9999999999999999,0.035125188886618114,0.011186762346298774,0.4774146483529775,0.23562471767237192,0.035125201074174155,0.011145790736871414,0.0029803992742114833,0.2358104150390625,10.0,0.018595682764304833,0.0,0.000241671927296,2018-11-01,560.0,2099.3,VERTICAL,1972-11-01,0.043907109396094615,5.888512885077191e-07,1.7350681141245247e-11,5e-45,0.5,10.0,INACTIVO,0.047720319610951606,0.01714468499416896,0.01714468499414505,0.4545319003764705,0.18463507883315664,0.18463507882284064,0.06973557962968001,0.1844098666116389,0.0,0.06249570104823288,0.1004705573982865,3567.6846165375846,1.0922491778038166
MIQUETLA-59,0.241041,0.24098215209960938,0.5,10.0,inf,inf,0.24098215209960938,10.0,inf,inf,0.24098215209960938,10.0,inf,inf,0.241041,1972-12-01,0.0,500.0,VERTICAL,1972-12-01,5e-45,0.5,15.0,5e-45,0.5,10.0,TAPONADO,3.4630753803847962e-09,3.4630753803847962e-09,3.4630753803847962e-09,2.5e-89,2.5e-89,2.5e-89,0.00723123,0.0,0.0,0.00723123,0.00723123,0.0,1.0
MIQUETLA-95,0.05744700000000001,0.025841469978168715,3.4906126257734685e-11,0.0015516361412693273,0.0015916821332057584,0.00042894730467713584,0.026626279823287035,0.0022219823976554554,0.0021855117187671016,0.0006003434367191636,0.02584055271857549,0.0015514175382831876,0.0017880177813855407,0.0002904970294381731,0.00975451145889,2020-02-01,573.0,1978.0,VERTICAL,1973-01-01,0.05961143867655816,0.35743008707656265,0.004659790594277412,5e-45,0.5,10.0,PRODUCTOR,0.05395429149744908,0.05395428420412177,0.05413128048389964,0.24977024614989174,0.24913866942391166,0.25061748907817566,0.1557526779604638,0.23120739512651522,0.0,0.006527995768680285,0.19428724381488294,1550.339547647481,0.05872144998387905
MIQUETLA-60,0.120318,0.11230148991656368,0.9999999999999999,0.01363512216201453,0.01926171355869334,0.7104297645028234,0.11229918799338383,0.013634667709662537,0.01913943018792922,0.0032245616971574237,0.12025925097656248,10.0,0.024965066872807216,0.0,0.0246417751951,2020-02-01,573.0,2112.5,VERTICAL,1973-01-01,0.004393999952349989,0.9999999999999986,7.151751804263786e-14,5e-45,0.5,10.0,PRODUCTOR,0.07853007505943078,0.046377567929725,0.04637756792916073,0.02875896020732067,0.017938189142128302,0.01793818915697548,0.0716363692905438,0.04537582834667132,0.0,0.030600616672220582,0.07919900734832236,982.3541633055876,0.3424926148652365
MIQUETLA-107,0.135738,0.04294999592345519,0.9999999999999999,0.005244858503007401,0.003505162338890823,0.5014292504148035,0.042949108465342625,0.005244565564983838,0.0028243047429810514,0.0007907070950065812,0.03464435598443154,0.002089764231686578,0.0019774535794435345,0.00023825390029694164,0.00861858885707,2020-02-01,573.0,2064.0,VERTICAL,1973-01-01,0.16277996157335697,0.9999999999999999,0.025936906825050284,5e-45,0.5,10.0,PRODUCTOR,0.09949469245349574,0.09587496181492454,0.0958749617382552,0.6650109957951688,0.5674530761137953,0.5674530762228944,0.2513987804170409,0.430808068380462,0.0,0.017921112160923115,0.32320012514711804,1937.1635915828888,0.0994927978164377
MIQUETLA-61,0.115912,0.11571375808928425,0.9999999999999999,1.7274315635794792,0.009656423665437333,0.9946574560272328,0.11571376536875987,1.7274320756344559,0.009592538906872146,0.9843871134498481,0.11585540234375,10.0,0.009806778942019975,0.0,0.00622003686767,2020-02-01,572.0,2120.4,VERTICAL,1973-02-01,0.031430782417300594,0.9999999897417664,0.002289575127919437,5e-45,0.5,10.0,PRODUCTOR,0.007309141404541128,0.006993536748668509,0.0069935367486624305,0.04241995016561556,0.018726928606207203,0.018726928606247695,0.022772090010198306,0.038844615481681506,0.0,0.009528067719725255,0.029246192590478545,2733.9456258913265,0.22703066541471914
MIQUETLA-62,0.112202,0.108374810081355,0.9999999999999999,0.07197028144061399,0.010633515857710397,0.2321343485791536,0.10837510530499656,0.0719707367584447,0.010594153004685112,0.0113689051175328,0.1121472138671875,10.0,0.012745827927732847,0.0,0.00373014493791,2020-02-01,571.0,2098.0,VERTICAL,1973-03-01,0.014808999962503207,8.410323693031074e-08,1.3349677491665867e-15,5e-45,0.5,10.0,INACTIVO,0.03330350656049178,0.023073006507241034,0.02307300650654691,0.2772185264319133,0.22167814223898963,0.22167814225083501,0.06362510034380432,0.102238661394345,0.0,0.008300385842439894,0.0806648772428618,1518.7113745317433,0.09123679032069651
MIQUETLA-63,0.138376,0.1382766886512,0.9999999999999999,0.028987069112600936,0.008783676649877432,1.2438990668143692,0.13827628683752882,0.028986972016019744,0.008715708759691234,0.004123001015023562,0.13830843359375,10.0,0.012705876959305617,0.0,0.0005082590054009999,2018-11-01,555.0,2100.0,VERTICAL,1973-04-01,0.025604974527079858,0.9968880319192376,6.4735173954211066e-15,5e-45,0.5,10.0,INACTIVO,0.01049355510482587,0.0049377919996518764,0.004937791999816073,0.08595920452705345,0.042033010940859226,0.04203301094218909,0.02263187117591722,0.05146599882479486,0.0,0.014144208541712546,0.031209537646716357,3220.7528035004048,0.7115662177468459
MIQUETLA-65,0.101895,0.09302445196214244,0.9999999999999999,0.16563726537177131,0.01084542505149571,0.23798823197896174,0.0930232860101143,0.16563134289413023,0.010746842029195175,0.03589195578378858,0.10179549316406249,10.0,0.012240650718558836,0.0,0.0024287968338000004,2017-03-01,533.0,2101.0,VERTICAL,1973-06-01,0.030723983697784892,0.9993510643163929,9.777496634615027e-15,5e-45,0.5,10.0,INACTIVO,0.023224197152132014,0.01814934262070292,0.0181493426358411,1.4459696864735583,1.2805438720745457,1.280543869386333,0.04320419146285545,0.153118830020259,0.0,0.010656041262206133,0.06872399646623197,5734.436278759122,0.3917819640068451
MIQUETLA-66,0.08055,0.08011914498946579,0.07533132048141013,0.0062463588672142445,0.007126213708619354,0.20407880113055527,0.08054974027185466,0.023224275395729976,0.007385670193987424,0.003692452509173903,0.080471337890625,10.0,0.01051385639309922,0.0,0.000644094572115,2020-02-01,567.0,2120.0,VERTICAL,1973-07-01,0.016498999999994303,0.9999999999999999,1.0670527017306403e-18,5e-45,0.5,10.0,PRODUCTOR,0.008953835276631782,0.00406510710884832,0.004419999852664883,0.34860129913055743,0.2765468957375454,0.27654689573755353,0.019242231991209866,0.0860492244884484,0.0,0.020721683611923017,0.03358376940595127,49345.326351600495,0.916019543653022
MIQUETLA-67,0.096376,0.0962818828125,0.5,10.0,inf,inf,0.0962818828125,10.0,inf,inf,0.0962818828125,10.0,inf,inf,0.096376,1973-08-01,0.0,,nan,1973-08-01,5e-45,0.5,15.0,5e-45,0.5,10.0,nan,8.858044982911344e-09,8.858044982911344e-09,8.858044982911344e-09,2.5e-89,2.5e-89,2.5e-89,0.00289128,0.0,0.0,0.0028182299999999997,0.00289128,0.0,0.9747343737029965
MIQUETLA-67A,0.103572,0.1031857455694675,0.9999999999999999,0.05148583001725597,0.008996931116731133,0.2948664928214502,0.1031857493061362,0.05148583373622557,0.008951976755293424,0.00736940432928312,0.103521427734375,10.0,0.01259970382116899,0.0,0.000318264006529,2018-01-01,540.0,2116.0,VERTICAL,1973-09-01,0.015652390320599317,0.06228954553048916,2.7023873483054505e-16,5e-45,0.5,10.0,INACTIVO,0.01873279929297929,0.009471504753562445,0.009471504753562315,0.19329116760002205,0.16389147954629335,0.1638914795462938,0.03265142564572293,0.05634860511252436,0.0,0.010514324184846597,0.04204285983114366,1894.0542142242082,0.20289877908473114
MIQUETLA-68,0.131274,0.1312099013671875,0.5,10.0,inf,inf,0.1312099013671875,10.0,inf,inf,0.1312099013671875,10.0,inf,inf,0.131274,1973-10-01,0.0,2117.0,VERTICAL,1973-10-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.10863472843289e-09,4.10863472843289e-09,4.10863472843289e-09,2.5e-89,2.5e-89,2.5e-89,0.00393822,0.0,0.0,0.0038895299999999996,0.00393822,0.0,0.9876365464600758
MIQUETLA-73,0.181566,0.18156599999999998,0.6861431755045339,0.024554775500679454,0.020463705261798002,0.16926556004859555,0.18156599999999998,0.03465017067557652,0.020397696888641962,0.005412250514050347,0.18147734472656252,10.0,0.03241665831679369,0.0,0.0116705492741,2020-02-01,563.0,2026.5,VERTICAL,1973-11-01,0.21288828836108814,1.6283976015839018e-07,0.009541990286178914,5e-45,0.5,10.0,PRODUCTOR,0.19860871018484463,0.07918842015401564,0.08011280341165938,0.8496771868113437,0.44281332523632355,0.4813691312011978,0.1283372939904668,0.20350910180596252,0.0,0.027670366604384086,0.16225547762479395,1468.5867446790887,0.32573224240230503
MIQUETLA-74,0.125999,0.11473558892769636,0.8174834740343574,0.020045436291347408,0.016621122232880328,0.21482713547314708,0.12293002899892054,0.025462966194685244,0.014866567449708103,0.004868283800507346,0.12092589075086248,10.0,0.037029747296245696,0.0,0.00589388325338,2020-02-01,562.0,2020.0,VERTICAL,1973-12-01,0.070709,0.6985345657948185,0.0015569724150748592,5e-45,0.5,10.0,PRODUCTOR,0.3510277593148967,0.09572232124894023,0.09596981778894362,2.5809093206301363,1.5435168243547317,1.5437178890091716,0.21119047016031162,0.4729838868709724,0.0,0.009499632667335334,0.2900211179721408,2474.893495444698,0.06989372473639437
MIQUETLA-75,0.112811,0.11281099999994436,0.9999999999999999,0.031227555058818007,0.020959081742891995,0.24363174293488102,0.11281099999999998,0.03122755514145935,0.01807227059160225,0.007711432511434378,0.11275591650390625,10.0,0.03361274587098425,0.0,0.000398634473071,2018-11-01,546.0,2023.0,VERTICAL,1974-01-01,0.18466213364847955,0.2764988035710713,0.014135636117231652,5e-45,0.5,10.0,INACTIVO,0.288103254671779,0.12468545898730336,0.12468545898730135,1.1312558503748484,0.44051417940233206,0.46122880991126547,0.17314082109518186,0.3121993004976674,0.0,0.00826071876301113,0.22517403784479334,2270.9502157885854,0.05795141219089148
MIQUETLA-76,0.082187,0.08218699999788022,2.489136407063685e-11,0.01041533846812059,0.0030576345160953475,0.0002345495683446226,0.08218699999999998,0.01822814036162375,0.010765174855334434,0.004290755090324846,0.05593399780221407,10.0,0.036879224884743,0.0,0.001258,1995-11-01,265.0,2069.0,VERTICAL,1974-02-01,0.1772951378438909,1.6635253947314092e-08,0.010358418528681976,5e-45,0.5,10.0,INACTIVO,0.246173978286,0.041594664272930945,0.05383790285077577,1.466503535259899,0.5774199751965639,0.6512042085521152,0.15191927999999977,0.3129091200000002,0.0,0.004186529999999999,0.2040707999999999,1896.8315745410212,0.1074272330133829
MIQUETLA-112,0.11699,0.0704234929235638,0.9999999999999998,0.025169620559329624,0.005525249441795386,0.1963535915052432,0.07042416974404626,0.025170204548737942,0.004599004744530222,0.003352482815323468,0.048895992153084385,0.006720623114093653,0.002646727057391741,0.0005987382275485047,0.0129092222899,2020-02-01,560.0,2047.0,VERTICAL,1974-02-01,0.10029399999999998,0.8605405015959843,0.014529133019477105,5e-45,0.5,10.0,PRODUCTOR,0.07191656564618588,0.06260138792127551,0.0626013879417446,0.5005010210889915,0.48380715206818137,0.48415702531260596,0.17163466450624928,0.3191461790257008,0.0,0.004515673112872472,0.22482569434386607,2242.821495513644,0.05037569970265022
MIQUETLA-77,0.19194,0.13884954524714535,0.6783667438274025,0.02282666083154052,0.01988699982334392,0.1860246224100163,0.16575175787030405,0.03849116466518196,0.020243514358992826,0.0070234605923725334,0.19184627929687498,10.0,0.03983686115965143,0.0,6.06614834827e-05,2017-01-01,522.0,2044.0,VERTICAL,1974-03-01,0.037102999999951036,3.901856282593522e-09,0.00022492002561545117,5e-45,0.5,10.0,INACTIVO,0.45704894603136326,0.1625755265054741,0.16343200924653642,3.133308593703794,2.348561099161299,2.348724977305707,0.23142411833039983,0.47809524573700163,0.0,0.010161306018109752,0.31110665928656683,1831.7659016955902,0.10119054127802697
MIQUETLA-78,0.155358,0.09619079444426396,0.9999999999999999,0.03029224863528728,0.011851215111615684,0.1771957181515829,0.09618745300753088,0.030290369911226706,0.0092135179085743,0.0048384590869282405,0.1552821416015625,10.0,0.027062982887118513,0.0,0.000265756315381,2018-11-01,543.0,2046.0,VERTICAL,1974-04-01,0.05695899707042145,3.698216609377253e-08,0.004092798855295209,5e-45,0.5,10.0,INACTIVO,0.23143999350851635,0.06904194582820244,0.06904194574370735,0.7573654719448772,0.33042317133379123,0.345572514751689,0.19378989729970617,0.2878851502548083,0.0,0.006914036019780387,0.24177075567550754,1711.6386517099495,0.04028517794806578
MIQUETLA-79,0.175912,0.1606441101786082,0.6877359498174906,0.031500160809471205,0.02260072386793235,0.173676499396487,0.16392226771382273,0.04393845756524789,0.022288278366489337,0.008353306683593568,0.14405698206331924,10.0,0.03519347285747378,0.0,0.000199317236535,2018-11-01,542.0,2079.0,VERTICAL,1974-05-01,0.200981733107182,0.2887677047019377,0.01376800865575417,5e-45,0.5,10.0,INACTIVO,0.3022136497518176,0.12906125174250602,0.13073117326504669,1.8945968475165724,1.193381368008108,1.2205281190035961,0.15958201792457624,0.305620889729554,0.0,0.00795893372668617,0.2105188328795019,3426.334046595976,0.06807125677193297
MIQUETLA-85,0.00771,0.007709999999999836,0.9999999999999998,5.0332806885865665e-14,0.0021499314461856053,0.0,0.00770999999996617,7.623604119347798e-12,0.002147235612018142,0.0008584006404992908,0.007709999999879509,1.935088881223272e-12,0.0021472331514698914,0.0008583969669384968,0.00428847162421,2020-02-01,556.0,2155.0,VERTICAL,1974-06-01,0.00444299999954173,0.9999999999997099,6.124534514933445e-11,5e-45,0.5,10.0,PRODUCTOR,0.17621397459892277,0.1762139745678181,0.17621397468867409,1.1557761227955379,1.15577612414968,1.1557761219253326,0.23040102541176685,0.4675935160399348,0.0,0.012967735593788998,0.30833327808508953,2409.6218913829694,0.08190686720829447
MIQUETLA-80,0.268027,0.22865751156900854,1.6585367209469333e-08,0.017886971290103033,0.018636648164152586,0.08432857980827121,0.2118621107244555,0.03900204584066126,0.02378395537340003,0.006154391071077629,0.11678100872911312,10.0,0.043605308330644306,0.0,0.00125291963411,2016-01-01,506.0,2064.0,VERTICAL,1974-06-01,0.13294299999999998,0.3219928133704694,0.00829346071791322,5e-45,0.5,10.0,INACTIVO,0.5780325660416097,0.15840308011383702,0.19574420135498427,1.2463853729400456,0.5041377516524983,0.5217810319879326,0.23295041758902327,0.36682189027809015,0.0,0.008429257933898319,0.29408739930203853,1815.8099096634153,0.060882860221356916
MIQUETLA-94,0.131187,0.027763628041148385,0.9493743709048691,0.003655604841461708,0.004020603339198541,1.0736744562023122,0.027863156330390177,0.0037595529509108793,0.0029061114183815983,0.001128447886436866,0.025300419810058185,0.002038515332696826,0.0019898126987337806,0.0003912516688676375,0.006972579058720001,2020-02-01,555.0,1959.9,VERTICAL,1974-07-01,0.005353999999995807,0.999999999999969,1.2194157576135873e-12,5e-45,0.5,10.0,PRODUCTOR,0.04288268984149336,0.04262377923187474,0.04262460371656862,0.20017566150446542,0.20017566151395813,0.2001756699742698,0.11030364988134259,0.15486772932964815,0.0,0.011370516672451484,0.13611493810295053,1438.404051438011,0.08913837892889918
MIQUETLA-81,0.118492,0.11838987060719246,0.9999999999999999,0.030320644089553764,0.012496219578386083,0.15688164537718519,0.11838948926533198,0.030320519878437605,0.012177105619888955,0.004185254171223264,0.118434142578125,10.0,0.022146430685722737,0.0,6.95283377167e-05,2018-04-01,533.0,2050.0,VERTICAL,1974-07-01,0.13206161874801334,0.18220414877516608,0.009143874141203451,5e-45,0.5,10.0,INACTIVO,0.136349101008671,0.04348978216136998,0.0434897821630256,0.5504600355262006,0.2480976068752598,0.26406364376169267,0.14717167585013147,0.22726290845006458,0.0,0.015054776997317998,0.18504882725847566,1468.3061879635086,0.1266321454787228
MIQUETLA-96,0.024145,0.020251984874974115,0.9999999999999999,0.0012225968435507118,0.0026533653125106953,4.384845784480394,0.02025198537482277,0.0012225970007326077,0.0017918692771410074,0.00047791828481978324,0.01978961775579848,0.0009234946728494479,0.0015446880810849046,0.00028480804083982073,0.0140876170104,2020-02-01,554.0,1996.9,VERTICAL,1974-08-01,0.05275199980369698,0.9999999999979675,0.004874458995663668,5e-45,0.5,10.0,PRODUCTOR,0.03237318540152067,0.03234396235068278,0.03234396235068279,0.2588845348170557,0.2558057030891337,0.255805703111297,0.11406841238327708,0.19352969683170634,0.0,0.007612900701424533,0.14632336185522796,1681.3720560554657,0.0803188661072013
