pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
MIQUETLA-113,0.0369,0.02343984268985563,0.9999999999998754,0.0019406194529962909,0.0028962335977638733,4.481780280415932,0.02343967937822284,0.00194054614085564,0.0021627992850737996,0.0008078145024680248,0.022604234355481333,0.0013650038553709302,0.0018931142453764516,0.0004910286374753349,0.00159789648862,2020-02-01,543.0,2045.0,VERTICAL,1975-07-01,0.1392384062898903,0.9107854119228822,0.022990539788155996,5e-45,0.5,10.0,INACTIVO,0.03493654563281184,0.034854992503224186,0.034854992500324075,0.9284849368724659,0.9071760616575969,0.9073271090516379,0.1086867745531412,0.24958364761845847,0.0,0.0072899407632694285,0.15028404915621757,2071.6167998095652,0.05408673661389449,BAJA
MIQUETLA-18,0.372113,0.3721129999999213,0.733352438946914,0.030260860213539038,0.017750141594872943,0.08452171370680263,0.37211299945805154,0.045776070346784554,0.017896866427162806,0.0029966149599739782,0.3720221520996094,10.0,0.03537029078626632,0.0,0.00146,2014-01-01,542.0,2070.0,VERTICAL,1969-07-01,0.21268172478854772,0.39329823695630467,0.006131884636923438,5e-45,0.5,10.0,INACTIVO,0.38282358591334104,0.0961498170793586,0.09830787170409586,2.601284408046016,1.3781900362855695,1.3964072049725667,0.26208609,0.53330652,0.0,0.012039569999999998,0.3509705100000003,2498.2752651827313,0.05886009759293094,ALTA
MIQUETLA-79,0.175912,0.1606441101786082,0.6877359498174906,0.031500160809471205,0.02260072386793235,0.173676499396487,0.16392226771382273,0.04393845756524789,0.022288278366489337,0.008353306683593568,0.14405698206331924,10.0,0.03519347285747378,0.0,0.000199317236535,2018-11-01,542.0,2079.0,VERTICAL,1974-05-01,0.200981733107182,0.2887677047019377,0.01376800865575417,5e-45,0.5,10.0,INACTIVO,0.3022136497518176,0.12906125174250602,0.13073117326504669,1.8945968475165724,1.193381368008108,1.2205281190035961,0.15958201792457624,0.305620889729554,0.0,0.00795893372668617,0.2105188328795019,3426.334046595976,0.06807125677193297,MEDIA
MIQUETLA-67A,0.103572,0.1031857455694675,0.9999999999999999,0.05148583001725597,0.008996931116731133,0.2948664928214502,0.1031857493061362,0.05148583373622557,0.008951976755293424,0.00736940432928312,0.103521427734375,10.0,0.01259970382116899,0.0,0.000318264006529,2018-01-01,540.0,2116.0,VERTICAL,1973-09-01,0.015652390320599317,0.06228954553048916,2.7023873483054505e-16,5e-45,0.5,10.0,INACTIVO,0.01873279929297929,0.009471504753562445,0.009471504753562315,0.19329116760002205,0.16389147954629335,0.1638914795462938,0.03265142564572293,0.05634860511252436,0.0,0.010514324184846597,0.04204285983114366,1894.0542142242082,0.20289877908473114,MEDIA
MIQUETLA-108,0.079333,0.04357864312319883,0.9999999999998909,0.015421519003307831,0.004571646770103088,0.35141028782083195,0.043578739578839,0.01542160449523164,0.0037724196180261003,0.002851448403210565,0.036495072760895614,0.006542200174279007,0.002536996373400127,0.0007682641395708003,0.0014727329144,2018-11-01,534.0,2000.0,VERTICAL,1975-01-01,0.10777570444888192,0.3928744347753417,0.02018386632029632,5e-45,0.5,10.0,INACTIVO,0.04132224342594684,0.03888310775081955,0.038883107750919535,0.24179684227698442,0.2402348554870282,0.24485263706246327,0.1111982114983043,0.17367090765006798,0.0,0.004543817867938094,0.14014336277331566,1316.0434908460902,0.08158376194645181,MEDIA
MIQUETLA-46,0.172056,0.16524506418127155,0.9999999999998836,0.0827737194521185,0.009362548268017083,0.104208860709822,0.16524552863217215,0.08277415650465524,0.009322239187416821,0.006822884362391373,0.17197198828125,10.0,0.01464344567498187,0.0,0.012024,2015-10-01,534.0,2076.0,VERTICAL,1971-12-01,0.026287446943057183,0.9999999999999999,5.134272142671023e-18,5e-45,0.5,10.0,INACTIVO,0.06625902488196889,0.02701876243715498,0.027018762436122036,0.47978841536193984,0.26487812393887467,0.26487812393887683,0.11716248000000005,0.24526188000000018,0.0,0.013093740000000003,0.15803945999999996,2481.411342973281,0.15176519685201872,MEDIA
MIQUETLA-81,0.118492,0.11838987060719246,0.9999999999999999,0.030320644089553764,0.012496219578386083,0.15688164537718519,0.11838948926533198,0.030320519878437605,0.012177105619888955,0.004185254171223264,0.118434142578125,10.0,0.022146430685722737,0.0,6.95283377167e-05,2018-04-01,533.0,2050.0,VERTICAL,1974-07-01,0.13206161874801334,0.18220414877516608,0.009143874141203451,5e-45,0.5,10.0,INACTIVO,0.136349101008671,0.04348978216136998,0.0434897821630256,0.5504600355262006,0.2480976068752598,0.26406364376169267,0.14717167585013147,0.22726290845006458,0.0,0.015054776997317998,0.18504882725847566,1468.3061879635086,0.1266321454787228,MEDIA
MIQUETLA-65,0.101895,0.09302445196214244,0.9999999999999999,0.16563726537177131,0.01084542505149571,0.23798823197896174,0.0930232860101143,0.16563134289413023,0.010746842029195175,0.03589195578378858,0.10179549316406249,10.0,0.012240650718558836,0.0,0.0024287968338000004,2017-03-01,533.0,2101.0,VERTICAL,1973-06-01,0.030723983697784892,0.9993510643163929,9.777496634615027e-15,5e-45,0.5,10.0,INACTIVO,0.023224197152132014,0.01814934262070292,0.0181493426358411,1.4459696864735583,1.2805438720745457,1.280543869386333,0.04320419146285545,0.153118830020259,0.0,0.010656041262206133,0.06872399646623197,5734.436278759122,0.3917819640068451,MEDIA
MIQUETLA-12,0.14852,0.13312057632702926,0.3748764870589532,0.012929938603338399,0.01795552903799262,0.15799519122689615,0.14851999999972124,0.028838599152138513,0.018375576011018583,0.004713989106932758,0.14844748046875,10.0,0.028146867115819787,0.0,0.001053,2012-04-01,527.0,2082.8,VERTICAL,1969-01-01,0.021659999992922035,1.0047995496753614e-06,2.389128945269529e-14,5e-45,0.5,10.0,INACTIVO,0.20202276275108244,0.08543775749768479,0.08837100773795932,1.0826617641617464,0.7798459898225526,0.7798459898137715,0.14563625999999982,0.29320550999999995,0.0,0.012828000000000006,0.19450384499999993,2190.2546721002277,0.06394433830630719,MEDIA
MIQUETLA-110,0.077912,0.07791035921213865,4.4853280629370244e-08,0.004810384944271845,0.006838031104067318,0.920691302397432,0.077842963538264,0.020155864360819314,0.0068795902481080815,0.003871425876537496,0.0778359140625,10.0,0.009914247979424308,0.0,0.00127566134108,2019-05-01,526.0,1980.0,VERTICAL,1976-03-01,0.007863359435412574,0.9999999999999998,9.105912797507421e-12,5e-45,0.5,10.0,INACTIVO,0.0040299848328982785,0.0018707014520930314,0.001940484077891073,0.006000580172976409,0.003341779584384829,0.003341779584328725,0.011124861037738973,0.010143734328926282,0.0,0.003148466906502834,0.012815483425893358,1878.7102004384685,0.16153927344862984,MEDIA
