pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
FURBERO-179,0.00334743225806,0.003347432238014879,2.6450329908264735e-06,0.030890352203977484,0.0006952776615031432,26.583800517359318,0.003345950179113731,0.03230505324124846,0.0005392314239675438,0.043451914716901255,0.003341598698862823,0.030733664410668857,0.0005125547907319715,0.0347624098029764,0.000835847142857,2019-02-01,8.0,2100.0,DIRECCIONAL,2018-06-01,0.0017750889818941406,3.7896778859813386e-05,0.030891179009796176,5e-45,0.5,10.0,INACTIVO,4.4193184885031455e-06,4.4087992330914416e-06,4.49156085157516e-06,1.241801116934524e-06,1.2393318476754761e-06,1.2719007257433778e-06,0.0008276099336399102,0.00043881979748829,0.0,0.00082984457534562,0.0009007465665546251,530.2246792375181,1.002639776221771,BAJA
FURBERO-293,0.0002658078,0.00019935584999999998,0.5,10.0,inf,inf,0.00019935584999999998,10.0,inf,inf,0.00019935584999999998,10.0,inf,inf,0.0002658078,2019-11-01,0.0,2367.0,DIRECCIONAL,2019-11-01,0.0005744894166663751,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.415861658802504e-09,4.415861658802504e-09,4.415861658802504e-09,6.735471221666777e-09,6.735471221666777e-09,6.735471221666777e-09,7.974234e-06,1.9696779999990004e-05,0.0,0.0,1.1257030666665e-05,2470.0529229503427,0.0,BAJA
FURBERO-1132,0.00169291612903,0.0016925025659533129,0.8496059187712077,0.7109147861844871,6.450591321129957e-05,1.3377407453199095,0.0016395093318803114,0.8302713060552624,6.243817388769752e-05,0.1566331251493566,0.0016400124999978126,10.0,0.0002895221755692241,0.0,0.000178732689655,2020-02-01,9.0,2378.0,DIRECCIONAL,2019-05-01,0.0022852068061634777,0.8122996920428859,0.45775555500245285,5e-45,0.5,10.0,INACTIVO,1.676461802926732e-07,4.161013506359856e-09,7.79734221792341e-09,6.524344465079214e-07,2.5002020746981933e-08,3.438333378448278e-08,7.088410601216998e-05,0.00010803651159075001,0.0,3.829172502558599e-05,8.889019127729499e-05,1794.4839709397559,0.5402022476636592,BAJA
TAJIN-2456,0.00025723335483900003,0.00019292501612925002,0.5,10.0,inf,inf,0.00019292501612925,10.0,inf,inf,0.00019292501612925,10.0,inf,inf,0.00025723335483900003,2019-12-01,0.0,2102.0,DIRECCIONAL,2019-12-01,0.001042420463709375,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.135562427607935e-09,4.135562427607931e-09,4.135562427607935e-09,4.829512991822528e-09,4.829512991822528e-09,4.829512991822528e-09,7.717000645170001e-06,3.33574548387e-05,0.0,5.161256129040001e-06,1.327657645162e-05,4322.593242178634,0.6688163402280369,BAJA
TAJIN-166,0.00212646233333,0.0020600103854134374,0.5,10.0,inf,inf,0.0020600103854134374,10.0,inf,inf,0.0020600103854134374,10.0,inf,inf,0.00212646233333,2019-11-01,0.0,2030.0,DIRECCIONAL,2019-11-01,0.0065142996354133585,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.415861381905528e-09,4.415861381905528e-09,4.415861381905528e-09,2.631043445963636e-09,2.631043445963636e-09,2.631043445963636e-09,6.379386999989999e-05,0.0001969677999999,0.0,0.0,9.662183666655e-05,3087.566250490976,0.0,BAJA
TAJIN-132,0.000488420666667,0.0002442103333335,0.5,10.0,inf,inf,0.00035515135413972384,0.15029359175552864,inf,inf,0.0002442103333335,10.0,inf,inf,0.000488420666667,2018-04-01,1.0,1923.0,DIRECCIONAL,2018-03-01,0.002101295822090379,0.9884733163914698,1.749069919425897e-07,5e-45,0.5,10.0,PRODUCTOR,2.3921390162080617e-07,2.3264422860456906e-07,3.9516796008460334e-08,5.385247697508301e-07,5.38581685764009e-07,5.390326126308451e-07,2.275545161292e-05,0.00012644139032250002,0.0,9.78385222581e-06,4.3829016666669994e-05,5629.0798014022475,0.42995637589136965,BAJA
FURBERO-2162,0.008099632258060001,0.006307711960687289,1.574541394936376e-06,0.16650711248067232,0.003057992654251888,9.25857953220534,0.005960892433959375,0.1737526753338138,0.0025397491063320356,0.2862080855653552,0.0063106477292946845,0.16669857580735464,0.002293080705907575,0.16375804027514856,0.000643083225806,2019-12-01,5.0,2468.0,DIRECCIONAL,2019-07-01,0.007656092640997476,9.313547538008548e-08,0.16589372643194664,5e-45,0.5,10.0,PRODUCTOR,3.127489626772513e-05,3.127490895192285e-05,3.3950993026242126e-05,4.968363765925412e-05,4.968369039485078e-05,5.3709746459007755e-05,0.00076824145483878,0.0009332461135479,0.0,0.00063059271612915,0.0009237824737634299,1301.1207032373454,0.8208258027259973,BAJA
FURBERO-2164,0.000494852258065,0.00037414518756170607,0.9829578199032524,0.25651019148946064,inf,inf,0.00038275982815764867,0.2835071418114199,0.00021021321248978938,0.7673276983967443,0.0003835491919517168,0.20075063674151664,0.0001956518536644978,0.4731257343897207,0.0001729743,2019-09-01,2.0,2566.0,DIRECCIONAL,2019-07-01,0.006650585095671954,0.018449174377749122,0.003384963060539625,5e-45,0.5,10.0,INACTIVO,4.2943064990349e-08,4.6546306033864957e-08,4.6806650936262155e-08,0.00012319920585362023,1.569328259702908e-05,1.569350765439267e-05,2.9858529e-05,0.0005965963548387,0.0,4.887400400001e-05,0.00012929125480645,21479.69079683501,1.6368524699503213,BAJA
TAJIN-1860,0.00032760790000000003,0.000245705925,0.5,10.0,inf,inf,0.000245705925,10.0,inf,inf,0.000245705925,10.0,inf,inf,0.00032760790000000003,2019-11-01,0.0,2008.0,DIRECCIONAL,2019-11-01,0.000545764916666375,0.5,15.0,5e-45,0.5,10.0,INACTIVO,6.707933508900626e-09,6.707933508900626e-09,6.707933508900626e-09,6.078762127833794e-09,6.078762127833794e-09,6.078762127833794e-09,9.828237e-06,1.871193999999e-05,0.0,7.140005000010001e-06,1.2946893666665e-05,1903.8958869215305,0.726478716377108,BAJA
TAJIN-155,0.01435359,0.014352969860890411,8.96511357382601e-06,0.13127196777275804,inf,inf,0.014352755005026334,0.14271648351331923,0.0020186584729871043,0.15120058370945677,0.014347566115297567,0.13110230078839072,0.0019018019506306693,0.1150014756621165,0.010032080645200002,2018-05-01,2.0,1833.0,DIRECCIONAL,2018-03-01,0.12310562300519319,4.413234631050815e-07,0.06023000606902966,5e-45,0.5,10.0,PRODUCTOR,4.141897070866404e-06,4.13369460870549e-06,4.501651087819247e-06,6.639750146590895e-05,6.639756638482827e-05,6.93762064579393e-05,0.001161599022582,0.01054082770968,0.0,0.001262465587095,0.002918403640862,9217.038544897325,1.0868342141909413,BAJA
TAJIN-510,0.000591635483871,0.0005176810483871249,0.5,10.0,inf,inf,0.0005176810483871249,10.0,inf,inf,0.0005176810483871249,10.0,inf,inf,0.000591635483871,2018-03-01,0.0,1892.0,DIRECCIONAL,2018-03-01,0.00047534657258024995,0.5,15.0,5e-45,0.5,10.0,PRODUCTOR,5.469258527738641e-09,5.469258527738641e-09,5.469258527738641e-09,4.61131355232226e-09,4.61131355232226e-09,4.61131355232226e-09,1.774906451613e-05,1.629759677418e-05,0.0,4.451602258050001e-06,2.0465330645160002e-05,918.2228595410796,0.2508077118095138,BAJA
COAPECHACA-47,0.013073,0.007385720666129423,0.999999999980928,0.0068050270510461456,0.0022763590649466058,30.123080027332865,0.0073858473990029115,0.0068058442279254555,0.001990873897525549,0.010143561240419761,0.007211709647301514,0.005092628696918124,0.001912255943087019,0.007375127004876408,0.000302933290323,2019-03-01,75.0,2186.0,DIRECCIONAL,2013-01-01,0.1888230720395229,0.4172453810114603,0.1436628986684853,5e-45,0.5,10.0,INACTIVO,0.0003023057877988807,0.0003014662377761276,0.0003014662395128208,0.027798802644179825,0.02737303801019074,0.029092699263873253,0.003311643365363579,0.027367755301064216,0.0,0.0018806841860718718,0.00787293591554095,6822.784425812042,0.3665055262308793,BAJA
FURBERO-2101,0.002555386,0.0024755301875,0.5,10.0,inf,inf,0.0024755301875,10.0,inf,inf,0.0024755301875,10.0,inf,inf,0.002555386,2018-06-01,0.0,2455.0,DIRECCIONAL,2018-06-01,0.006107577656246719,0.5,15.0,5e-45,0.5,10.0,INACTIVO,6.37695079003519e-09,6.37695079003519e-09,6.37695079003519e-09,9.398464305135819e-09,9.398464305135819e-09,9.398464305135819e-09,7.666158e-05,0.00018613569999989998,0.0,5.80903700001e-05,0.00010768419666665,2428.018050239768,0.7577507533773762,BAJA
COAPECHACA-1990,0.002159,0.0020915312499999996,0.5,10.0,inf,inf,0.0020915312499999996,10.0,inf,inf,0.0020915312499999996,10.0,inf,inf,0.002159,2014-11-01,0.0,1857.0,DIRECCIONAL,2014-11-01,0.005214234375,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.552032226562534e-09,4.552032226562534e-09,4.552032226562534e-09,6.850148681640615e-09,6.850148681640615e-09,6.850148681640615e-09,6.476999999999999e-05,0.00015891,0.0,0.0012308999999999998,9.125499999999999e-05,2453.4506716072256,19.004168596572487,BAJA
COAPECHACA-3015,0.000514466774194,0.0004352160521758159,0.9998757918219023,5.216203651143262e-07,inf,inf,0.0004735792234527804,0.003363963952285223,inf,inf,0.0004260720116718868,10.0,inf,inf,0.000514466774194,2019-10-01,30.0,2404.0,DIRECCIONAL,2017-04-01,0.0012685966035707776,0.999932239476589,6.3657416262695215e-06,5e-45,0.5,10.0,PRODUCTOR,2.65869348879193e-07,6.926913797679194e-09,7.2744611011987e-09,1.6216637358602498e-06,2.9186986252840867e-09,6.4719749105941424e-09,2.9252483225820005e-05,7.779984e-05,0.0,0.0,4.221912322582e-05,2670.6776951729044,0.0,BAJA
COAPECHACA-1,0.054173,0.02587064887283,0.9999999999999999,1.1074497817475921e-14,0.0035725658074102,0.0,0.02587064916384757,3.6369234408146434e-16,0.0035682169733842715,0.0004155390260978315,0.025870649206027246,1.3159157462629445e-20,0.0035682133662561163,0.0004155372887882593,0.016750009816700002,2020-02-01,607.0,2888.0,VERTICAL,1970-04-01,0.024699101940333763,2.9566465370293483e-10,1.2792034900689892e-21,5e-45,0.5,10.0,INACTIVO,0.5260588570344897,0.5260588570347791,0.5260588570344992,1.0756008247870537,1.0756008247868705,1.0756008247873596,0.32053734366152353,0.30602187512386514,0.0,0.06275419211107018,0.3715409895155009,1180.0679275950665,0.20445813235960505,MEDIA
COAPECHACA-2,0.092775,0.05005782937579422,0.999999999999966,0.005051686486950527,0.004577720744393936,0.5635824869596622,0.050057829531562306,0.005051686534753824,0.0035441346031047857,0.0008875631655159554,0.0440199397227291,0.0025068357692527923,0.0024620965605112897,0.00028897988707118205,0.00245413795091,2020-02-01,597.0,2275.7,VERTICAL,1971-02-01,0.019165712056267336,0.9999999999999999,2.0422520770645997e-15,5e-45,0.5,10.0,PRODUCTOR,0.15350635695093595,0.15082321971453022,0.1508232197145302,0.34459904198796854,0.3445990419879775,0.34459904198797603,0.3017247935711448,0.23113848819708682,0.0,0.05303046048057853,0.3402478749373262,958.8793579522717,0.28549221453674334,MEDIA
COAPECHACA-3,0.064724,0.03364177988249666,1.2832279660355966e-08,0.0010541299289562552,0.0027028964659069517,0.1254598901834103,0.033386745002209374,0.001146756233542783,0.002982630877034993,0.0005870303979191344,0.03364072072513141,0.001053937642620288,0.00269820338200022,0.00040325085157495776,0.004294,2014-02-01,510.0,1915.0,VERTICAL,1972-03-01,0.016815633634176538,0.0047939287779148404,6.486383628516893e-22,5e-45,0.5,10.0,INACTIVO,0.18928177323372486,0.18928177324226905,0.18978625029640747,0.0727525799553033,0.07275257995530329,0.07275257995530332,0.27640292999999927,0.16798817999999985,0.0,0.017555550000000014,0.3044009599999998,679.646748105346,0.12781423046015702,MEDIA
GASPAR-1,0.052753,0.02612355663358418,0.9999999999999567,0.0013261682921952595,0.003591515061039572,10.111219360489915,0.026123553151453534,0.0013261674992393654,0.002719406149523681,0.0005024934943772301,0.025585253145701328,0.0009856837456582383,0.0025944720364559286,0.00031102512295037106,0.000206230016323,2020-02-01,574.0,3196.0,VERTICAL,1972-12-01,0.2171902970960895,0.999999999999993,0.40647592371153385,5e-45,0.5,10.0,INACTIVO,0.024041097443335546,0.023956918715698744,0.023956918715692967,0.28874813195877,0.2813249555538203,0.2813249555681487,0.07558116464610908,0.10767555868986566,0.0,0.0038401799999999995,0.09352709109442002,1284.6133825162888,0.05359152565929747,MEDIA
MIRANDA-1,0.034429044133,0.02432531985902423,0.9999999999999998,0.02752974165688555,0.0027268179154434392,4.596735348202264,0.024325311780877,0.027529693426098543,0.0019994471740267493,0.01015292183800859,0.02334158484373474,0.019092060406289895,0.0018009603519574804,0.006521656977789727,0.0152008747049,2020-02-01,23.0,1960.0,VERTICAL,2018-03-01,0.09749965551399999,0.8910302028562965,0.17224813832006217,5e-45,0.5,10.0,PRODUCTOR,0.0003753270454610177,0.00035961741578064706,0.00035961741577151597,0.0018909895266378829,0.0010744480321314865,0.0010837890556478448,0.013620957390386998,0.028401132688038,0.0,0.008736524754760205,0.018354479505060004,2030.5892968735013,0.6414024927586274,MEDIA
TAJIN-365,0.0221648955515,0.022164895479796696,2.6440005404266415e-11,0.04490247333986031,0.0021132038709475295,0.0006073255245320012,0.022164895551499995,0.05813802545802262,0.0039561497483271224,0.03311643195027542,0.022164895551499995,0.04490383966712011,0.0031743963484916118,0.015500031544219629,0.00111707974151,2020-02-01,23.0,2100.0,DIRECCIONAL,2018-03-01,0.039003036566882816,9.149536936431794e-08,0.018111291624794273,5e-45,0.5,10.0,PRODUCTOR,0.0008246822807674995,0.0008246815218871099,0.0009253726843282535,0.012163172474433114,0.012163172631299608,0.012284954396532027,0.009581108521087829,0.022112094580604404,0.0,0.0020493691802925605,0.01326645761785523,2733.5140876678206,0.2769759178214147,MEDIA
TAJIN-446,0.0239483742641,0.01920831899612304,0.999999999852159,1.1846154634137277e-07,0.0015141818277142295,4559578.426149477,0.019208313236125082,7.073192630769996e-08,0.0014588599634294851,0.005658326422614924,0.019208310629266957,4.21062009767565e-08,0.0014588590242980751,0.005658314762780241,0.0183407290545,2020-02-01,23.0,2080.0,VERTICAL,2018-03-01,0.08272687269805458,9.884817873652973e-08,0.08081261327745641,5e-45,0.5,10.0,PRODUCTOR,0.00029886323848170174,0.0002988633488943434,0.00029886327987498334,0.006320061602283548,0.0063200655599241675,0.008038824831904157,0.013829985406955998,0.027403156058829013,0.0,0.0034687020040752,0.0183971780834275,2111.5777821001775,0.25081083353990385,MEDIA
TAJIN-168,0.0259162073702,0.01732475838768558,2.7701837595373036e-05,1.6261812758861605e-09,0.0018404353861003289,349.5899337856847,0.01732476139157246,9.344402485371038e-10,0.001749852935836024,0.0075248386212583025,0.01732476889202302,2.4197870194852852e-20,0.0017498528364073202,0.0075248337818472335,0.0148692011479,2020-02-01,23.0,2124.0,VERTICAL,2018-03-01,0.13689314263156965,2.6788727074763265e-10,0.04093076295061827,5e-45,0.5,10.0,PRODUCTOR,0.0004299808307843734,0.00042998084075036305,0.00042998083651191274,0.023764686702711774,0.023764697518309955,0.027277310031925645,0.0124738336021401,0.06418182676621799,0.0,0.0053631456068024995,0.023170804729843102,5884.777022640749,0.4299520441232257,MEDIA
TAJIN-659,0.0272586397536,0.018733007817347422,8.719792750695092e-09,0.0487782773116114,0.005219647124098062,0.42986322220912077,0.018169182225690746,0.05207963910401997,0.005182000019509626,0.07008495276787663,0.018749815715746455,0.048711235405633144,0.004446924558973868,0.040587150708418916,0.0013290387189100002,2019-11-01,20.0,2048.0,DIRECCIONAL,2018-03-01,0.11241697556397134,1.016728321441002e-07,0.02960556660582776,5e-45,0.5,10.0,PRODUCTOR,0.0005978399117894597,0.0005978433815231076,0.0006384526683402469,0.037969662260008544,0.037969662435758354,0.039205731256917536,0.0045750041769096,0.0305380337988723,0.0,0.0,0.009664676476721649,5898.699612866622,0.0,MEDIA
TAJIN-631,0.0258197446399,0.020619537729663327,0.9999999999999954,0.027231046630507145,0.003087423625905353,6.240972313086598,0.02061952206389538,0.02723093677621479,0.0022625646075956256,0.013495053261986224,0.019650973447843487,0.018216585570417387,0.002024286555587578,0.00865346010348704,0.017582833825599997,2020-02-01,23.0,1906.0,VERTICAL,2018-03-01,0.028041486562237705,0.9999999999999999,0.07587661412824093,5e-45,0.5,10.0,PRODUCTOR,0.00047817144347533165,0.00046219792324650027,0.0004621979232134719,0.0015116710162092226,0.0013913906104608517,0.0013913906106428901,0.011579846863030796,0.012041665896161702,0.0,0.006254920548389101,0.01358679117905775,1004.3975184583682,0.5401570525416948,MEDIA
TAJIN-349,0.0294949588105,0.027791360723176093,6.325220488248818e-07,0.04978934983882749,0.004465701231223115,1.7135347880705774,0.028085499324234493,0.0714005100094521,0.004349201896603492,0.03294740489398608,0.027791646338266755,0.04979577497680423,0.0033973673216986387,0.013792443275458659,0.0007905487201910003,2020-02-01,23.0,2020.0,DIRECCIONAL,2018-03-01,0.06415883987810286,3.569060611809095e-11,0.032967774952047196,5e-45,0.5,10.0,PRODUCTOR,0.0008781861863263855,0.0008781862645543553,0.0009704414383449738,0.02791288497858612,0.027912878348737465,0.028775870085389343,0.010627017200064393,0.028429573140251102,0.0,0.0035150128433953957,0.015365279390106243,2800.1255231294717,0.28898626194483185,MEDIA
TAJIN-699,0.0208990946911,0.01740223338516866,0.9999995044882654,0.002424737067814834,0.0016918870596106192,391.377208837862,0.01740186421438588,0.0024225177885894263,0.001170362954858863,0.0060421015722837155,0.01738908959275597,0.0023092133341182995,0.0011574057529815656,0.005765104961575634,0.0191888825199,2020-02-01,20.0,2100.0,DIRECCIONAL,2018-06-01,0.05662695956824079,0.9999999999832002,0.22166278300376058,5e-45,0.5,10.0,PRODUCTOR,0.0001403847312762564,0.00014035766617468155,0.00014035766123280863,0.0015597838943896575,0.0012343267925037454,0.001234326792501653,0.010706118526616997,0.014154387477165005,0.0,0.0,0.013065183106144502,1321.5026301358205,0.0,MEDIA
TAJIN-655,0.0294531601951,0.024134634830333852,2.0251489915209616e-07,0.05323584811794794,0.004416189559305984,3.3589588296438504,0.023609374726074595,0.05774386933857195,0.004202695226941445,0.04623893134806163,0.024135465717810663,0.05323958938602123,0.003748077933183845,0.02874626196064333,0.006051872290060001,2019-02-01,11.0,1996.0,DIRECCIONAL,2018-03-01,0.06652741422500051,5.2773567832970365e-08,0.09523181592601716,5e-45,0.5,10.0,INACTIVO,0.00037804529139854806,0.00037804529876919865,0.00040136022193756286,0.007386523390765516,0.007386523424587842,0.008148692959896536,0.006571571317863,0.014627933995234502,0.0,0.0,0.009009560317068753,2036.890259964691,0.0,MEDIA
TAJIN-381,0.0241799245375,0.02196177783138578,1.5356855332575305e-07,0.035827670074586496,0.008377907311836357,3.9634946192034595,0.020308744315314826,0.03742261214738918,0.007835032904661773,0.04583543839809635,0.01179895291331146,10.0,0.0171187235725066,0.0,0.0014092392015399998,2020-02-01,23.0,1975.0,VERTICAL,2018-03-01,0.06477604095485329,2.176558443567507e-08,0.04163003405812919,5e-45,0.5,10.0,INACTIVO,0.004395760451278397,0.001201667718433859,0.0012631339571465925,0.03999650378785783,0.015010347750102971,0.015831450315651217,0.0068849253088564795,0.018704068172883302,0.0,0.00175295131241631,0.010002270004337028,2490.45483003596,0.23478128993080027,MEDIA
TAJIN-387,0.0279097641947,0.020461161668743618,0.9999999999931217,0.008584284625942988,0.0037925321356362986,52.797558855480894,0.020461129410593474,0.008584119200466308,0.0026643852024802375,0.011682148203685115,0.02027643659179507,0.007240943123948156,0.0025484720592061387,0.00980163062206118,0.0157803799158,2020-02-01,23.0,2031.0,VERTICAL,2018-03-01,0.03326117596945214,1.9640088776406758e-07,0.0017643012484471457,5e-45,0.5,10.0,PRODUCTOR,0.000845140796331843,0.0008436017993442419,0.0008436017992602502,0.002616888647748535,0.002616888646315727,0.0026173703929216977,0.0134505353631867,0.023468531736375003,0.0,0.006902490719889902,0.0173619573192492,1942.4112381136158,0.5382124661877065,MEDIA
TAJIN-343,0.026816565422,0.021931554374814352,1.5839809698804034e-07,0.028523343009214806,0.0027923160521786954,2.5722904408968845,0.02167147299169819,0.02926883558574061,0.002463416113413684,0.022105863764391245,0.021931572012647293,0.028523496247737624,0.0022862754016498795,0.016330200601601907,0.0127433023435,2020-02-01,12.0,2042.0,VERTICAL,2019-02-01,0.011239067798939722,0.9999999999999999,9.10926718328379e-13,5e-45,0.5,10.0,PRODUCTOR,0.00018149528539754785,0.00018149528647565453,0.0001881321346222031,0.0008000964931912444,0.0008000964923474419,0.0008000964925087173,0.007243137651890999,0.004383236551980921,0.0,0.0024194509420155,0.007973677077221155,638.1046699182789,0.3338477226689391,MEDIA
ABEDUL-1,0.017275,0.010221858623726859,1.6816321266488465e-05,5.205777002901762e-12,0.005525056114430007,399.2871137437179,0.010221859484672658,2.7800578290952154e-13,0.005474104598755906,0.001528721141196365,0.010221852136575746,2.11405042848203e-09,0.005474103519177787,0.001528717898022402,0.018408,2013-08-01,392.0,1851.0,VERTICAL,1981-06-01,0.009215999713406383,0.9999999999980975,6.21694278267865e-10,5e-45,0.5,10.0,INACTIVO,0.0037618860927663617,0.0037618858774061533,0.003761885876905583,0.05389809947223067,0.03338955111806765,0.03338954702044531,0.017479379999999996,0.04126005,0.0,0.00175875,0.024356055,2654.5460107707086,0.30098989874707816,MEDIA
TAJIN-341,0.032475644518,0.02600048432819213,0.9999404637446562,0.02115994526705484,0.0024450891692274625,5.779650846695071,0.026000508968826115,0.021160237475109166,0.001770026023666543,0.007632655538269956,0.025698815253228553,0.017317316736297203,0.0016122676184779964,0.00523704573464772,0.0162237204572,2020-02-01,23.0,2000.0,VERTICAL,2018-03-01,0.05440920535662338,4.6422519193953036e-08,0.03228665734793875,5e-45,0.5,10.0,PRODUCTOR,0.0003059647053711834,0.0003062097546207919,0.00030620974551904753,0.009503222876423564,0.009503222892849272,0.009668995329173546,0.015270438147428995,0.0276504160773879,0.0,0.0071516649508295985,0.01987884082699365,1874.6651656050055,0.48086060732738956,MEDIA
TAJIN-671,0.0212377857791,0.019819825241190973,2.3576485967755922e-08,0.02400070168304111,0.002500113629796159,0.3701453142532692,0.020053747828165203,0.02995222591207845,0.0027463207726087444,0.018485207038771156,0.01981898027830458,0.02399724647343148,0.002452396148209475,0.011686390624877191,0.0006366523214970001,2019-12-01,21.0,1915.0,VERTICAL,2018-03-01,0.056489096362923014,1.2440217887850534e-07,0.034381403155190664,5e-45,0.5,10.0,PRODUCTOR,0.0005688011431384807,0.0005688011451284818,0.0005721693361509905,0.003173191733497569,0.0031731917522947878,0.0033162288249827835,0.010280914483357714,0.026553149667904802,0.0,0.00258160438982001,0.01470643942800851,2688.1788962744063,0.2589247841604861,MEDIA
TAJIN-672,0.0209693857816,0.016084234328088053,0.9999999999188945,0.004706944499819856,0.0026701835700590117,143.20208073507493,0.016084066041060236,0.004705932297944228,0.0018555703364828713,0.009556107396073123,0.015994494532449964,0.004044045633411388,0.0018081969967302673,0.008637210215388633,0.015639427480000002,2020-02-01,23.0,2000.0,DIRECCIONAL,2018-03-01,0.036304237810719814,2.5428228286965205e-08,0.05897181285313464,5e-45,0.5,10.0,PRODUCTOR,0.0004398196243526426,0.0004393986507574669,0.0004393986491691822,0.0023275456783019306,0.002327545679096106,0.0025141434429308968,0.010997411926394102,0.014354447661028204,0.0,0.004412544577489201,0.0133898198698988,1280.836411180618,0.4012427569296692,MEDIA
TAJIN-348,0.0152667293412,0.014876225120659503,9.492641887297539e-08,0.01023966471151334,0.0019684943848221033,1.1206801759469371,0.01468455074502134,0.009694804574982537,0.0019035798708685393,0.01188539986374251,0.014880306183722644,0.010265878103516153,0.00182167753112906,0.009738973162456267,0.00932596509349,2020-02-01,23.0,2075.0,DIRECCIONAL,2018-03-01,0.09356027547419979,0.2865178278979306,0.12070007663842994,5e-45,0.5,10.0,PRODUCTOR,0.00041873687799729635,0.00041873704272583705,0.0004223715837660578,0.003007762871978816,0.0029022757971540443,0.0033681719756208043,0.0095401754212629,0.026827218210280196,0.0,0.0037241082410259005,0.014011378456309603,3167.172631870628,0.3904041587341884,MEDIA
TAJIN-362,0.032037704644499995,0.02368385500851612,1.3771434212783159e-08,0.06516438308697846,0.003871399871421899,0.30904661933152805,0.023205318718364173,0.08490415970119694,0.004847780175972527,0.0579272009566724,0.023650234694224236,0.0650088182946725,0.0037405544896970616,0.02550225085080883,0.000168421234045,2020-02-01,23.0,1980.0,DIRECCIONAL,2018-03-01,0.0939693293014734,1.7056760615452345e-09,0.07829898282077496,5e-45,0.5,10.0,INACTIVO,0.0005798732145391203,0.0005798776547522855,0.0006929650627075762,0.017298472282207933,0.017298471516388577,0.019686231324978955,0.00645460909377324,0.023464898584598038,0.0,0.000867334064432523,0.010365425524539578,3251.421593338914,0.212811834763952,MEDIA
TAJIN-363,0.0263583694753,0.017782681246907135,1.3697177611891271e-08,0.1767695664825532,0.007940185814203762,0.9399029483629048,0.01577985216076387,0.20198051291556937,0.008106712921312932,0.29666159003610876,0.01767445972811418,0.17385984202246535,0.0068742270866799324,0.1307143239655614,0.000171858455031,2020-02-01,11.0,2010.0,DIRECCIONAL,2019-03-01,0.059129724547459746,3.139738951552875e-08,0.18627378552552243,5e-45,0.5,10.0,PRODUCTOR,0.00066433628007927,0.0006644053966025959,0.0007515768592361097,0.007271751537693806,0.007271751834308653,0.008288688772013476,0.0024984305876340294,0.007995847198413902,0.0,0.0006904146674792701,0.00383107178736968,2712.909135001211,0.1285085763147597,MEDIA
TAJIN-344,0.0156783418004,0.01287336692797678,0.0002040024216339864,1.7909858012316965e-09,0.0012468632829638628,1624.283672819533,0.012873373943645872,6.020952389852853e-10,0.0012026618279357942,0.006960076939187844,0.012873241053520073,5.5721710304608646e-08,0.0012026631222391234,0.006960157638736448,0.0143141925412,2020-02-01,23.0,2085.0,VERTICAL,2018-03-01,0.08902998845171523,1.1141127601077346e-07,0.03837509601475051,5e-45,0.5,10.0,PRODUCTOR,0.00020311115270383814,0.00020311082554855928,0.00020311081834394412,0.004352432986902398,0.00435243302128414,0.004757687049608536,0.009268834592105996,0.04335278622090301,0.0,0.0023470498852659004,0.0164942989622565,5214.205987126549,0.2530107874027019,MEDIA
TAJIN-691,0.024117921421,0.022978017525345375,5.5626743477850414e-08,0.10875542702147487,0.003891257528200382,0.9536221238515309,0.023535835788209163,0.16015630766737207,0.004397971900663647,0.112245311278978,0.02298072116225678,0.10881526358783268,0.003384170743677975,0.052359197074729656,0.00026580778557900003,2019-09-01,18.0,2000.0,VERTICAL,2018-03-01,0.06611130730638458,3.583770658011076e-08,0.08928834715219247,5e-45,0.5,10.0,INACTIVO,0.0001094588017531434,0.0001094588440355306,0.0001392303245939062,0.0014758802808720938,0.001476029697483113,0.0017655706425741577,0.00325693709928117,0.009871609642922012,0.0,0.0020866558537256997,0.004902205373101506,3076.899855047862,0.6481631735921743,MEDIA
