pozo,fecha,cuenca,contrato,aceite_Mbd,gas_asociado_MMpcd,gas_no_asociado_MMpcd,agua_Mbd,condensado_Mbd,ano_de_perforacion,campo,clasificacion,disponible,entidad,estado_actual,profundidad_total,profundidad_vertical,tipo_de_hidrocarburo,trayectoria,ubicacion,tiempo_perforacion,dias_perforacion,first_oil,days_online,Qi_hist,mes,pct_cambio_Qo,exponencial,hiperbolica,harmonica,residual_exponencial,residual_hiperbolica,residual_harmonica,gas_exponencial,gas_hiperbolica,gas_harmonica,residual_gas_exponencial,residual_gas_hiperbolica,residual_gas_harmonica,condensado,Np_MMb,Gp_MMMpc,Cp_MMb,Wp_MMb
CANTARELL-3068,2016-01-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.930696774194,0.363056129032,0.0,0.0,0.0,2001.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4686.0,4683.0,ACEITE,DIRECCIONAL,MARINO,9.0,285.0,2016-01-01,0,0.930696774194,0.0,,0.9306967741939999,0.9306676219101008,0.9306967741939999,1.232595164407831e-32,8.498556565403837e-10,1.232595164407831e-32,0.36305612903199996,0.3630560247934611,0.36305612903199996,3.0814879110195774e-33,1.086567299442854e-14,3.0814879110195774e-33,5e-45,0.02792090322582,0.010891683870960001,0.0,0.0
CANTARELL-3068,2016-02-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.8265955172409999,0.322595896552,0.0,0.0,0.0,2001.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4686.0,4683.0,ACEITE,DIRECCIONAL,MARINO,9.0,285.0,2016-01-01,31,0.930696774194,1.0,-0.11185303295281501,0.5930839175169395,0.5930707469221325,0.5600241534448095,0.05452766720568982,0.054533818352479786,0.07106029199616089,0.23137149488693423,0.2313361403162556,0.2184853668864787,0.008321891459149253,0.008328343108207488,0.010839002387235388,1.3888888888888889e-46,0.05271876874304999,0.02056956076752,0.0,0.0
CANTARELL-3068,2016-03-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.388885483871,0.151652516129,0.0,0.0,0.0,2001.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4686.0,4683.0,ACEITE,DIRECCIONAL,MARINO,9.0,285.0,2016-01-01,60,0.930696774194,2.0,-0.5295335194061818,0.3779410684235586,0.37793612982669744,0.4005109349483071,0.00011978022948619399,0.00011988835398748535,0.00013515111275085986,0.1474503922821703,0.14740537736020562,0.15626132683384886,1.7657844824094766e-05,1.8038187721396183e-05,2.1241136113129487e-05,4.1322314049586773e-47,0.06438533325917999,0.02511913625139,0.0,0.0
CANTARELL-3068,2016-04-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.0377220666667,0.014703646666700003,0.0,0.0,0.0,2001.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4686.0,4683.0,ACEITE,DIRECCIONAL,MARINO,9.0,285.0,2016-01-01,91,0.930696774194,3.0,-0.9029995506872325,0.2408418892880556,0.24084094870347938,0.31172223436381735,0.041257662341730963,0.0412572802398711,0.07507609189804841,0.09396843891591106,0.09392542646159527,0.12162333174273438,0.006282907290310589,0.006276090393870876,0.011431819056758368,1.953125e-47,0.06551699525918099,0.025560245651391,0.0,0.0
CANTARELL-98,2016-01-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.873301935484,0.340786129032,0.0,0.19305483871,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,0,0.873301935484,0.0,,0.8583562789066226,0.8733019354839999,0.8733019354839999,0.00022337265052890592,1.232595164407831e-32,1.232595164407831e-32,0.33497022637528723,0.34078612903192607,0.34078612903199995,3.3824723712358765e-05,5.4672498074407986e-27,3.0814879110195774e-33,5e-45,0.02619905806452,0.01022358387096,0.0,0.0057916451613
CANTARELL-98,2016-02-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.8481727586210001,0.330990793103,0.0,0.0974643448276,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,31,0.873301935484,1.0,-0.02877490114466874,0.670816728364004,0.6128654103850736,0.5916155083262445,0.03145516146852051,0.05536954813382357,0.06582162267880583,0.2617503498619975,0.2391207942420349,0.23082587979612632,0.004794238980210486,0.00844009669071373,0.010033009857773521,1.3888888888888889e-46,0.05164424082315,0.02015330766405,0.0,0.008715575506127999
CANTARELL-98,2016-03-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.4116864516130001,0.160528774194,0.0,0.0880878709677,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,60,0.873301935484,2.0,-0.5146195778766349,0.5242521015005462,0.46282887655077765,0.44732828935343383,0.012671025534605616,0.00261554762851621,0.0012703405975154057,0.20453532958513934,0.18056311612334347,0.17451556318302686,0.0019365769173934153,0.00040137485654185,0.00019563026622356302,4.1322314049586773e-47,0.06399483437154001,0.024969170889870003,0.0,0.011358211635158998
CANTARELL-98,2016-04-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.2124187,0.0828643666667,0.0,0.0889468,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,91,0.873301935484,3.0,-0.48402795581992797,0.40970991674286783,0.3667521022733463,0.3596213785833606,0.038923824203881255,0.02381879905726654,0.021668628582116167,0.1598267244745157,0.14307027923601848,0.1402912935171288,0.005923204519338252,0.003624751908304421,0.0032978519274845003,1.953125e-47,0.07036739537154,0.027455101889871002,0.0,0.014026615635159
CANTARELL-98,2016-05-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.211678290323,0.0825708064516,0.0,0.210347548387,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,121,0.873301935484,4.0,-0.003485614387998659,0.3201936919222303,0.30067451741501916,0.3006695934388682,0.011775592384242231,0.007920328436614244,0.007919452030260328,0.12489080447893791,0.11728674600338586,0.1172896124504258,0.0017909822330338843,0.0012051964589632495,0.0012053954899841019,1.1337868480725624e-47,0.07671774408123001,0.029932226083419,0.0,0.020337042086768998
CANTARELL-98,2016-06-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.214296833333,0.0836062666667,0.0,0.32624676666700003,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,152,0.873301935484,5.0,0.012370390019705635,0.25023558414655533,0.2528246077117568,0.2583233304485956,0.0012915938100388235,0.0014843893985803881,0.001938332448269549,0.09759139527309368,0.09861704662747385,0.10076803052139514,0.00019558382213737097,0.00022532351503076983,0.00029452613860432076,7.396449704142011e-48,0.08314664908122,0.032440414083419994,0.0,0.030124445086778997
CANTARELL-98,2016-07-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.220550580645,0.0860082258065,0.0,0.305821,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,182,0.873301935484,6.0,0.02918263986795444,0.19556240223613347,0.21679582485066462,0.22643259571237487,0.0006244090601933431,1.4098191075095063e-05,3.459810125282504e-05,0.07625926080855208,0.08456045177562987,0.08832626673767775,9.504231853121364e-05,2.096049644461929e-06,5.373313758615426e-06,5.2029136316337146e-48,0.08976316650057001,0.035020660857615,0.0,0.039299075086779
CANTARELL-98,2016-08-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.226611032258,0.08844490322580001,0.0,0.268888322581,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,213,0.873301935484,7.0,0.027478737962403965,0.15283459104668556,0.1888259308779194,0.20155061130235447,0.005442963277806535,0.0014277138863029685,0.0006280246984741579,0.059590037039567945,0.07364855588814241,0.07861920425785332,0.0008326033026253586,0.00021893189453660707,9.654436020870862e-05,3.858024691358025e-48,0.09656149746831001,0.037674007954389,0.0,0.047365724764209
CANTARELL-98,2016-09-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.227071133333,0.08850419999999999,0.0,0.25953076666700003,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,244,0.873301935484,8.0,0.002030356026427649,0.11944224428273952,0.16657157891385446,0.18159562434611468,0.011583977758193281,0.003660196084915152,0.002068021917616288,0.04656447593023163,0.06496682077725688,0.07083448926412023,0.0017589404550483077,0.0005540082206752191,0.00031221867748966464,2.97441998810232e-48,0.10337363146829999,0.040329133954388995,0.0,0.055151647764219006
CANTARELL-98,2016-10-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.227596129032,0.08879435483869999,0.0,0.277521032258,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,274,0.873301935484,9.0,0.002312031878706877,0.09334568582671002,0.14850297084704703,0.16523604542970985,0.01802318150081679,0.006255727671669992,0.003888780026884616,0.03638612302283679,0.05791825120931143,0.06445252979487197,0.002746622762065256,0.0009533337753327413,0.000592524446464333,2.3629489603024573e-48,0.11020151533926,0.04299296459955,0.0,0.063477278731959
CANTARELL-98,2016-11-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.2230529,0.0870499333333,0.0,0.1573662,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,305,0.873301935484,10.0,-0.01996180273945347,0.07295088194954506,0.13358230931780424,0.15158047042844483,0.022530615822819094,0.008004986597021015,0.005108308188860914,0.0284326178311705,0.05209787496242971,0.05912551152883206,0.0034359896766761907,0.0012216463843607236,0.0007797733331138442,1.9223375624759707e-48,0.11689310233925998,0.04560446259954899,0.0,0.06819826473195902
CANTARELL-98,2016-12-01,CUENCAS DEL SURESTE,A-0308-M - CAMPO SIHIL,0.0444253870968,0.017288690322599998,0.0,0.0384979677419,0.0,2002.0,AKAL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4700.0,4639.0,ACEITE,DIRECCIONAL,MARINO,6.0,202.0,2016-01-01,335,0.873301935484,11.0,-0.8008302644942074,0.057012074313708284,0.1210826697109454,0.1400096742241512,0.00015842469509628237,0.005876338977784958,0.009136355945643916,0.022217639296882922,0.04722204294767393,0.054611829674256214,2.429453799108469e-05,0.0008960055993770205,0.0013930167310631488,1.5943877551020407e-48,0.11822586395216399,0.04612312330922699,0.0,0.069353203764216
SIHIL-19,2003-04-01,CUENCAS DEL SURESTE,,7.44293,4.824219,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,0,13.34697,0.0,,6.106795002344943,7.709715744919168,7.709682486403862,1.7852567319586785,0.0711746336920757,0.07115688900264279,3.8882568587479565,4.34569820614878,4.345699809124791,0.8760251298571108,0.22898215014800172,0.22898061603586503,5e-45,0.22328789999999998,0.14472657,0.0,0.0
SIHIL-19,2003-05-01,CUENCAS DEL SURESTE,,11.516827,8.280379,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,30,13.34697,1.0,0.5473512447382953,6.047648715551053,7.514728197220889,7.514698069020766,29.91191110708792,16.016794827205985,16.017035980180978,3.8481617032721704,4.2601740014716745,4.26017548034162,19.64455016541335,16.162048230192134,16.162036339473627,1.3888888888888889e-46,0.56879271,0.39313793999999996,0.0,0.0
SIHIL-19,2003-06-01,CUENCAS DEL SURESTE,,9.157949,5.65691,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,61,13.34697,2.0,-0.204820129711074,5.989075279694547,7.32936027529475,7.329333012828971,10.041760655242523,3.3437367241191738,3.3438364285374784,3.8084800033758452,4.1779510933251975,4.177952456383561,3.416693452419972,2.187319447632727,2.1873154158199717,4.1322314049586773e-47,0.8435311799999999,0.56284524,0.0,0.0
SIHIL-19,2003-07-01,CUENCAS DEL SURESTE,,9.144558,5.646553,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,91,13.34697,3.0,-0.0014622269680689692,5.931069146528625,7.152917246239435,7.152892611798632,10.326510611384775,3.966632892039953,3.9667310185593068,3.7692074955634505,4.098841952420535,4.098843207295363,3.5244261430281223,2.395409486799526,2.395405602433831,1.953125e-47,1.1178679200000001,0.7322418300000001,0.0,0.0
SIHIL-19,2003-08-01,CUENCAS DEL SURESTE,,9.139079,5.643284,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,122,13.34697,4.0,-0.0005991541636019004,5.873624821543053,6.984769703020837,6.984747482527568,10.66319099160194,4.641048547050858,4.641144287175075,3.7303399603040184,4.02267298892955,4.022674142646237,3.659354899008383,2.6263800492027882,2.6263763097521844,1.1337868480725624e-47,1.3920402900000002,0.90154035,0.0,0.0
SIHIL-19,2003-09-01,CUENCAS DEL SURESTE,,8.89231,5.49096,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,153,13.34697,5.0,-0.027001517330138003,5.816736863443706,6.824346062568723,6.824326062789916,9.459150118306718,4.276474846516272,4.276557564558923,3.6918732215777887,3.9492832809261036,3.94928433996408,3.2367132362936117,2.3767671061344546,2.3767638407471905,7.396449704142011e-48,1.6588095900000004,1.06626915,0.0,0.0
SIHIL-19,2003-10-01,CUENCAS DEL SURESTE,,8.842647,5.460331,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,183,13.34697,6.0,-0.005584937996988448,5.760399883637159,6.671126074468275,6.671108120608261,9.500247286327047,4.715503130022157,4.715581104709925,3.6538031464275282,3.8785234395235104,3.8785244098667344,3.263542885733162,2.502115158380583,2.502112088589029,5.2029136316337146e-48,1.9240890000000002,1.2300790799999999,0.0,0.0
SIHIL-19,2003-11-01,CUENCAS DEL SURESTE,,5.792906,3.577376,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,214,13.34697,7.0,-0.3448900538492602,5.704608545720254,6.524635184905347,6.524619118520616,0.007796440432283855,0.535427600042243,0.5354040878151645,3.6161256445144723,3.8102545938654697,3.8102554810474945,0.0015015349499979624,0.054232439480758336,0.05423285269295028,3.858024691358025e-48,2.09787618,1.33740036,0.0,0.0
SIHIL-19,2003-12-01,CUENCAS DEL SURESTE,,5.285929,2.407496,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,244,13.34697,8.0,-0.0875168697714066,5.649357564974628,6.384439627226904,6.384425304413848,0.1320803218395173,1.2067255981304448,1.206694130810881,3.5788366676788543,3.7443474814584947,3.744348290602768,1.372038959758344,1.787171883477772,1.7871740468898676,2.97441998810232e-48,2.2564540500000003,1.4096252399999998,0.0,0.0
SIHIL-19,2004-01-01,CUENCAS DEL SURESTE,,5.193437,2.045646,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,275,13.34697,9.0,-0.017497775698462892,5.594641707866127,6.2501421321255615,6.250129421940717,0.16096521761394392,1.1166257362604997,1.1165988745869382,3.5419322095049584,3.6806816313078365,3.6806823671638185,2.2388724207547157,2.6733415156462152,2.673343921948257,2.3629489603024573e-48,2.4122571600000002,1.47099462,0.0,0.0
SIHIL-19,2004-02-01,CUENCAS DEL SURESTE,,5.586026,2.225658,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,306,13.34697,10.0,0.07559329207228282,5.540455791549066,6.1213781680907555,6.121366951169721,0.002076643898261613,0.28660194387947213,0.28658993399930105,3.5054083048906617,3.619144628995899,3.6191452959714736,1.6377608428677413,1.9418049851903534,1.941806844033889,1.9223375624759707e-48,2.5798379400000004,1.53776436,0.0,0.0
SIHIL-19,2004-03-01,CUENCAS DEL SURESTE,,5.635458,2.215939,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,335,13.34697,11.0,0.008849224833539893,5.486794683375302,5.997812637199193,5.997802804545899,0.02210078170985521,0.13130088309975865,0.13129375738140608,3.469261029621414,3.5596314542709,3.559632056461536,1.5708161099343407,1.8055094116645545,1.8055110299829444,1.5943877551020407e-48,2.7489016800000003,1.60424253,0.0,0.0
SIHIL-19,2004-04-01,CUENCAS DEL SURESTE,,5.714074,2.246837,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,366,13.34697,12.0,0.013950241488801751,5.433653300408052,5.879136963177597,5.8791284151001095,0.0786357687596377,0.027245781812968762,0.027242959944039233,3.4334864999486117,3.5020438829343257,3.502044424149333,1.4081370357282896,1.5755443189657055,1.5755456776396035,1.3437248051599031e-48,2.9203239000000005,1.67164764,0.0,0.0
SIHIL-19,2004-05-01,CUENCAS DEL SURESTE,,4.702146,1.847492,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,396,13.34697,13.0,-0.1770939613312673,5.381026608940417,5.765066518460092,5.765059163632816,0.46087888119531095,1.1298000285634704,1.129784393423921,3.3980808721723177,3.4462899458615137,3.44629042964775,2.4043258505046206,2.556154871690996,2.556156418644112,1.147842056932966e-48,3.06138828,1.7270724,0.0,0.0
SIHIL-19,2004-06-01,CUENCAS DEL SURESTE,,5.460476,2.146225,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,427,13.34697,14.0,0.1612731718666327,5.328909624018583,5.655338345074931,5.6553320997102094,0.01730971128888357,0.03797133352810146,0.03796889959427513,3.363040342228286,3.3922834388880956,3.3922838685513796,1.480639577082141,1.5526616331242382,1.552662703895545,9.918666931164451e-49,3.22520256,1.7914591500000001,0.0,0.0
SIHIL-19,2004-07-01,CUENCAS DEL SURESTE,,3.41597,1.373513,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,457,13.34697,15.0,-0.37441900669465444,5.277297408969626,5.549709130944008,5.549703918058622,3.464539723381581,4.552842678921688,4.552820433073798,3.328361145279244,3.3399434780685655,3.3399438566930706,3.8214312711017,3.8668488250769673,3.8668503141546435,8.656509695290859e-49,3.32768166,1.8326645400000001,0.0,0.0
SIHIL-19,2004-08-01,CUENCAS DEL SURESTE,,4.095378,1.702435,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,488,13.34697,16.0,0.19889167644914907,5.226185074933898,5.447953408813604,5.447949157577848,1.2787246407205586,1.8294602365272885,1.8294487363114793,3.2940395553103885,3.289194095481084,3.289194425946916,2.53320506048478,2.5178044270919484,2.5178054758313873,7.62078951379363e-49,3.450543,1.8837375900000002,0.0,0.0
SIHIL-19,2004-09-01,CUENCAS DEL SURESTE,,3.636058,1.506906,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,519,13.34697,17.0,-0.1121557033319025,5.1755677804019395,5.349861949756745,5.3498585949155295,2.3700903639532287,2.9371239782018206,2.9371124791328236,3.2600718847290557,3.239963871330449,3.239964156329607,3.0735906193778124,3.003489585380427,3.0034905732205766,6.7604110329908054e-49,3.5596247400000003,1.92894477,0.0,0.0
SIHIL-19,2004-10-01,CUENCAS DEL SURESTE,,2.983679,1.176092,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,549,13.34697,18.0,-0.1794193051926014,5.125440730755877,5.255240327157808,5.255237808514748,4.587143311330411,5.159990863038942,5.159979420540941,3.226454483968515,3.192185598602328,3.192185840653218,4.203986315665539,4.064633398325286,4.0646343743198425,6.037918125830213e-49,3.64913511,1.9642275299999998,0.0,0.0
SIHIL-19,2004-11-01,CUENCAS DEL SURESTE,,3.107851,1.22353,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,580,13.34697,19.0,0.041617077440301076,5.075799177815266,5.163907630439268,5.163905892395971,3.8728200305664235,4.227368867573276,4.2273617205454075,3.1931837410958535,3.145795976957448,3.145796178418094,3.8795358598128913,3.695106486168172,3.695107260690103,5.425347222222222e-49,3.7423706400000003,2.00093343,0.0,0.0
SIHIL-19,2004-12-01,CUENCAS DEL SURESTE,,3.51242,1.381103,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,610,13.34697,20.0,0.13017644668293293,5.026638419387322,5.075695310624822,5.075694301768694,2.2928574216118407,2.4438296968091344,2.443826542570397,3.1602560814239005,3.1007353329339002,3.1007354960139906,3.1653856871401604,2.9571353604716886,2.9571359213473074,4.9014802470346045e-49,3.84774324,2.0423665199999994,0.0,0.0
SIHIL-19,2005-01-01,CUENCAS DEL SURESTE,,5.572115,2.189612,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,641,13.34697,21.0,0.5864033913939677,4.977953798821526,4.990446142239037,4.990445814973784,0.3530275329858476,0.33833866008894364,0.3383390408090627,3.1276679671271532,3.0569473638569264,3.0569474906288128,0.8799489974628589,0.7522706333968272,0.7522708533043235,4.4499822000712e-49,4.01490669,2.1080548799999996,0.0,0.0
SIHIL-19,2005-02-01,CUENCAS DEL SURESTE,,5.189019999999998,2.057191,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,672,13.34697,22.0,-0.06875217040567216,4.9297407045685215,4.908013288091867,4.908013598305691,0.06722575303944306,0.07896477213741944,0.07896459779318261,3.0954158968616667,3.014378903145282,3.0143789955540257,1.0779109364634185,0.9162086819276616,0.9162088588327335,4.058112166220274e-49,4.170577289999999,2.1697706099999996,0.0,0.0
SIHIL-19,2005-03-01,CUENCAS DEL SURESTE,,4.177194,1.653655,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,700,13.34697,23.0,-0.19499365968911253,4.881994569743305,4.828259455245102,4.828260362012222,0.4967438431104868,0.423886227013512,0.4238874077438299,3.06349640538886,2.9729797049571545,2.9729797648297316,1.9876527883488357,1.7406176771102824,1.7406178350930264,3.715814506539833e-49,4.29589311,2.2193802599999994,0.0,0.0
SIHIL-19,2005-04-01,CUENCAS DEL SURESTE,,3.90871,1.525578,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,731,13.34697,24.0,-0.06427376846754063,4.8347108716926295,4.751056131954827,4.7510575972665245,0.8574776143755094,0.7095470060192582,0.7095494746206868,3.031906063203202,2.9327022463415906,2.9327022753953154,2.2690242339935094,1.9799986446423892,1.979998726406791,3.415067276825353e-49,4.41315441,2.2651475999999993,0.0,0.0
SIHIL-19,2005-05-01,CUENCAS DEL SURESTE,,1.515226,0.586082,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,761,13.34697,25.0,-0.6123462728112344,4.787885131566612,4.676282896668946,4.676284885190826,10.71029779142633,9.992280703978306,9.992293275643869,3.0006414761637403,2.893501545257472,2.893501545107728,5.830097463932115,5.3241849578362,5.324184957145155,3.149407911312673e-49,4.458611190000001,2.28273006,0.0,0.0
SIHIL-19,2005-06-01,CUENCAS DEL SURESTE,,3.941874,1.956211,0.0,0.0,0.0,2003.0,SIHIL,DESARROLLO,Disponible,AGUAS TERRITORIALES,INACTIVO,4381.0,4353.0,ACEITE,DIRECCIONAL,MARINO,6.0,209.0,2003-04-01,792,13.34697,26.0,1.601508949820027,4.741512913894478,4.603826791264645,4.603829270117205,0.63942239261434,0.4381814978630544,0.43818477963594227,2.9696992851294217,2.855334992994947,2.8553349651622906,1.027158504094576,0.808423954779178,0.80842390472916,2.9135831245265427e-49,4.576867410000002,2.3414163899999996,0.0,0.0
